기업명,year_key,month_key,단순 기관경쟁률,의무보유확약비율,(확정)공모가격,청약경쟁률,상장일,공모후 발행주식수,유동자산,비유동자산,유동부채,비유동부채,자본금,이익잉여금,기타자본항목,영업이익,당기순이익,종가대비등락율,매출액,부채비율,유동비율,영업이익률,당기순이익률,ROE,EPS,EV/영업이익,최대주주 소유주 비율,최대주주 보호예수 기간,보호예수 비율,부채비율 변화율,유동비율 변화율,영업이익률 변화율,당기순이익률 변화율,매출액 변화율,ROE 변화율,EPS 변화율,EV/영업이익 변화율,DLR,PPI (%),기업경기실사지수(BSI),기준금리,무역수지,생산자물가 상승률 (PPI),소비심리지수(CSI),소비자물가 상승률 (CPI),수출입 물량지수,외환보유액,원달러 환율,통화량 (M2),KOSPI_1001,국고채 금리 스프레드,대표매매감정점수,산업군,섹터,호황,불황,산업코스피,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19
미트박스글로벌,2025,Jan_25,849.95,0,19000,459,2025-01-23,5559750,33067245107,13247974519,25232969476,3043902287,452975000,14668675825,2238236909,2181038430,1903021695,,80247650004,1.6288625938299517,1.310477751675302,0.027178845,0.02371436,0.1096217742971263,342.2854796,8.270531878248473,20.8,24,61.03,2.567586346503754,0.021823532,-0.011700389,-0.028384023,80247650003,0.2255930795526863,-284.7382967,2.1296341663227967,71.43,0,62,3,,,91.2,115.71,,411014873,1455.79,,2515.49,0.25,-0.3525,IT,Growth,0.2361574877636163,-0.283354503,2879.76,0,0.18020004,0,0,0.036461163,0,0.07761093,0.114455,0.21925087,0,0,0.14066802,0.01801914,0.059568454,0,0.12792248,0.006108329,0.005076803,0,0.020188743
민앤지,2015,Jun_15,728,45.4,28000,1108,2015-06-30,5689460,15023502056,6287994804,2400396009,21961283,2400000000,12981037412,153607731,2966825874,2442425153,,6327647178,0.1559325797082354,6.258759804495242,0.4688671461195051,0.3859926263733284,0.157224393,429.28944978961096,6.366784021110368,29.25,6,45.88,-0.518854153,-1.600862809,0.1280902982061884,0.087101566,6327647177,-0.326484594,-499.3757118,4.553529838898903,92.31,242.86,77,1.5,10000,97.85,98.8,94.909,10000,374749258,1112.2,2178617.8,2074.2,0.6950000000000001,-0.129238,IT,Growth,0.2267339355520065,-0.267435484,1438.17,0,0.1569961,0,0,0.06779392,0,0.0553594,0.2364061,0.08027408,0,0,0.104599126,0,0.14046587,0.08979073,0.14631367,0,0,0,0.13364565
민테크,2024,May_24,946.72,3.43,10500,1529,2024-05-03,24370300,28705764023,9084267321,17108451600,4428681642,1885530000,-23386213848,1874123392,-4737405164,-7501425172,,7285537916,-1.097346287,1.6778703703963485,-0.650247822,-1.029632301,0.3822078345728047,-307.8101284,-3.43075957,24,36,71.96,1.94870637,1.1322957596635972,-0.418422005,-0.433372611,7285537915,-0.145904928,-16.29009245,-8.212424956,71.43,200,73,3.5,9623.5,119.25,98.4,114.1,9623.5,412832077,1365.39,4014130.8,2676.63,0.095,-0.469725,전자/회로,Growth,0.2408081911065822,-0.283627595,28343.62,0,0.15270226,0,0,0.021862522,0,0.06108002,0.099552736,0.20738819,0,0,0.12823346,0,0.055021722,0.0005016,0.1316632,0.032580316,0,0,0.011929038
밀리의서재,2023,Sep_23,619.24,6.1,23000,449,2023-09-27,8111910,29504,2097,17002,1291,3283,1048,0,4958,5128,,25997,4.223735857769568,1.7353252558522527,0.1907143131899834,0.1972535292533754,1.1840221657815746,0.000632157,2.6841468334005647,40.56,6,80.56,4.458673991822227,0.3850488348335206,0.099747697,-0.094040383,25996,1.3405928571555263,-0.001013571,0.8760393735780654,70,100,73,3.5,3894.3,118.03,99.8,112.85,3894.3,414117817,1329.47,3843786.7,2465.07,0.1069999999999997,-0.041365,서비스,Protective,0.2652383127780632,-0.259979537,1057.21,0,0.11401977,0,0,0,0,0.06258621,0.05550044,0.15219432,0.006405896,0,0.115788154,0,0.04098374,0,0.115741424,0.020076133,0.027244374,0.01263548,0
바이브컴퍼니,2020,Oct_20,1,7.59,28000,1358,2020-10-28,5394170,8530687433,22999486932,10623813104,7779268263,2362335000,-5290749856,4284710718,-1644957065,-1932465778,,7995737809,13.568633424762304,0.8029779279332473,-0.20572924,-0.241686987,-1.424811379,-358.2508112,-7.980204029,40.4,2,56.44,8.302023218461345,-0.238571338,-0.184604075,-0.194039515,7995737808,-1.177567561,-214.2877425,35.33000539077361,93.75,100,65,0.5,12823.9,99.98,92.6,100.18,12823.9,426509822,1144.68,3153175.1,2345.26,0.5969999999999999,-0.484648,소프트웨어,Growth,0.2177123607572014,-0.280730265,2619.25,0,0.13224258,0,0,0.09377543,0,0.028988257,0.20107469,0.21464893,0,0,0.080843866,0,0.08301532,0,0.13006046,0.026536644,0.01645612,0,0.04704742
바이오노트,2022,Dec_22,3.29,8.44,9000,14,2022-12-22,103956048,7.99374E+11,9.32135E+11,1.18245E+11,93365008742,46778024000,1.45612E+12,5121627917,2.76993E+11,2.98288E+11,,3.94268E+11,0.1403230431399174,6.760314846223732,0.7025504286472535,0.7565607582920681,0.19780094,2869.366129414616,5.487128571501267,66.29,6,87.76,-0.031308284,1.343128679173569,-0.052789629,-0.322495924,3.94268E+11,-0.334915409,-3590.637995,2.7801898923824604,92.86,-225,74,3.25,963.8,116.27,90,109.26,963.8,423163664,1296.22,3800889.9,2356.73,-0.089,0.039678,의료/의약,Growth,0.2289823950159816,-0.304935594,2170.65,0,0.09967492,0,0,1.81e-05,0,0.06270779,0.096311286,0.16065967,0,0,0.116477825,0,0.079386085,0,0.115560226,0.033904903,0.013245806,0.04363557,0.030421225
바이오다인,2021,Mar_21,1364,8.7,30000,48,2021-03-17,5918200,6022606924,18416186794,4224248428,10815498447,2444100000,-6798887092,0,-1233125807,-2020484316,,2728975264,-3.45361244,1.425722711779867,-0.451864047,-0.740382056,0.4639685645508935,-341.401831,-7.622131326,40.14,30,70.76,0.3974649614879295,0.9080993359782114,-0.036677772,-0.244832443,2728975263,-0.004036964,1.0090164239127262,-3.748871145,93.33,120.97,78,0.5,7403.8,103.89,100.6,101.84,7403.8,446127385,1131.02,3309121,3047.5,0.907,-0.238514,바이오,Growth,0.2312010033941493,-0.278626457,3177.04,0,0.16473447,0,0,0.063531294,0,0.061371084,0.22467169,0.26515946,0,0,0.122258596,0,0.08933239,0,0.20790955,0.014750569,0.017893247,0,0.056970544
바이오리더스,2016,Jul_16,352.2,6.5,15000,1222,2016-07-07,12354310,6295320251,1610725512,2948216695,546042606,5559155000,-37984356354,263869500,-1299094450,-1204985453,,237373799,-0.108647842,2.135297673904529,-5.472779454,-5.076320378,0.037466902,-97.53563356,-3.396047502,9.48,1,32.13,0.019890477,-0.153070549,-2.061544594,7.533160334766967,237373798,-0.563398195,1411.1820325861988,-2.294880915,93.33,100,72,1.25,7491.1,95.1,101.6,95.431,7491.1,371383929,1144.09,2350603.7,1974.08,0.183,-0.512688,바이오,Growth,0.2091083716302077,-0.251878573,2311.27,0,0.12708408,0,0,0.03916733,0,0.039886996,0.21489082,0.13846757,0,0,0.061554056,0,0.121568106,0.05322381,0.11040491,0,0,0,0.097916335
바이오솔루션,2018,Aug_18,174.79,4.72,29000,302,2018-08-20,7667110,4484222556,2976031484,1638783086,1463973983,3062722000,0,-11107762169,-66711716,-63630681,,2076211256,-0.385673285,2.736312446905496,-0.032131468,-0.030647498,0.007909306,-8.299174135,-65.31831637,22.78,3,28.32,-0.014911962,-0.079707908,0.3300335684787704,0.3298222492617091,2076211255,-0.218282096,227.28280499431992,-62.88427683,94.44,100,73,1.5,9038.3,101.25,100.1,99.462,9038.3,401131047,1121.15,2646778.2,2247.88,0.439,-0.146827,의료/의약,Growth,0.2278642321515733,-0.286065443,3317.67,0,0.11581055,0,0,0.088983394,0,0.046076044,0.24698095,0.10528631,0,0,0.10745674,0,0.13068682,0.01626649,0.10331931,0.006679179,0,0,0.09945631
바이오에프디엔씨,2022,Feb_22,74,4,28000,4,2022-02-21,8731414,6656415948,13931162353,5342769416,404723772,3697850000,10614782501,27275015,2256941973,1878577869,,7364712237,0.400804062,1.2458737088795224,0.3064535178524993,0.255078245,0.1310034856852419,215.1516202301254,6.575306450291268,2.92,1,62.56,-0.018126793,-1.043605823,-0.032068974,-0.029817282,7364712236,-0.067239384,-66.75278094,2.327185935457523,96.43,83.33,85,1.25,6547.6,111.57,103.6,105.42,6547.6,461766293,1198.34,3664966.3,2743.8,0.4049999999999998,-0.604819,의료/의약,Growth,0.2436375050273547,-0.297308789,2932.86,0,0.13480131,0,0,0.09215952,0,0.057913326,0.18871187,0.22534692,0,0,0.1694485,0,0.102797285,0,0.15929481,0.032496598,0.009139225,0,0.086241335
바이오인프라,2023,Mar_23,1594.95,2.29,21000,1034,2023-03-02,4796867,12597236366,19784420827,7433207763,8319768256,2063683500,13310230284,0,5844734608,5160578501,,29223267972,1.024656196224705,1.6947241040005354,0.2000027722293098,0.1765914238593904,0.3356710967360008,1075.8227194958708,2.8450703563579154,43.05,5,68.12,-1.564009992,-0.366903502,-0.044230032,-0.027434695,29223267971,-0.369737904,-223.7931942,1.3895337624803632,94.12,100,71,3.5,81.3,117.05,91.9,110.52,81.3,426069328,1305.73,3807866.8,2427.85,-0.013,-0.619915,바이오,Growth,0.251463215,-0.295904896,1956.75,0,0.08851503,0,0,0.001985559,0,0.05390067,0.063706115,0.15827349,0.003691552,0,0.103518,0,0.037306864,0,0.1132379,0.04301188,0.04684197,0.013978734,0.009793034
바이오플러스,2021,Sep_21,1220,7.8,31500,1206,2021-09-27,13910746,30831065927,14978953706,9123489642,661134385,6239500000,23063015557,6722880069,10027571637,7739937562,,18242788553,0.2716035134930845,3.379306289237085,0.5496731822477315,0.4242738186387178,0.214846705,556.3998912782966,3.592634080326341,28.6,6,49.95,-0.058513557,0.6215213477402433,0.043755836,0.026064364,18242788552,-0.125367595,-141.1191943,1.2790811967331588,94.74,100,87,0.75,7243.1,108,104.2,103.17,7243.1,463972259,1169.54,3509125.9,3133.64,0.546,-0.206615,바이오,Growth,0.2561984157245449,-0.296417293,2918.93,0,0.15985627,0,0,0.069544554,0,0.050084263,0.2442211,0.26054394,0,0,0.15285487,0,0.10230939,0,0.20691828,0.022814054,0,0,0.090318605
바이옵트로,2021,Nov_21,205.12,0.56,7500,68,2021-11-18,8143866,14961946885,7747697416,19050209728,278080746,2818663000,0,-1819275971,2045085200,-2113187718,,6085122705,19.34014542227964,0.7853953892701206,0.3360795335021925,-0.347271176,-2.114483835,-259.4821327,1.653404868902283,2.78,1,39.02,15.424454563815823,-0.074995715,0.1505302556365438,-0.485962282,6085122704,-2.833794808,-533.9223201,-0.182343538,93.33,0,86,1,5718.4,109.9,108.3,103.87,5718.4,463907617,1182.91,3595857.1,2947.38,0.4019999999999999,-0.927381,선박,Sensitive,0.2650914445256278,-0.254244667,2090.71,0,0.1655482,0,0,0.06664429,0,0.06898289,0.22962353,0.26587117,0,0,0.1530729,0,0.10707045,0,0.21818927,0.019146232,0.004151747,0,0.07211442
바이젠셀,2021,Aug_21,1271,12.75,52700,886,2021-08-25,9432400,15404418710,5183823331,1289827015,1717218133,3772960000,-41807808675,4092490737,-2674268784,-703136110,,0,-0.0885927,11.943011373505772,0,0,0.020715594,-74.54477227,-6.574207125,11.6,4,53.43,1.4843749070567285,11.629405132054854,0,0,0,-0.267173748,1033.8406213688988,-10.88018955,84.21,100,84,0.75,5680.7,107.6,102.9,102.75,5680.7,463933550,1160.34,3484254.9,3146.81,0.494,-0.099827,의료/의약,Growth,0.2523770691641714,-0.283251992,3120.98,0,0.16983852,0,0,0.081007555,0,0.043811493,0.24097556,0.26505634,0,0,0.15172927,0,0.07865834,0,0.2077995,0.019653618,0,0,0.08090946
박셀바이오,2020,Sep_20,94,3.88,30000,96,2020-09-22,7523000,6590120501,1537443872,442618093,534195197,3254142500,-19358087179,200221677,-2045678588,-2028726422,,0,-0.061420416,14.888954168893408,0,0,0.1275629877195971,-269.6698687,-3.495539879,22.85,3,47.73,0.007552658,-4.647695551,0,0,0,0.037901286,-103.013237,-1.233742429,94.74,0,69,0.5,6475.7,100.38,80.3,100.74,6475.7,420545100,1178.8,3116091.8,2332.59,0.592,-0.196936,바이오,Growth,0.2556816955427952,-0.28727008,2192.28,0,0.15874101,0,0,0.086324275,0,0.04005056,0.1737824,0.21560168,0,0,0.08192599,0,0.092592426,0,0.15634538,0.020838775,0.02725476,0,0.0429829
배럴,2018,Feb_18,298.48,9.6,9500,369,2018-02-01,7761300,16923872579,2415174896,2541082050,3454634549,2727273000,12992887001,-2376829125,5858635279,4743592178,,30536195060,0.4493418213726682,6.660104729400612,0.1918587193816543,0.1553432629271395,0.3555028517303777,611.1852625204541,2.2775493336867267,20.17,36,67.44,-0.185993725,0.8576910938501108,0.004132246,0.00220369,30536195059,-0.079538015,132.7707809258759,0.4024172924149742,94.12,100,78,1.5,4314.5,99.92,109.8,98.855,4314.5,394798667,1079.58,2571190.2,2568.54,0.4929999999999999,-0.213582,옷,Protective,0.260703082,-0.24241447,1371.1,0,0.16003443,0,0,0.073933676,0,0.07244653,0.28490913,0.14374806,0,0,0.12413424,0,0.0815685,0.06403606,0.18390366,0.025007702,0,0,0.11096991
뱅크웨어글로벌,2024,Aug_24,155.74,0.6,16000,239,2024-08-12,10000988,26635553253,9816393656,13332532585,16611516688,4279494000,-25374410440,27602814076,-3633759729,-3801868433,,11230711680,4.6011862736373255,1.997786473289164,-0.323555606,-0.338524266,-0.584193029,-380.1492846,-1.790954307,31.97,12,65,1.1770037259008292,0.1399625793795784,-0.261068682,-0.229098638,11230711679,0.1991161580559292,417.6353719252538,0.444658958,70,0,72,3.5,7498.7,119.38,100.8,114.54,7498.7,415916439,1354.15,4062635.6,2618.3,0.075,-0.542964,소프트웨어,Growth,0.2194446845645118,-0.285397961,3173.77,0,0.15932506,0,0,0.039633233,0,0.07148765,0.1352198,0.22070688,0,0,0.12483605,0,0.0652637,4.96e-05,0.1400839,0.00200926,0,0,0.009888716
버넥트,2023,Jul_23,1520.08,8.43,16000,1311,2023-07-26,10540000,11582949409,27642054666,6943072596,8051368361,342000000,40889913205,3244330198,-14142263265,-8481198407,,5056493961,0.3371337102626927,1.6682742760997626,-2.796851608,-1.677288349,-0.19069053,-804.6677806,-1.713344085,37,1,66.41,-3.339775996,0.9619715629595376,-1.49104609,0.837873731,5056493960,0.5175945478728684,46.978786622390885,-1.348908407,93.75,214.29,75,3.5,1673.3,116.53,103.5,111.29,1673.3,421803807,1286.3,3817915.3,2592.36,0.043,-0.396737,소프트웨어,Growth,0.2670978368510335,-0.283671876,3255.24,0,0.08604665,0,0,0,0,0.06541864,0.044698935,0.15693815,0.014922368,0,0.08495862,0,0.029865315,0,0.12956238,0.04837341,0.050770007,0.019088134,0
범한퓨얼셀,2022,Jun_22,751.39,10.75,40000,771,2022-06-17,8767055,43090627637,20045734280,31194800122,6197643650,3300000000,7822951255,0,1152978862,944061703,,8476420249,3.3617376283287506,1.3813400781052134,0.1360219087929272,0.111375047,0.084875109,107.68287674709468,22.32817876673268,51.33,6,64.2,0.2636084049102942,-0.096624115,0.002200165,0.040101511,8476420248,-0.23774504,-266.8915804,18.30780216331456,93.33,100,87,1.75,3098.9,116.57,96.7,108.21,3098.9,438278346,1277.35,3718332.8,2440.93,0.1630000000000002,0.098914,에너지,Sensitive,0.2528956940242831,-0.293672506,5627.51,0,0.12914841,0,0,0.00234784,0,0.07757026,0.13855852,0.20637695,0,0,0.14143345,0,0.1437554,0,0.15653582,0.019945156,0.003644146,0.027045451,0.039177608
베셀,2015,Jun_15,437.68,0,9000,681,2015-06-19,4119655,34526414822,12802556645,21743649839,6208571836,1744827500,12475018698,558235931,1884343309,1507611621,,13249623767,1.8914647672817788,1.587884972286138,0.1422186276483725,0.1137852400575262,0.10201673,365.9557950847826,10.283025231895255,32.77,1,33.5,-0.72261113,0.3463567005736578,0.010539359,0.007795836,13249623766,-0.366854045,-1105.00089,8.501818266398928,93.75,100,77,1.5,10000,97.85,98.8,94.909,10000,374749258,1112.2,2178617.8,2046.96,0.6950000000000001,-0.310296,전자/회로,Growth,0.2008636907790761,-0.260655007,10036.9,0,0.14854415,0,0,0.06705137,0,0.060954425,0.22423966,0.07301787,0.003443224,0,0.101878904,0,0.14689994,0.08131697,0.13860504,0,0,0,0.12928344
베스파,2018,Dec_18,24.81,0.4,35000,3,2018-12-03,7986521,43101594309,3294319857,16121886211,1517136843,3178975000,-1.12559E+11,453737428,21523263919,-1.13666E+11,,81590904025,-0.161934762,2.673483347103125,0.2637948944946746,-1.393115367,1.0435046474027878,-14232.17221,1.3360841190361654,41.32,1,67.2,-10.50054394,1.7295688961654083,0.046463291,-1.571802614,81590904024,-4.043264602,-14928.33404,1.174451639442178,94.44,-65.77,73,1.75,4962.4,100,97.8,98.988,4962.4,403694264,1122.9,2705177.9,2131.93,0.167,0.108408,게임,Growth,0.2497261381586423,-0.279408768,1122.69,0,0.114622496,0,0,0.08490209,0,0.0564265,0.2047199,0.08781312,0,0,0.1071608,0,0.11008156,0.01745436,0.10248928,0,0,0,0.107915
벡트,2024,Dec_24,963.77,2.52,3900,1170,2024-12-16,13707500,24519733449,18636388816,21457429480,7166680625,1016500000,11833943626,1679649534,2287784889,1524811777,,34891483577,1.969988064756496,1.142715322534524,0.065568576,0.043701546,0.1049416380342051,111.23923231807404,6.352001112461234,61.39,6,68.93,-0.232006819,0.004522997,0.007159976,0.010945843,34891483576,-0.068538883,-53.35409156,3.118868711776688,80.95,100,68,3,9608.5,119.51,88.2,114.91,9608.5,415603777,1434.42,,2488.97,0.181,0.651232,기계제조,Sensitive,0.2351986850585016,-0.275752803,1171.32,0,0.20990516,0,0,0.050129578,0,0.06716424,0.10897479,0.21995963,0,0,0.14193593,0,0.072945595,0,0.112532526,0.002223427,0.010699421,0,0.033510584
보광산업,2015,Dec_15,15,0,4000,173,2015-12-17,11490000,9922869295,61961284122,18796401586,25696961728,4200000000,18305985184,-1338441,9127196461,7062472352,,27486410874,1.9770745047504248,0.5279132417765955,0.3320621416466424,0.2569441453951541,0.3138228487944055,614.6625197563098,3.001008055435129,69.63,6,77.37,-0.18632282,0.1557952559680723,0.01337763,0.1322632855801128,27486410873,0.001093835,272.62096083550915,1.0853796826345987,92.86,-200,70,1.5,9417.7,95.21,103.3,95.07,9417.7,367961865,1172.24,2245102.7,1977.96,0.4619999999999999,0.792692,금속,Sensitive,0.2428837267850278,-0.266363185,3737.03,0,0.145225,0,0,0.033009212,0,0.032352187,0.23113415,0.12599175,0,0,0.07226292,0,0.13610604,0.06711644,0.122529395,0,0,0,0.110790916
보라티알,2017,Jun_17,558,13.3,14300,1026,2017-06-08,6750733,16969033016,10118684740,6772164774,4887600000,2506201000,8451383405,0,8500275468,7406092758,,38351960540,1.0640816755816722,2.5057029151370145,0.2216386163396902,0.1931085830742774,0.6758873565802115,1097.0797923721764,1.8149944716591624,73.51,6,75,-16.65542445,1.465949896999882,-0.026048713,0.042990302,38351960539,-0.197017174,942.2387333345874,-1.471337066,93.75,100,82,1.25,5819.9,97.85,112.6,97.338,5819.9,380568047,1130.04,2469567.2,2363.57,0.492,-0.354573,식품,Protective,0.2889006206793102,-0.261001564,4825.31,0,0.17156851,0,0,0.08342813,0,0.07072698,0.26000127,0.1308064,0,0,0.090685315,0,0.10333282,0.074347064,0.1527292,0,0,0,0.11461256
보로노이,2022,Jun_22,28.35,0,40000,5,2022-06-24,12638949,31754512985,17297016934,10436491666,24341784779,5656974500,-96902159026,18629597893,-7789035131,-12323339807,,10117870112,-0.478936797,3.0426424895685824,-0.769829524,-1.217977664,0.1697065379266616,-975.028842,-1.832480305,42.4,3,74.4,-0.153089701,1.764429296051408,3.602286800143468,3.068590460918724,10117870111,-0.282317803,1120.9550791762829,-0.773483761,93.75,0,87,1.75,3098.9,116.57,96.7,108.21,3098.9,438278346,1277.35,3718332.8,2366.6,0.1630000000000002,-0.067391,바이오,Growth,0.2180956308857576,-0.288825768,2393.74,0,0.12751827,0,0,0,0,0.081989035,0.12935022,0.199017,0,0,0.13515963,0,0.13720734,0,0.14795834,0.015360024,0.008867435,0.030974517,0.026934318
뷰노,2021,Feb_21,1457,5.6,21000,1102,2021-02-26,10831450,10582227742,2255725214,12194192281,680146068,897745000,-25241964699,865507517,-7064232026,-7284592717,,739685001,-0.548340908,0.8678088304781258,-9.550324823,-9.848236354,0.310263726,-672.5408617,0.005150651,35.26,1,61.89,-0.425796341,-2.700098012,27.598546038352826,26.626913438755125,739685000,-0.045977339,-126.6722903,0.9050182151771452,94.44,133.33,75,0.5,7928.2,102.8,97.4,101.58,7928.2,447557482,1111.72,3273081,3012.95,0.85,-0.116076,IT,Growth,0.2299897014092228,-0.287330171,3902.12,0,0.15933184,0,0,0.06362948,0,0.03087744,0.23347297,0.28523675,0,0,0.12856969,0,0.071685545,0,0.17838696,0.044725113,0,0,0.07704507
브랜드엑스코퍼레이션,2020,Aug_20,47,0,13000,8,2020-08-13,19066690,34201527896,11878899081,13014183743,16192648665,100000000,13465703393,1380412895,3317782722,2001405588,,25661505577,1.954141921901792,2.6280194418183265,0.1292902597645586,0.077992524,0.1339080701256751,104.96869608726004,5.085804581810708,48.6,1,61.32,-0.26456099,-0.182261336,-0.025340112,-0.041037176,25661505576,-0.485855547,-295.1751806,3.649295125229557,92.86,20.69,62,0.5,6107.1,100.18,89.1,100.19,6107.1,418950799,1186.85,3098859.5,2437.53,0.544,-0.317128,서비스,Protective,0.2566874805330532,-0.251960051,1661.91,0,0.14045148,0,0,0.0873367,0,0.022541884,0.19562224,0.18782823,0,0,0.082009874,0,0.0628203,0.011927906,0.14007391,0.005587228,0.006169878,0,0.057092417
브레인즈컴퍼니,2021,Aug_21,1428,8.76,25000,1190,2021-08-19,4108796,24483506497,3620481224,1267356949,1251200834,1845398000,19559998485,0,207097803,233189183,,2682570048,0.1176599454611784,19.318556241253543,0.077201266,0.086927528,0.010893944,56.75365314,123.5427395528672,35.94,1,70.09,-0.080567779,11.213763398874368,-0.182648339,-0.164890932,2682570047,-0.166244489,-852.1060328,117.34299538985891,93.75,200,84,0.75,5680.7,107.6,102.9,102.75,5680.7,463933550,1160.34,3484254.9,3097.83,0.494,-0.04601,소프트웨어,Growth,0.2679640772368239,-0.289844101,3692.23,0,0.16777217,0,0,0.09948805,0,0.048208013,0.2568172,0.26777592,0,0,0.15452437,0,0.079043776,0,0.21911299,0.020233551,0,0,0.090379514
브릿지바이오,2019,Dec_19,58.8,0.17,60000,33,2019-12-20,6225058,27311416249,3936323284,39966063421,43566810982,1031298500,-59654516761,1412852494,-11848308518,-7051754437,,0,-1.460100338,0.6833651831380854,0,0,0.1232600830716517,-1132.801403,4.412877567339524,23.26,1,39.71,-0.325976467,0.4445064960898204,0,0,0,-0.678899228,5410.539025821125,1.5145111851800377,90.91,-100,73,1.25,4172.1,100.65,101.6,99.719,4172.1,408816146,1175.84,2913884,2204.18,0.2630000000000001,-0.456792,바이오,Growth,0.2572701397790081,-0.275701617,2386.16,0,0.11772203,0,0,0.10019268,0,0.06271305,0.18689963,0.13376728,0,0,0.08145625,0,0.07838215,0.004386938,0.13589889,0.009573947,0,0,0.059896648
