기업명,year_key,month_key,단순 기관경쟁률,의무보유확약비율,(확정)공모가격,청약경쟁률,상장일,공모후 발행주식수,유동자산,비유동자산,유동부채,비유동부채,자본금,이익잉여금,기타자본항목,영업이익,당기순이익,종가대비등락율,매출액,부채비율,유동비율,영업이익률,당기순이익률,ROE,EPS,EV/영업이익,최대주주 소유주 비율,최대주주 보호예수 기간,보호예수 비율,부채비율 변화율,유동비율 변화율,영업이익률 변화율,당기순이익률 변화율,매출액 변화율,ROE 변화율,EPS 변화율,EV/영업이익 변화율,DLR,PPI (%),기업경기실사지수(BSI),기준금리,무역수지,생산자물가 상승률 (PPI),소비심리지수(CSI),소비자물가 상승률 (CPI),수출입 물량지수,외환보유액,원달러 환율,통화량 (M2),KOSPI_1001,국고채 금리 스프레드,대표매매감정점수,산업군,섹터
캐스텍코리아,2014,May_14,595.0,85.45,6500.0,807,2014-05-27,12373089,70371825567,110415546929,63124274503,43489380449,4899044500,27233717544,42040955500,8566983319,7455819657,50.8,135599601286,1.43735083641664,1.1148140096826864,0.0631785288286426,0.054984082447813,0.1005183494082953,602.5835308385804,8.658090576585609,23.58,2,56.65,-0.0137708203199231,0.0156391493915342,-0.0240225798472339,-0.0024294047231581,135599601285.0,-0.0087807119521693,12.498332631406695,2.553139659422952,94.74,187.5,0.0,0.0,-7.367988775195922,-0.0098522167487735,-4.010938924339113,0.1645190735984014,-7.367988775195922,1.424024229397136,-1.872576707673157,0.633119150223882,2.9769882673154946,-2.6113485630066324,-0.867884,자동차,Sensitive
캡스톤파트너스,2023,Nov_23,952.0,3.44,4000.0,1345,2023-11-15,13346380,34240222045,1128472798,5763131638,4785088225,2340500000,18514212785,300087634,1207846478,940668827,129.5,3371858096,0.4986206276626561,5.941252811098812,0.3582139116212677,0.2789763982404555,0.0444659750207402,70.48119617454321,20.549362383453506,35.73,24,66.69,-0.1282817052548293,0.3322038785322796,-0.2230431125845345,-0.2223231360888867,3371858095.0,-0.2599607337105029,-388.3789191526091,17.572498953266027,70.0,200.0,-5.47945205479452,0.0,-4.605983743586794,-0.3818089258442292,-1.0183299389002087,-0.52087931491126,-4.605983743586794,1.018780022625032,-2.983660203303496,0.8630997806762908,8.159350696800471,-2.4919351616730765,0.849809,투자,Sensitive
컨텍,2023,Nov_23,198.93,1.25,22500.0,9,2023-11-09,14389041,49814351873,29732675048,4168394891,3030992010,6169890000,-85823438343,1992346328,-4067648306,-52132058866,-29.2,3156092272,-0.0927024912595283,11.950487699846862,-1.2888242660352738,-16.517913410992946,0.6712754568997126,-3623.039149447138,-17.786109952840157,27.65,3,71.3,3.411193995222221,11.41545913401898,-0.5295720704900229,-12.63924434555466,3156092271.0,0.4427588599440112,-3106.9358821063893,-39.07142591889562,70.0,100.0,-5.47945205479452,0.0,-4.605983743586794,-0.3818089258442292,-1.0183299389002087,-0.52087931491126,-4.605983743586794,1.018780022625032,-2.983660203303496,0.8630997806762908,2.19284210526316,-2.4919351616730765,-1.714189,IT,Growth
컬러레이,2017,Aug_17,60.49,0.0,3800.0,0,2017-08-10,54657894,258246769,79660677,66813131,63698,34371405,236659212,0,40079227,33666785,6.6,66162040,0.2467500894926568,3.865209804342203,0.6057737488142748,0.5088534906118373,0.1242176451230969,0.6159546688718011,6.762371365096437,52.62,1,74.39,-0.0026585525114038,0.1310687211898407,0.0277995828540799,0.015015390807385,66162039.0,-0.341314732193764,-1.405721266904283,4.926990182234631,93.75,0.0,0.0,0.0,15.449291479216164,0.4595588235294157,-1.2422360248447228,0.5733392137355464,15.449291479216164,0.2823370160882188,-0.3182299012694067,0.6352712181861842,-3.697460470355829,-0.7446765072170791,-0.886481,서비스,Protective
컴퍼니케이파트너스,2019,May_19,865.66,27.8,4500.0,850,2019-05-23,15610000,27063776537,1739605009,4433706622,1143973819,7695000000,15584486630,-637097653,8156161804,6198119643,136.7,14861383788,0.2463379834462597,6.104097281202563,0.5488157711521985,0.4170620805853049,0.2737396504095046,397.060835554132,2.8476263300232096,41.64,6,74.38,0.0004537981956356,-28.80075078958678,0.0918065669022121,0.0789272025950744,14861383787.0,0.1416296429617795,183.34583536194748,-2.7689267552949826,93.33,225.0,1.3157894736842035,0.0,13.90903098220171,0.1093113385670196,-3.7937743190661344,0.1718921201033341,13.90903098220171,-0.5090168614904411,3.710942635523029,0.4398172093083019,-6.9217037622867466,0.05418832776711291,-0.29897,투자,Sensitive
케어랩스,2018,Mar_18,934.42,40.19,20000.0,886,2018-03-28,5977430,7587433430,23712055327,7441470265,5126340193,2167700000,7538341875,9025636424,4799733563,4001533596,160.0,28848365280,0.6709388372675041,1.01961482876395,0.1663780084734146,0.1387091974592468,0.2136238692618175,669.440477931151,3.902649606094396,37.84,1,82.6,0.1465953200850906,-0.0372033145288965,0.0775587070921019,0.0649970071687705,28848365279.0,0.1418398573394735,544.5011747523602,-7.658585589352162,93.75,166.67,5.128205128205132,0.0,46.42252868235022,-0.0400320256205066,-0.091074681238612,-0.1052045925850952,46.42252868235022,0.4951696050179421,-0.7123140480557066,0.241242363167049,-0.5667713350979042,-1.9747625366837274,-0.36993,소프트웨어,Growth
케어젠,2015,Nov_15,833.46,62.0,110000.0,263,2015-11-17,10710000,48724674488,25523984679,5684886370,1547633310,4545000000,58749967643,2010797844,10337827573,9757743690,-2.7,18748442271,0.1107485629494647,8.570914406509061,0.5513966133064027,0.5204562357211527,0.1494162669594985,911.0871792717088,6.48261339374924,60.6,6,74.66,-0.019076271481322,1.7192870527225963,-0.0067767696906421,0.0252566055137409,18748442270.0,-0.1244646942236771,-410.535535760971,2.945180922235208,95.24,300.0,0.0,0.0,7.596947642841623,-0.3966183070660656,0.5655042412818112,-0.1895415201229822,7.596947642841623,-0.3076910372981856,0.3300876169241684,0.2786602411644745,-3.864362965175205,0.26733969626535625,-0.504646,화학,Sensitive
케이디켐,2015,Nov_15,66.2,3.0,16000.0,5,2015-11-19,4034800,28977403932,15794374033,6814816724,1965841301,1400000000,34639836046,-48716106,3524896903,2971201365,-21.9,22514525492,0.2439673463798304,4.252117863999067,0.1565610123230217,0.1319681983107192,0.0825537346421346,736.3937159214831,10.21054542314936,69.64,6,70.5,-0.0892670215304541,1.1954097163422164,0.0136101530691104,0.007872791126726,22514525491.0,-0.0853631901364924,-595.1944587092296,5.04073680453159,93.33,41.94,0.0,0.0,7.596947642841623,-0.3966183070660656,0.5655042412818112,-0.1895415201229822,7.596947642841623,-0.3076910372981856,0.3300876169241684,0.2786602411644745,-1.9985513459178983,0.26733969626535625,0.118184,화학,Sensitive
케이쓰리아이,2024,Aug_24,239.23,0.5,15500.0,34,2024-08-20,7486442,7976397520,6695427976,2032269408,583646749,3022221000,2085884871,372638218,191527654,219774608,-31.9,3506428302,0.4772921549557867,3.9248721102630495,0.0546218651870783,0.0626776277942556,0.0400994106696376,29.356349518235767,62.94605028159537,45.76,24,63.69,-0.0393938781998587,0.0977049037121764,-0.0308212282147639,-0.028083007792109,3506428301.0,-0.1883921867160916,-128.9607773625976,52.40431945214274,71.43,100.0,0.0,0.0,-8.833720350625507,-0.150552024088324,-2.7965284474445573,0.3592394637693896,-8.833720350625507,0.5827610771649949,-2.1129407682632384,0.189106329190225,-1.5177909494958342,-0.26684211328477137,-0.570024,소프트웨어,Growth
케이엔알시스템,2024,Mar_24,873.2,14.71,13500.0,2267,2024-03-07,10867713,13671832354,22616750878,30439860130,866063754,870059300,-10149814953,1797737063,-6655066594,-6716915237,100.4,8127683890,-4.184154784892081,0.4491424170679985,-0.8188146443771204,-0.826424271404581,0.897741051589662,-618.061521959588,-0.7487016512339951,35.39,36,75.58,30.585864674748244,-0.0260453189079087,-0.8770972584315175,-0.8561860405397324,8127683889.0,2.187567556703548,-758.2264456192394,-0.8972352111865755,70.0,225.0,4.347826086956519,0.0,-4.135668340696197,0.2277520033741042,-1.1776251226692902,0.1494111443135937,-4.135668340696197,0.8449629016667792,-0.0788442188415117,1.6885750070358752,1.2939015992042169,0.08615753827548867,-0.524289,로봇,Growth
케이엔에스,2023,Dec_23,965.0,9.26,23000.0,1450,2023-12-06,4442278,25553533,15141586,15597395,99675,311106,22308961,137340,3863017,2876182,300.0,19566070,0.6897565263037216,1.638320565709851,0.1974344873548955,0.1469984519119067,0.1263844338680588,0.647456552696612,6.471120629290526,64.56,1,86.4,-0.217674053485141,0.0213897958922271,0.0225302774834668,0.0079241117474778,19566069.0,-0.1184203195235033,-0.4399850707227238,2.9184531801060385,70.0,133.33,0.0,0.0,2.7012327773749067,0.1277574312239293,2.5720164609053464,0.0443734469293577,2.7012327773749067,0.7355928719441573,-0.4891673471256741,0.5999631351792711,0.2893681325306207,-1.046649474170028,-0.433785,전자/회로,Growth
케이엔제이,2019,Oct_19,1.0,5.3,11000.0,1105,2019-10-25,5862750,18712603805,27358592258,27607467691,7991226735,2480506500,1905399459,-468626150,3254586252,3400683377,35.5,38285948677,9.087605726864735,0.6778094975766389,0.0850073294371615,0.0888232757581617,0.8681236834772147,580.0491880090401,3.217767429136181,31.6,2,53.7,-82.76659537280042,-0.0424790175775431,0.0671259414138743,0.0555932974911536,38285948676.0,-2.530278265196623,290.376973945674,-4.502183327577706,93.33,100.0,2.777777777777768,-16.666666666666664,11.318987922336031,-0.2382133995037172,1.73469387755103,0.2475098703328848,11.318987922336031,0.7447913034316134,-1.1206212684230166,0.9019404281386478,3.3255967021165844,5.617332589163571,-0.329761,기계제조,Sensitive
케이옥션,2022,Jan_22,1637.0,36.2,20000.0,1408,2022-01-24,8909420,52399536721,49890950771,27283696862,6277179829,3790710000,29040002060,15603585722,10491757934,8217629859,160.0,23082767351,0.6929155211882204,1.9205438685979783,0.4545277338050835,0.3560071344151027,0.1696655105022288,922.352954401072,6.550819341558781,49.68,2,78.56,-1.3662735369730843,1.0931768745293509,0.3918920091761019,0.4423271377348649,23082767350.0,0.2557132622657705,1156.7445140087682,-9.465024091470273,94.44,100.0,-1.17647058823529,25.0,18.379999999999995,1.055697124135424,0.5747126436781658,0.7785467128027523,18.379999999999995,-0.3436931313036573,0.8709977190166418,0.6199461496420255,-6.598332686569153,-0.49839963420208555,-0.336892,서비스,Protective
케이웨더,2024,Feb_24,1362.5,3.4,7000.0,1989,2024-02-22,9939614,6925177459,8152644322,2947287458,3320066155,4454807000,-12249270327,1684657861,-2057246152,-2027030543,137.1,9950753269,-1.025786115102474,2.349678325472656,-0.2067427556875543,-0.2037062409450843,0.3317667893487069,-203.9345333732276,-4.2826514267311655,40.53,5,64.42,0.2696065265563045,-2.557589405039094,-0.2509208384848737,-0.2444379792718341,9950753268.0,0.5036635317601846,-275.2332299825728,-18.330198117826143,71.43,220.0,1.4705882352941124,0.0,-23.598803843532167,0.3045942973178839,0.2952755905512028,0.5390121056817243,-23.598803843532167,-0.004876144979482,0.6172699592768005,0.1441005909174064,6.694992971819191,-0.3359450521774665,-0.379293,IT,Growth
케이카,2021,Oct_21,40.0,0.81,25000.0,8,2021-10-13,48086533,233528347875,251417333240,228406421239,58485346040,23442184500,128119169234,2311320356,38477578164,26543858363,-8.0,910583602776,1.8644750861429575,1.022424617522642,0.042255953266342,0.029150380351764,0.172505342615119,552.0019162745627,5.1472551882514574,72.0,1,77.6,0.6764313903947896,-4.128319039175463,0.0137637835752357,0.0109133620084776,910583602775.0,0.0052026464040092,50.20549622489938,0.6121565048901472,50.0,-104.49,-1.1494252873563204,0.0,-33.64443401306071,1.0370370370370363,3.0710172744721653,0.1744693224774662,-33.64443401306071,1.1284043169486058,1.1354891666809142,1.087504440920739,-5.932097799104829,-5.184352496385024,-0.50797,자동차판매,Sensitive
케이티비네트워크,2021,Dec_21,50.19,0.99,5800.0,327,2021-12-16,100000000,45669622832,189620205115,18781993565,20669248608,40000000000,112580051151,43258534623,77402377113,63059531179,-7.8,104348626167,0.2014477484969545,2.431564182681052,0.7417670932162048,0.6043158735801586,0.3219974803727976,630.59531179,2.5301365807938248,52.0,6,80.0,-0.0207219146264932,1.3827626905030137,0.0751353723781989,0.0703106339048476,104348626166.0,0.0867759142859492,272.9482886,-0.8753753493639294,94.12,0.0,-1.162790697674421,0.0,-3.819250139899266,-0.0181983621474146,-3.601108033240985,0.1636661211129375,-3.819250139899266,-0.170131933832851,0.066784455284008,0.8106912813637512,2.382817288962147,0.7003434207050301,-0.178494,투자,Sensitive
케이피에스,2017,Sep_17,75.3,0.0,14000.0,453,2017-09-06,4270000,19743295937,7310116050,16995869769,3807776165,1462594000,-3707753099,8701442,2723327656,2555349432,0.0,17547374309,-9.302052229285737,1.1616525782641165,0.1551985845884197,0.145625743601387,-1.1425878884860103,598.4424899297424,2.29490051967511,37.63,2,46.63,-5.782489902836481,0.2071237467839993,0.2633472825424596,0.3133100475906957,17547374308.0,-1.415147045677321,934.4375220140514,-2.9614790136155973,92.86,-50.0,2.564102564102555,0.0,14.448757990601012,0.6709362610551883,-2.156334231805923,0.1162577250198859,14.448757990601012,-0.0428950757842105,0.0707469998850296,0.3069946043555482,-1.7720511333082056,-0.3246242808644605,-0.527763,기계제조,Sensitive
켄코아에어로스페이스,2020,Mar_20,120.75,2.55,10000.0,265,2020-03-03,8995904,38268481188,40740893310,14737440216,25238727319,4571242000,-22446160651,2516194787,1735834354,-7135590009,2.5,34734675846,-2.602831321728619,2.5966844056441394,0.0499741054644071,-0.205431311368398,0.4645952406062478,-793.2043304374969,22.48671186455848,39.44,2,60.33,3.261814486964677,2.0564030432492126,0.067184461548535,-0.1362934461803516,34734675845.0,0.2965345713387632,-570.806583863056,-0.4438608357721207,93.33,-150.0,-9.210526315789467,-40.0,14.8597860653368,-0.883901082530536,-18.99897854954036,-0.219648562300323,14.8597860653368,-2.189067273992218,2.2030675411923277,1.0636181417109205,-10.0175126654098,9.357541899441335,-0.272181,항공,Protective
코난테크놀로지,2022,Jul_22,1482.6,6.86,25000.0,1386,2022-07-07,5680444,20953217199,1828811624,5654690056,3915783917,2222222000,-4287326653,107359263,-1176228385,-1147570972,22.4,2618518531,-4.88851820154203,3.7054581226370233,-0.44919612791543,-0.4382519957045131,0.5861696714300525,-202.02135114790323,-11.232134012817587,23.93,2,76.31,7.572657404253724,0.2116836457848006,-0.5746982478048315,-0.5443623139923738,2618518530.0,2.7937907810542737,-535.4412846953513,-17.62085736138294,93.75,100.0,-5.747126436781613,28.57142857142858,-98.07996385814322,0.283091704555205,-11.16856256463288,0.4805470843729953,-98.07996385814322,0.0746149115019356,2.3525267154656198,0.1496880537428024,-4.369645995583649,-2.466917609281727,-0.387523,IT,Growth
코디엠,2015,Dec_15,39.79,2.51,4700.0,600,2015-12-29,3793630,18391438384,5661092036,15307448484,664241200,1381815000,4925290159,-31045713,2165094261,1733875279,29.8,36025208175,2.5448595287253752,1.201469885933212,0.0600994240056185,0.0481295006146067,0.2762681414856694,457.0491268257579,3.732327447151272,41.2,6,71.87,-2.080602246696567,0.2111277689362604,0.0098982961887091,-0.0020908033232554,36025208174.0,-0.1331043389491922,-47.39194439099225,1.2886312201925216,94.74,0.0,-2.777777777777779,0.0,18.84582865363502,-0.2305354710258944,-3.1865042174320624,0.2996223070917514,18.84582865363502,-0.1361147410359642,1.759594433882827,0.2124048711981352,0.8860772482863322,-1.3551251352238445,-0.219675,기계제조,Sensitive
코리아센터,2019,Nov_19,37.77,6.04,18000.0,4,2019-11-29,24031048,79949643680,218779405809,92912750686,53450207837,2218616600,48008855066,14716239453,4217260505,2492501109,26.9,121992208671,2.253689479722077,0.8604808606968379,0.0345699168081586,0.0204316417921574,0.0383794068132763,103.7200337247048,36.129162707723225,69.5,2,87.98,0.126274105265375,0.0119454925469468,-0.0162668491441363,-0.0052633343664081,121992208670.0,-0.04149620447279,-99.08291673338591,22.154644305649697,90.91,-187.5,-2.7027027027026973,0.0,-6.324354946696198,-0.1392896229230888,2.306920762286868,-0.5597704940974224,-6.324354946696198,0.2796487607823694,-1.4086291201135026,0.7449523785150847,-1.700963706810921,1.0217809530796753,-0.178494,소프트웨어,Growth
코리아에셋투자증권,2019,Nov_19,945.66,2.25,10000.0,231,2019-11-20,6388000,1920350416749,0,1868923304726,0,23700000000,33254372611,-5527260588,4625762958,3419727827,-17.1,49045431460,36.34120663610573,1.027516972950658,0.0943158785701097,0.0697257160391998,0.066496594743072,535.3362283969943,11.117541579613295,24.19,6,76.33,35.74262718007289,-1.64310501369023,0.0447891331474733,0.0356699562566282,49045431459.0,-0.0486825508219179,-351.62945413274895,5.147505834382333,93.75,100.0,-2.7027027027026973,0.0,-6.324354946696198,-0.1392896229230888,2.306920762286868,-0.5597704940974224,-6.324354946696198,0.2796487607823694,-1.4086291201135026,0.7449523785150847,2.0081786242248656,1.0217809530796753,0.1035,금융,Infra
코리아오토글라스,2015,Dec_15,57.68,4.47,11000.0,430,2015-12-29,20000000,120690026253,250419483801,111179911172,31362267427,100000000000,128576331455,0,27635421780,24854483893,23.6,318394155729,0.6236086548928728,1.085538070508866,0.0867962595504478,0.0780619978281096,0.1087360346313595,1242.72419465,8.270810312742041,19.9,6,67.84,-0.1034716855610078,0.0794669810960193,0.0240948471382305,0.0187673315397298,318394155728.0,-0.0089234689133054,-31.29441814999996,0.2334896843263436,93.33,33.33,-2.777777777777779,0.0,18.84582865363502,-0.2305354710258944,-3.1865042174320624,0.2996223070917514,18.84582865363502,-0.1361147410359642,1.759594433882827,0.2124048711981352,0.8860772482863322,-1.3551251352238445,0.072658,화학,Sensitive
코미코,2017,Mar_17,580.68,30.91,13000.0,745,2017-03-23,8075000,38497655707,45719357968,30207739257,19457430818,3500000000,12793683759,60630408,12834781242,7777370325,65.4,69143837080,3.0368237743173103,1.2744302173516342,0.1856243706456448,0.1124810345136258,0.4755546607202461,963.1418359133128,2.6920477216186587,43.34,6,64.71,-1.099972899141679,-0.1412369572340777,0.0185851542167598,0.0274574973321648,69143837079.0,-0.1107302736647253,76.86777077399381,0.4024257282591561,93.75,100.0,5.333333333333323,0.0,-27.27272727272728,-0.0405063291139318,2.754237288135597,-0.0686250409701827,-27.27272727272728,0.3727101175602598,-0.8865248226950451,0.2562240915152003,4.5205051112447325,0.03881829124547975,-0.218868,반도체,Growth
코셈,2024,Feb_24,1267.6,8.9,16000.0,2518,2024-02-23,5661970,12984,2496,2606,873,2522,538,207,502,876,59.7,8916,1.0648913376186104,4.982348426707598,0.0563032750112157,0.098250336473755,0.2681359044995409,0.0001547164679431,23.906374501992037,18.47,3,67.64,-0.2216427098182678,-0.4603429886056265,-0.085812493451858,-0.038755651550197,8915.0,-0.3883292829526396,-0.0001483582569317,17.88671158064372,84.0,200.0,1.4705882352941124,0.0,-23.598803843532167,0.3045942973178839,0.2952755905512028,0.5390121056817243,-23.598803843532167,-0.004876144979482,0.6172699592768005,0.1441005909174064,4.925937871195596,-0.3359450521774665,-0.234945,기계제조,Sensitive
코스메카코리아,2016,Oct_16,573.0,30.8,54000.0,391,2016-10-28,5340000,48215244535,34910426608,45140765577,8782876251,2000000000,27213838613,-11809298,7398533150,6728678985,15.7,77652232459,1.8465717312427128,1.0681087021609244,0.0952777906791847,0.08665145575245,0.2304181984210161,1260.0522443820223,3.9470025642853273,60.3,6,67.32,-0.2100149374355207,0.0852631651003454,0.0308580944930249,0.0359486223583883,77652232458.0,0.0105569960288629,318.6334348314607,0.3671515024174621,94.12,100.0,0.0,0.0,-28.74493300739548,0.2934702861335347,0.2926829268292685,0.1371471318586614,-28.74493300739548,-0.6892587375687764,1.6063350459146308,0.4306130955507692,-1.8183409340632672,1.8207994579945819,-0.088795,화학,Sensitive
코아스템,2015,Jun_15,868.62,41.74,16000.0,752,2015-06-26,15729940,14935232538,20944877965,4544405644,2654628114,6577470000,492436033,4355402575,64738307,-377726061,160.0,3380088734,0.6300953440294152,3.28650954778191,0.0191528424531591,-0.111750338741255,-0.0330604689956047,-24.013191467990342,443.0309977831209,28.55,1,47.13,3.3963330000066927,2.0161726589858384,0.1580174078841229,0.3752735006744042,3380088733.0,-0.8940015231478067,378.1153656657305,451.7148195467423,93.33,216.67,-2.531645569620256,-14.28571428571429,53.9124545958259,-0.0510725229826425,-7.055503292568199,0.0200231847402365,53.9124545958259,0.8731079387486851,1.917948811934722,0.332615607456832,1.2139318900440177,4.556465863453807,0.108247,바이오,Growth
코윈테크,2019,Aug_19,163.5,2.9,34500.0,0,2019-08-05,9152858,33192389949,13758420633,13798520620,6498035816,3500000000,22275101386,0,6570181148,5880505883,-37.0,19981636981,0.7874481706995059,2.40550352194205,0.3288109554911546,0.2942955018445993,0.2281467605087309,642.4775608886317,4.056852245864439,53.32,6,68.53,-0.1642938163480878,0.3098917516400421,0.1920327512499617,0.1597237527304722,19981636980.0,-0.2825774934516817,-487.1593170133307,2.0467766243083263,94.44,100.0,-5.333333333333334,0.0,4.980343237317597,0.2289468445152431,-3.715170278637781,0.2399508000040295,4.980343237317597,-0.4041179290761199,2.864776101624256,0.8298560271109645,-6.9263386348099925,-0.9588274975351858,-1.283748,IT,Growth
코츠테크놀로지,2023,Aug_23,1836.0,17.3,13000.0,1725,2023-08-10,5081792,29220818502,5088075725,17300986355,925278206,405179200,24872435527,-9194985061,2785574622,2296576120,56.9,41835502370,1.1332888302173505,1.6889683572032388,0.0665839888180121,0.0548953876468054,0.142798545243826,451.9224950568618,5.773541135456252,17.0,6,72.39,0.2396062830507628,-0.2245363626392111,-0.0177712045434856,-0.0163351971602816,41835502369.0,0.0027137236061482,4.800192530508923,-0.2543250566168815,93.33,200.0,-2.6666666666666616,0.0,307.6674834160043,0.8324036728739381,-0.0966183574879209,0.8895677958486781,307.6674834160043,-0.8304130834931089,2.500971779522665,0.2611582294662184,-0.3142051376371912,2.4164098988924247,0.048358,부품제조,Sensitive
코칩,2024,May_24,988.32,0.16,18000.0,734,2024-05-07,8503460,20744148059,18158713615,13305924000,3361762006,3479230000,17590684959,1165260709,3668321605,4195570793,58.1,25900014771,0.7496089194378386,1.5590159735618512,0.1416339580279847,0.1619910579239414,0.1886906969229886,493.3957227998956,6.0614030235770455,65.57,30,80.22,0.0123895149850716,-0.3974695911762347,-0.008222506664023,0.0386295331564926,25900014770.0,-0.0849035123006617,-68.76510655662514,3.0525751423199474,81.82,233.33,2.8169014084507005,0.0,66.58588516332291,0.0755287009063465,-2.2840119165839057,0.0789404438207075,66.58588516332291,-0.1035814879391971,-0.1783847407938021,0.0224906223872167,2.393996472478221,-0.9178429813596956,-0.405525,전자/회로,Growth
쿠콘,2021,Apr_21,1594.0,30.0,45000.0,1956,2021-04-28,7955874,69623298005,72374504976,64762343708,10728840569,3311808000,39392628623,10098825033,11238744762,18897442285,45.6,51374145182,1.4296689619062952,1.0750583443816832,0.2187626620780783,0.3678395468781661,0.3578839960325196,2375.281745915031,5.917619815414756,45.32,2,57.15,-1.17128380673287,-0.241919799138305,0.0675232317666485,0.1458379278234026,51374145181.0,-0.0357972173290503,1224.3935319991244,-0.007818534230962,93.33,155.56,7.692307692307687,0.0,-7.396201950349823,0.9529309846953548,1.8886679920477207,0.1374705420267075,-7.396201950349823,1.3857640682604533,-1.0273912043995637,1.4226285469766786,1.2156169072873313,-0.39228665870583157,-0.310508,IT,Growth
쿠쿠전자,2014,Aug_14,599.0,95.2,104000.0,175,2014-08-06,9803360,278389512596,195162057809,81137353240,16834423735,4901680000,387226973958,-77064926877,25123363676,19234322376,99.0,142254758225,0.3109586047327256,3.431089399385984,0.1766082483952005,0.1352103972900341,0.0610489901652659,1962.0132664719035,14.949423105664238,33.1,6,94.18,0.0162224353675588,-0.1291594603715431,0.0405692564777011,0.0223084552774748,142254758224.0,-0.1270447307465168,-3897.177834640369,9.662764874533185,92.86,100.0,-2.73972602739726,-9.999999999999998,27.073374442450195,-0.1082570613128663,1.799242424242431,0.1748140614074245,27.073374442450195,-0.1337588912377341,0.5323894777092386,0.9433708039911836,1.9709040526498132,1.685350138565378,-0.430818,가구/가전,Protective
퀀타매트릭스,2020,Dec_20,185.0,1.5,25500.0,167,2020-12-09,14589324,22240845242,5510220244,2311753978,2455404589,6441162000,-116844729826,1162097,-7252056257,-7233190003,-5.5,1407810769,-0.0431798431883969,9.620766506149383,-5.15130045648912,-5.137899327292332,0.0655165977157689,-495.78650820284753,-3.169295177049259,32.73,2,59.54,-0.0053787540963948,-5.170357774602566,12.81073700291136,73.50686222938134,1407810768.0,-0.5512455369490203,3878.036842625471,-1.160324131474737,92.86,100.0,5.555555555555558,0.0,35.826117481862866,0.7795322806316118,-8.28282828282828,0.2397841942251899,35.826117481862866,1.5401576045591223,-1.936853039148956,0.5581519671069568,8.167086699484184,3.519132365719435,0.135085,의료/의약,Growth
퀄리타스반도체,2023,Oct_23,818.5,26.29,17000.0,1632,2023-10-27,10193520,7256819362,8646586217,9074092624,9424539077,4169760000,-10379800574,2197683414,-3292521363,-2539505707,21.5,6040367765,-4.610415016244466,0.7997294784942456,-0.5450862416156212,-0.4204223659550636,0.6329211497712233,-249.12941819901272,0.7882184611356157,26.92,3,81.82,-0.3337634265645759,-0.3909439871016756,-0.2048384603506939,-0.2090018091247881,6040367764.0,0.0943615037945436,-25.352501981651105,-0.2970822479258405,66.67,200.0,0.0,0.0,78.17836324885089,-0.1440311785139369,-1.6032064128256418,0.3721754541426758,78.17836324885089,-0.3004442090932757,1.5961247715254867,0.3613650049832273,-4.397338016299046,3.259973037276831,-1.025747,반도체,Growth
큐라클,2021,Jul_21,1219.0,7.23,25000.0,1500,2021-07-22,13355968,8909941033,1946579773,594697903,736094900,5657984000,2042165196,-48872630753,-2436953361,-2415690291,22.6,0,-0.0323223850658023,14.982297714609563,0.0,0.0,0.0586724481898345,-180.86972737580683,-3.908867586653826,17.03,3,59.03,0.1194969916846434,12.942072081636216,0.0,0.0,0.0,-0.6700046633994536,1961.2284273217783,-3.0523219540745794,93.33,100.0,2.2727272727272707,0.0,-13.19610977884359,0.9716064522214962,-6.750675067506751,0.2057814796668333,-13.19610977884359,1.0074820328515257,2.022652278605186,0.8904040002052582,-0.9619779509900116,-15.025167031517407,-0.240773,바이오,Growth
큐라티스,2023,Jun_23,52.89,0.0,4000.0,155,2023-06-15,26876911,11011536585,53481441762,36549389258,7600279713,11635955500,-16528162931,1474815558,-21482059260,-35758464934,46.3,8409446476,-12.919112180202694,0.3012782650694983,-2.5545152491675127,-4.252178194611533,10.46367120391405,-1330.4529279425003,-0.9469906553083404,16.5,3,57.23,98.0439957066074,-1.844345878876652,8.13585233808827,8.574243076889234,8409446475.0,-20.31064980058777,-572.3529417498909,-0.4523714158811673,93.75,-166.67,2.7027027027026973,0.0,-29.22743682310469,-0.2231185102548716,2.752293577981657,0.0269954107801728,-29.22743682310469,0.11177282158632,-2.3716129226553084,0.3787653680872749,1.6004206508403396,-0.40310151421261153,-0.066498,바이오,Growth
큐로셀,2023,Nov_23,20.88,4.7,20000.0,178,2023-11-09,13598293,26180914323,62211970214,9948815372,34334357943,5982368000,-143477929383,7236485383,-139745251263,-12610702106,8.5,0,-0.3399622865050877,2.631560979278368,0.0,0.0,0.0968124640005891,-927.3739068572798,-0.3156437218677699,11.32,5,85.21,0.8088433894585276,2.243392768043841,0.0,0.0,0.0,-0.232536515732294,1932.1854088597736,-2.5396227618654037,70.0,-264.86,-5.47945205479452,0.0,-4.605983743586794,-0.3818089258442292,-1.0183299389002087,-0.52087931491126,-4.605983743586794,1.018780022625032,-2.983660203303496,0.8630997806762908,2.19284210526316,-2.4919351616730765,-0.03594,바이오,Growth
