기업명,year_key,month_key,단순 기관경쟁률,의무보유확약비율,(확정)공모가격,청약경쟁률,상장일,공모후 발행주식수,유동자산,비유동자산,유동부채,비유동부채,자본금,이익잉여금,기타자본항목,영업이익,당기순이익,매출액,부채비율,유동비율,영업이익률,당기순이익률,ROE,EPS,EV/영업이익,최대주주 소유주 비율,최대주주 보호예수 기간,보호예수 비율,부채비율 변화율,유동비율 변화율,영업이익률 변화율,당기순이익률 변화율,매출액 변화율,ROE 변화율,EPS 변화율,EV/영업이익 변화율,DLR,PPI (%),기업경기실사지수(BSI),기준금리,무역수지,생산자물가 상승률 (PPI),소비심리지수(CSI),소비자물가 상승률 (CPI),수출입 물량지수,외환보유액,원달러 환율,통화량 (M2),국고채 금리 스프레드,KOSPI_1001,종가대비등락율
체리부로,2017,Dec_17,265.38,0.4,4700.0,591,2017-12-04,27872369,98801622813.0,172553000000.0,135765000000.0,52721046503.0,11767320000.0,58317503000.0,80519671.0,24515056511.0,19847171007.0,223920000000.0,2.686312857,0.727739929,0.109481274,0.088635062,0.282862881,712.0733443,3.380311533,63.41,6,67.24,-0.517412574,0.164412809,0.028146925,0.036053556,-90486783608.0,-0.022873081,118.9416007,0.93784147,94.44,100.0,0.0192667989489718,0.1154700538379251,-0.2122086406294487,0.0010916317662308,0.0227045219750899,-0.0055516154843344,-0.2122086406294487,0.0040450542780657,-0.0121669579475875,0.0019537035687601,-0.02844245543943559,0.0059625364866533,-15.3
칩스앤미디어,2015,Aug_15,123.2,0.0,10500.0,83,2015-08-05,3397702,12229430310.0,5264866195.0,1059339522.0,495866059.0,1507601000.0,6386996825.0,-1238204751.0,177238140.0,275642706.0,2364028005.0,0.233640887,11.54439163,0.074972944,0.116598748,0.041410221,81.1262159,89.9303667,42.82,6,44.57,-0.359801717,7.240925998,-0.112821797,-0.116385978,-8444018370.0,-0.354105002,-659.9952026,82.22016376,93.75,100.0,-0.0878879516320544,-0.0824786098842322,0.3628477375177053,-0.0028750102031054,-0.0507629239983833,0.0008330399182691,0.3628477375177053,-0.0103992636747056,0.0062858389692273,0.003123022112275,-0.00045417135370860034,-0.0084238266349523,56.2
카카오게임즈,2020,Sep_20,1.0,55.7,24000.0,1521,2020-09-10,73204731,272652000000.0,448810000000.0,148002000000.0,74011393182.0,5720473100.0,126029000000.0,9784148013.0,28735476116.0,27807203725.0,202954000000.0,1.568621987,1.842224331,0.141585958,0.137012158,0.196470475,379.8552818,17.38091409,53.64,6,68.31,-0.453722549,-0.486253752,0.052075943,0.114339387,-188086000000.0,0.093643831,258.743375,5.456448974,93.33,100.0,0.0480858081290309,0.0,0.1131083363268674,0.0016265980767546,-0.0794787549376219,0.0036710965882436,0.1131083363268674,0.0054277549680077,-0.001692742260887,0.0013147748253592,-0.004584638528902098,0.0126193152320561,160.0
카카오뱅크,2021,Aug_21,1732.0,45.0,39000.0,182,2021-08-06,475100237,28014200000000.0,602138000000.0,351559000000.0,25415300000000.0,2048250000000.0,32833067812.0,5739818080.0,53979324306.0,46656185491.0,224910000000.0,12.34741764,79.68570748,0.240003987,0.207443696,0.022357508,98.20282513,52.78826736,27.26,6,72.99,0.63844,-9.972318441,0.144567179,0.111547445,32274677900.0,0.013289471,59.32046964,-99.34863086,94.12,100.0,-0.045124533296724,0.2886751345948129,-0.0872039212586419,0.0025665864140984,-0.0593032983784932,0.0024037897335582,-0.0872039212586419,0.0092161049857045,0.0113774542103056,0.0026594878909664,-0.1012699113391268,-0.0065939079972242,79.0
카카오페이,2021,Nov_21,1714.0,70.44,90000.0,29,2021-11-03,130367125,1538410000000.0,64211611909.0,551713000000.0,24168381766.0,11114446000.0,-191008000000.0,25211151093.0,10780817525.0,11986010978.0,107144000000.0,-3.722985991,2.788423353,0.100620137,0.111868517,-0.077487701,91.9404411,95.23769885,47.83,1,61.09,-0.370390945,0.697371427,0.161609014,0.157923058,55025297734.0,-0.091527234,110.3522208,294.9457404,92.86,100.0,0.024617995344881,0.1924500897298753,0.3311857853422744,0.0033269928006977,0.0118567664416689,0.0016922756523948,0.3311857853422744,0.0112900908315601,0.0057823547484473,0.0032876661237725,0.005113731304188296,-0.0099442258000395,114.4
카페24,2018,Feb_18,672.71,42.9,57000.0,731,2018-02-08,8863869,48506353362.0,19153304522.0,54893962469.0,3327590888.0,3970307000.0,0.0,-6880460471.0,2876178375.0,2275605893.0,83479623012.0,-20.00635153,0.883637311,0.034453658,0.027259417,-0.781953913,256.7282857,3.28147399,36.02,6,50.81,-13.11966878,0.194573468,0.07971374,0.078640436,10684459896.0,-1.503215619,678.6986068,5.455409676,93.75,100.0,-0.012346997713376,0.0,-0.2124545724673321,0.0021219026680864,-0.0052172606801269,0.0021801677564327,-0.2124545724673321,0.0096054542079472,-0.017075602050789,0.0058343810791444,0.012112006593650804,-0.0091392298314401,48.6
캐리소프트,2019,Oct_19,924.83,2.4,9000.0,1067,2019-10-29,5761200,3991749377.0,11749472179.0,3546495170.0,9176423431.0,2411950000.0,-1454594027.0,-632161448.0,89362250.0,-73307635.0,5334067169.0,39.12402462,1.12554767,0.016753117,-0.013743291,-0.225427027,-12.72436906,33.77604027,26.38,2,64.17,70.27123994,-0.558073851,0.054010443,0.205794717,-4634614632.0,-7.152980883,367.1451956,40.14224304,93.33,100.0,-0.0434198173073529,-0.0962250448649376,0.0864871713490119,0.0023650475695508,0.0442001334161298,0.0007365358946772,0.0864871713490119,0.005978943399903,0.0225209971902451,0.001176518378675,0.027443473311991207,0.0074504283455136,53.9
캐스텍코리아,2014,May_14,595.0,85.45,6500.0,807,2014-05-27,12373089,70371825567.0,110416000000.0,63124274503.0,43489380449.0,4899044500.0,27233717544.0,42040955500.0,8566983319.0,7455819657.0,135600000000.0,1.437350836,1.11481401,0.063178529,0.054984082,0.100518349,602.5835308,8.658090577,23.58,2,56.65,-0.01377082,0.015639149,-0.02402258,-0.002429405,8431281876.0,-0.008780712,12.49833263,2.553139659,94.74,187.5,0.0345650490106946,0.0,0.4410998232418889,-0.0007807353526394,-0.0245857624694968,0.0006397903804584,0.4410998232418889,0.0051287870388545,-0.0126308646896622,0.0012832631496164,-0.0141068019531493,-0.0052309978393385,50.8
캡스톤파트너스,2023,Nov_23,952.0,3.44,4000.0,1345,2023-11-15,13346380,34240222045.0,1128472798.0,5763131638.0,4785088225.0,2340500000.0,18514212785.0,300087634.0,1207846478.0,940668827.0,3371858096.0,0.498620628,5.941252811,0.358213912,0.278976398,0.044465975,70.48119617,20.54936238,35.73,24,66.69,-0.128281705,0.332203879,-0.223043113,-0.222323136,-8844633336.0,-0.259960734,-388.3789192,17.57249895,70.0,200.0,-0.0316356311884726,0.0,0.618914081358055,-0.0042902085285441,-0.0128700928104385,0.0055883728422382,0.618914081358055,-0.0102514618292422,-0.0245396379125609,0.0027540929731371,0.025960644568810698,0.0169228575216133,129.5
컨텍,2023,Nov_23,198.93,1.25,22500.0,9,2023-11-09,14389041,49814351873.0,29732675048.0,4168394891.0,3030992010.0,6169890000.0,-85823438343.0,1992346328.0,-4067648306.0,-52132058866.0,3156092272.0,-0.092702491,11.9504877,-1.288824266,-16.51791341,0.671275457,-3623.039149,-17.78610995,27.65,3,71.3,3.411193995,11.41545913,-0.52957207,-12.63924435,1241458425.0,0.44275886,-3106.935882,-39.07142592,70.0,100.0,-0.0316356311884726,0.0,0.618914081358055,-0.0042902085285441,-0.0128700928104385,0.0055883728422382,0.618914081358055,-0.0102514618292422,-0.0245396379125609,0.0027540929731371,0.025960644568810698,-0.0163919211977622,-29.2
컬러레이,2017,Aug_17,60.49,0.0,3800.0,0,2017-08-10,54657894,258246769.0,79660677.0,66813131.0,63698.0,34371405.0,236659212.0,0.0,40079227.0,33666785.0,66162040.0,0.246750089,3.865209804,0.605773749,0.508853491,0.124217645,0.615954669,6.762371365,52.62,1,74.39,-0.002658553,0.131068721,0.027799583,0.015015391,-157596615.0,-0.341314732,-1.405721267,4.926990182,93.75,0.0,-0.0323222319013936,0.0,0.2315646037414219,0.0042369019838798,0.0223210116340063,0.0039337691729374,0.2315646037414219,0.0027761747738283,0.0041763398281028,0.0030362618460305,0.0160174595513172,-0.0060368738978497,6.6
컴퍼니케이파트너스,2019,May_19,865.66,27.8,4500.0,850,2019-05-23,15610000,27063776537.0,1739605009.0,4433706622.0,1143973819.0,7695000000.0,15584486630.0,-637097653.0,8156161804.0,6198119643.0,14861383788.0,0.246337983,6.104097281,0.548815771,0.417062081,0.27373965,397.0608356,2.84762633,41.64,6,74.38,0.000453798,-28.80075079,0.091806567,0.078927203,4995228682.0,0.141629643,183.3458354,-2.768926755,93.33,225.0,0.0644618053000735,0.0,0.2044959420451275,0.0012514344124243,-0.0295838405208694,0.0028166161695364,0.2044959420451275,-0.0033320133441096,0.0167076107827935,0.0018289493482931,0.0053373444732205,-0.0084514686551527,136.7
케어랩스,2018,Mar_18,934.42,40.19,20000.0,886,2018-03-28,5977430,7587433430.0,23712055327.0,7441470265.0,5126340193.0,2167700000.0,7538341875.0,9025636424.0,4799733563.0,4001533596.0,28848365280.0,0.670938837,1.019614829,0.166378008,0.138709197,0.213623869,669.4404779,3.902649606,37.84,1,82.6,0.14659532,-0.037203315,0.077558707,0.064997007,18716853300.0,0.141839857,544.5011748,-7.658585589,93.75,166.67,0.0408352675163239,0.0,0.3751992306141393,0.0026444198688919,-0.0077228154178781,0.0043732645187317,0.3751992306141393,0.009623403994733,-0.0150372026345495,0.0060040495055931,0.0214756503616605,0.0104461342880796,160.0
케어젠,2015,Nov_15,833.46,62.0,110000.0,263,2015-11-17,10710000,48724674488.0,25523984679.0,5684886370.0,1547633310.0,4545000000.0,58749967643.0,2010797844.0,10337827573.0,9757743690.0,18748442271.0,0.110748563,8.570914407,0.551396613,0.520456236,0.149416267,911.0871793,6.482613394,60.6,6,74.66,-0.019076271,1.719287053,-0.00677677,0.025256606,-9835139813.0,-0.124464694,-410.5355358,2.945180922,95.24,300.0,0.0164957219768464,0.0,-0.1805259286429446,-0.0015645484870395,0.0098539821895836,-0.001342303020669,-0.1805259286429446,0.0035582031893911,-0.0201784818246968,0.0015856881500887,-0.13940382821953629,-0.006775587422954,-2.7
케이디켐,2015,Nov_15,66.2,3.0,16000.0,5,2015-11-19,4034800,28977403932.0,15794374033.0,6814816724.0,1965841301.0,1400000000.0,34639836046.0,-48716106.0,3524896903.0,2971201365.0,22514525492.0,0.243967346,4.252117864,0.156561012,0.131968198,0.082553735,736.3937159,10.21054542,69.64,6,70.5,-0.089267022,1.195409716,0.013610153,0.007872791,-20780323922.0,-0.08536319,-595.1944587,5.040736805,93.33,41.94,0.0164957219768464,0.0,-0.1805259286429446,-0.0015645484870395,0.0098539821895836,-0.001342303020669,-0.1805259286429446,0.0035582031893911,-0.0201784818246968,0.0015856881500887,-0.13940382821953629,-0.0069712078281479,-21.9
케이쓰리아이,2024,Aug_24,239.23,0.5,15500.0,34,2024-08-20,7486442,7976397520.0,6695427976.0,2032269408.0,583646749.0,3022221000.0,2085884871.0,372638218.0,191527654.0,219774608.0,3506428302.0,0.477292155,3.92487211,0.054621865,0.062677628,0.040099411,29.35634952,62.94605028,45.76,24,63.69,-0.039393878,0.097704904,-0.030821228,-0.028083008,-9552448824.0,-0.188392187,-128.9607774,52.40431945,71.43,100.0,-0.020723142494123,0.0,-0.0996393304114433,0.0021858505967542,0.0315125939896736,0.0031319145842409,-0.0996393304114433,0.0037102661808992,-0.0165426251206186,0.0019916469413126,0.00019935504410679983,-0.0208940741744351,-31.9
케이엔알시스템,2024,Mar_24,873.2,14.71,13500.0,2267,2024-03-07,10867713,13671832354.0,22616750878.0,30439860130.0,866063754.0,870059300.0,-10149814953.0,1797737063.0,-6655066594.0,-6716915237.0,8127683890.0,-4.184154785,0.449142417,-0.818814644,-0.826424271,0.897741052,-618.061522,-0.748701651,35.39,36,75.58,30.58586467,-0.026045319,-0.877097258,-0.856186041,-43054494027.0,2.187567557,-758.2264456,-0.897235211,70.0,225.0,0.0289857684323689,0.0,0.2919122135301978,0.0016039458966783,0.0154218233419873,0.0019661047046304,0.2919122135301978,-0.0094640476111689,0.0079246312636558,0.0086209788043813,0.004708177465737897,0.0094262570937594,100.4
케이엔에스,2023,Dec_23,965.0,9.26,23000.0,1450,2023-12-06,4442278,25553533.0,15141586.0,15597395.0,99675.0,311106.0,22308961.0,137340.0,3863017.0,2876182.0,19566070.0,0.689756526,1.638320566,0.197434487,0.146998452,0.126384434,0.647456553,6.471120629,64.56,1,86.4,-0.217674053,0.021389796,0.022530277,0.007924112,-15168720.0,-0.11842032,-0.439985071,2.91845318,70.0,133.33,-0.0316356311884726,0.0,0.4583201345573053,-0.0025497227880837,-0.0226072089555798,-0.0045175798484577,0.4583201345573053,0.0069449266484584,-0.0229293728091648,0.0025096737738739,-0.026832024838049806,0.0150059014567307,300.0
케이엔제이,2019,Oct_19,1.0,5.3,11000.0,1105,2019-10-25,5862750,18712603805.0,27358592258.0,27607467691.0,7991226735.0,2480506500.0,1905399459.0,-468626150.0,3254586252.0,3400683377.0,38285948677.0,9.087605727,0.677809498,0.085007329,0.088823276,0.868123683,580.049188,3.217767429,31.6,2,53.7,-82.76659537,-0.042479018,0.067125941,0.055593297,-12820788720.0,-2.530278265,290.3769739,-4.502183328,93.33,100.0,-0.0434198173073529,-0.0962250448649376,0.0864871713490119,0.0023650475695508,0.0442001334161298,0.0007365358946772,0.0864871713490119,0.005978943399903,0.0225209971902451,0.001176518378675,0.027443473311991207,0.0076306182356974,35.5
케이옥션,2022,Jan_22,1637.0,36.2,20000.0,1408,2022-01-24,8909420,52399536721.0,49890950771.0,27283696862.0,6277179829.0,3790710000.0,29040002060.0,15603585722.0,10491757934.0,8217629859.0,23082767351.0,0.692915521,1.920543869,0.454527734,0.356007134,0.169665511,922.3529544,6.550819342,49.68,2,78.56,-1.366273537,1.093176875,0.391892009,0.442327138,-1109688264.0,0.255713262,1156.744514,-9.465024091,94.44,100.0,-0.00675321206413,0.1734721666221778,0.1299330721667893,0.0054874953650309,-0.0249039399852572,0.0030799624195002,0.1299330721667893,-0.0051125957218887,0.0048230365761708,0.0038937661568335,-0.0028396304766112046,-0.0083843052884553,160.0
케이웨더,2024,Feb_24,1362.5,3.4,7000.0,1989,2024-02-22,9939614,6925177459.0,8152644322.0,2947287458.0,3320066155.0,4454807000.0,-12249270327.0,1684657861.0,-2057246152.0,-2027030543.0,9950753269.0,-1.025786115,2.349678325,-0.206742756,-0.203706241,0.331766789,-203.9345334,-4.282651427,40.53,5,64.42,0.269606527,-2.557589405,-0.250920838,-0.244437979,-7448001415.0,0.503663532,-275.23323,-18.33019812,71.43,220.0,0.0145994476278358,0.0,0.2873338885476841,0.0020467436201233,0.0117054302082412,0.0025378897251339,0.2873338885476841,-0.0089431387720966,0.0099779423149413,0.0023813796405641,-0.005055146035445698,0.0105425223317761,137.1
케이카,2021,Oct_21,40.0,0.81,25000.0,8,2021-10-13,48086533,233528000000.0,251417000000.0,228406000000.0,58485346040.0,23442184500.0,128119000000.0,2311320356.0,38477578164.0,26543858363.0,910584000000.0,1.864475086,1.022424618,0.042255953,0.02915038,0.172505343,552.0019163,5.147255188,72.0,1,77.6,0.67643139,-4.128319039,0.013763784,0.010913362,-412530000000.0,0.005202646,50.20549622,0.612156505,50.0,-104.49,-0.0512420738094987,0.288675134594813,-0.3108711171922878,0.0034871180434411,0.0187373036524715,0.0015952662346782,-0.3108711171922878,0.0065155941379147,0.0031891325786598,0.0030510726719807,-0.011718518719443696,-0.0095836733895509,-8.0
케이티비네트워크,2021,Dec_21,50.19,0.99,5800.0,327,2021-12-16,100000000,45669622832.0,189620000000.0,18781993565.0,20669248608.0,40000000000.0,112580000000.0,43258534623.0,77402377113.0,63059531179.0,104349000000.0,0.201447748,2.431564183,0.741767093,0.604315874,0.32199748,630.5953118,2.530136581,52.0,6,80.0,-0.020721915,1.382762691,0.075135372,0.070310634,37374185353.0,0.086775914,272.9482886,-0.875375349,94.12,0.0,-0.0066751271298822,0.1924500897298753,-0.2639010500333058,0.005407791853922,0.0339630321336877,0.001929550280592,-0.2639010500333058,-0.0113323256281232,0.0063478937719219,0.0027925558985171,-0.02372320554025481,0.0099187720370652,-7.8
케이피에스,2017,Sep_17,75.3,0.0,14000.0,453,2017-09-06,4270000,19743295937.0,7310116050.0,16995869769.0,3807776165.0,1462594000.0,-3707753099.0,8701442.0,2723327656.0,2555349432.0,17547374309.0,-9.302052229,1.161652578,0.155198585,0.145625744,-1.142587888,598.4424899,2.29490052,37.63,2,46.63,-5.782489903,0.207123747,0.263347283,0.313310048,8991422721.0,-1.415147046,934.437522,-2.961479014,92.86,-50.0,-0.0378055548166853,0.0,0.0750667962324764,0.0030400622820428,-0.0112900629557696,0.0025091521785845,0.0750667962324764,0.004452098647765,0.0035267422621,0.0030039191691268,0.0018232291906528017,-0.0068896234256153,0.0
켄코아에어로스페이스,2020,Mar_20,120.75,2.55,10000.0,265,2020-03-03,8995904,38268481188.0,40740893310.0,14737440216.0,25238727319.0,4571242000.0,-22446160651.0,2516194787.0,1735834354.0,-7135590009.0,34734675846.0,-2.602831322,2.596684406,0.049974105,-0.205431311,0.464595241,-793.2043304,22.48671186,39.44,2,60.33,3.261814487,2.056403043,0.067184462,-0.136293446,5797294390.0,0.296534571,-570.8065839,-0.443860836,93.33,-150.0,-0.0652745644243317,-0.2309401076758503,0.1591919896501097,-0.0062700514406535,-0.1137343510364336,0.0029586909045791,0.1591919896501097,-0.0129903483987718,0.0194234640308273,0.0027090468683704,0.0233695205076603,-0.0149108052781989,2.5
코난테크놀로지,2022,Jul_22,1482.6,6.86,25000.0,1386,2022-07-07,5680444,20953217199.0,1828811624.0,5654690056.0,3915783917.0,2222222000.0,-4287326653.0,107359263.0,-1176228385.0,-1147570972.0,2618518531.0,-4.888518202,3.705458123,-0.449196128,-0.438251996,0.586169671,-202.0213511,-11.23213401,23.93,2,76.31,7.572657404,0.211683646,-0.574698248,-0.544362314,-15230577500.0,2.793790781,-535.4412847,-17.62085736,93.75,100.0,-0.048544976833884,0.1435169946033742,-0.4849577217339229,0.002177233244565,-0.0501021562157945,0.0009572193300061,-0.4849577217339229,-0.0115596974611071,0.0126725779023394,0.0029997401546629,-0.010962992208657305,-0.0146066872317227,22.4
코디엠,2015,Dec_15,39.79,2.51,4700.0,600,2015-12-29,3793630,18391438384.0,5661092036.0,15307448484.0,664241200.0,1381815000.0,4925290159.0,-31045713.0,2165094261.0,1733875279.0,36025208175.0,2.544859529,1.201469886,0.060099424,0.048129501,0.276268141,457.0491268,3.732327447,41.2,6,71.87,-2.080602247,0.211127769,0.009898296,-0.002090803,-2080152226.0,-0.133104339,-47.39194439,1.28863122,94.74,0.0,-0.0160375074774896,0.0,0.2059518652135908,-0.0022950122888155,-0.0289656536196329,0.0024663764399515,0.2059518652135908,-0.0037138029516997,-0.0249059784415117,0.0003313693797595,-0.12706805148066108,0.0085745781808382,29.8
코리아센터,2019,Nov_19,37.77,6.04,18000.0,4,2019-11-29,24031048,79949643680.0,218779000000.0,92912750686.0,53450207837.0,2218616600.0,48008855066.0,14716239453.0,4217260505.0,2492501109.0,121992000000.0,2.25368948,0.860480861,0.034569917,0.020431642,0.038379407,103.7200337,36.12916271,69.5,2,87.98,0.126274105,0.011945493,-0.016266849,-0.005263334,-67677842273.0,-0.041496204,-99.08291673,22.15464431,90.91,-187.5,0.0285225949224432,-0.0962250448649376,-0.1003522523349934,-0.0015167109562324,0.0176503996792161,0.0050556366774244,-0.1003522523349934,0.0023471051444653,-0.0023388039101597,0.0011753739458317,-0.015142583536280299,0.0073828461334025,26.9
코리아에셋투자증권,2019,Nov_19,945.66,2.25,10000.0,231,2019-11-20,6388000,1920350000000.0,0.0,1868920000000.0,0.0,23700000000.0,33254372611.0,-5527260588.0,4625762958.0,3419727827.0,49045431460.0,36.34120664,1.027516973,0.094315879,0.069725716,0.066496595,535.3362284,11.11754158,24.19,6,76.33,35.74262718,-1.643105014,0.044789133,0.035669956,-117327000000.0,-0.048682551,-351.6294541,5.147505834,93.75,100.0,0.0285225949224432,-0.0962250448649376,-0.1003522523349934,-0.0015167109562324,0.0176503996792161,0.0050556366774244,-0.1003522523349934,0.0023471051444653,-0.0023388039101597,0.0011753739458317,-0.015142583536280299,0.0069429658675195,-17.1
코리아오토글라스,2015,Dec_15,57.68,4.47,11000.0,430,2015-12-29,20000000,120690000000.0,250419000000.0,111180000000.0,31362267427.0,100000000000.0,128576000000.0,0.0,27635421780.0,24854483893.0,318394000000.0,0.623608655,1.085538071,0.08679626,0.078061998,0.108736035,1242.724195,8.270810313,19.9,6,67.84,-0.103471686,0.079466981,0.024094847,0.018767332,-111330000000.0,-0.008923469,-31.29441815,0.233489684,93.33,33.33,-0.0160375074774896,0.0,0.2059518652135908,-0.0022950122888155,-0.0289656536196329,0.0024663764399515,0.2059518652135908,-0.0037138029516997,-0.0249059784415117,0.0003313693797595,-0.12706805148066108,0.0085745781808382,23.6
코미코,2017,Mar_17,580.68,30.91,13000.0,745,2017-03-23,8075000,38497655707.0,45719357968.0,30207739257.0,19457430818.0,3500000000.0,12793683759.0,60630408.0,12834781242.0,7777370325.0,69143837080.0,3.036823774,1.274430217,0.185624371,0.112481035,0.475554661,963.1418359,2.692047722,43.34,6,64.71,-1.099972899,-0.141236957,0.018585154,0.027457497,-15028891005.0,-0.110730274,76.86777077,0.402425728,93.75,100.0,0.0280376730687678,0.0,-0.1968233200582597,0.0076993137932053,0.0192483514222705,0.0058033707410047,-0.1968233200582597,0.0041250319433051,-0.0185762304924041,0.0009303112639277,-0.0012481081722500002,0.004981896811323,65.4
코셈,2024,Feb_24,1267.6,8.9,16000.0,2518,2024-02-23,5661970,12984.0,2496.0,2606.0,873.0,2522.0,538.0,207.0,502.0,876.0,8916.0,1.064891338,4.982348427,0.056303275,0.098250336,0.268135904,0.000154716,23.9063745,18.47,3,67.64,-0.22164271,-0.460342989,-0.085812493,-0.038755652,-3609.0,-0.388329283,-0.000148358,17.88671158,84.0,200.0,0.0145994476278358,0.0,0.2873338885476841,0.0020467436201233,0.0117054302082412,0.0025378897251339,0.2873338885476841,-0.0089431387720966,0.0099779423149413,0.0023813796405641,-0.005055146035445698,0.0104082326590484,59.7
코스메카코리아,2016,Oct_16,573.0,30.8,54000.0,391,2016-10-28,5340000,48215244535.0,34910426608.0,45140765577.0,8782876251.0,2000000000.0,27213838613.0,-11809298.0,7398533150.0,6728678985.0,77652232459.0,1.846571731,1.068108702,0.095277791,0.086651456,0.230418198,1260.052244,3.947002564,60.3,6,67.32,-0.210014937,0.085263165,0.030858094,0.035948622,-21497580411.0,0.010556996,318.6334348,0.367151502,94.12,100.0,0.0371902642546811,0.0,-0.1680780471873777,0.0010169333455212,0.0054781343464621,0.0023773256691481,-0.1680780471873777,0.009243667808297,-0.0222376717586918,0.0053018093127632,0.0076837523478437,0.0062034112530729,15.7
코아스템,2015,Jun_15,868.62,41.74,16000.0,752,2015-06-26,15729940,14935232538.0,20944877965.0,4544405644.0,2654628114.0,6577470000.0,492436033.0,4355402575.0,64738307.0,-377726061.0,3380088734.0,0.630095344,3.286509548,0.019152842,-0.111750339,-0.033060469,-24.01319147,443.0309978,28.55,1,47.13,3.396333,2.016172659,0.158017408,0.375273501,-9607895763.0,-0.894001523,378.1153657,451.7148195,93.33,216.67,-0.0267453370970141,-0.0824786098842322,0.4223645171817883,-0.0005987478670756,-0.0533311452078044,0.0014715464320063,0.4223645171817883,0.0079219675713042,0.0204383433670453,0.0040166297710792,0.18026311373967718,-0.0063958276501724,160.0
코윈테크,2019,Aug_19,163.5,2.9,34500.0,0,2019-08-05,9152858,33192389949.0,13758420633.0,13798520620.0,6498035816.0,3500000000.0,22275101386.0,0.0,6570181148.0,5880505883.0,19981636981.0,0.787448171,2.405503522,0.328810955,0.294295502,0.228146761,642.4775609,4.056852246,53.32,6,68.53,-0.164293816,0.309891752,0.192032751,0.159723753,-56850283560.0,-0.282577493,-487.159317,2.046776624,94.44,100.0,-0.0462151243647844,-0.0824786098842322,0.3150446403075513,-0.0025383939441102,-0.0171384043789927,-0.0028270231498851,0.3150446403075513,-0.0034160020982788,0.0187467042558631,0.002149704795609,-0.008064827811045998,-0.0087311720827149,-37.0
코츠테크놀로지,2023,Aug_23,1836.0,17.3,13000.0,1725,2023-08-10,5081792,29220818502.0,5088075725.0,17300986355.0,925278206.0,405179200.0,24872435527.0,-9194985061.0,2785574622.0,2296576120.0,41835502370.0,1.13328883,1.688968357,0.066583989,0.054895388,0.142798545,451.9224951,5.773541135,17.0,6,72.39,0.239606283,-0.224536363,-0.017771205,-0.016335197,9936528830.0,0.002713724,4.800192531,-0.254325057,93.33,200.0,-0.0279294575633341,0.0,1.833504300411126,0.0052983028178272,0.016239567174047,0.0047417704074905,1.833504300411126,-0.0053586348449096,-0.0248723966411897,0.000658178998826,-0.0018626830476318988,0.0089500409939127,56.9
코칩,2024,May_24,988.32,0.16,18000.0,734,2024-05-07,8503460,20744148059.0,18158713615.0,13305924000.0,3361762006.0,3479230000.0,17590684959.0,1165260709.0,3668321605.0,4195570793.0,25900014771.0,0.749608919,1.559015974,0.141633958,0.161991058,0.188690697,493.3957228,6.061403024,65.57,30,80.22,0.012389515,-0.397469591,-0.008222507,0.038629533,-12850415195.0,-0.084903512,-68.76510656,3.052575142,81.82,233.33,0.0297047417961463,0.0,0.4371215962582789,0.0010873671436565,-0.0114219110356573,0.0005003145026129,0.4371215962582789,-0.0114218539731148,0.0168639397802277,0.0086922196190675,0.009560730875388296,-0.0112796064214797,58.1
쿠콘,2021,Apr_21,1594.0,30.0,45000.0,1956,2021-04-28,7955874,69623298005.0,72374504976.0,64762343708.0,10728840569.0,3311808000.0,39392628623.0,10098825033.0,11238744762.0,18897442285.0,51374145182.0,1.429668962,1.075058344,0.218762662,0.367839547,0.357883996,2375.281746,5.917619815,45.32,2,57.15,-1.171283807,-0.241919799,0.067523232,0.145837928,10129754006.0,-0.035797217,1224.393532,-0.007818534,93.33,155.56,0.0199217565412686,0.0,-0.0617222304810437,0.0011839520465096,0.007163405653242,0.0020378884671947,-0.0617222304810437,0.0091143997600449,0.0148495965309505,0.0018548043272889,-0.0202080542495846,0.0065779840074179,45.6
쿠쿠전자,2014,Aug_14,599.0,95.2,104000.0,175,2014-08-06,9803360,278390000000.0,195162000000.0,81137353240.0,16834423735.0,4901680000.0,387227000000.0,-77064926877.0,25123363676.0,19234322376.0,142255000000.0,0.310958605,3.431089399,0.176608248,0.135210397,0.06104899,1962.013266,14.94942311,33.1,6,94.18,0.016222435,-0.12915946,0.040569256,0.022308455,-366503000000.0,-0.127044731,-3897.177835,9.662764875,92.86,100.0,-0.0065824121861777,-0.0577350269189625,-0.2849085524848281,0.0009861166013688,0.0265723480002254,0.0016736395682681,-0.2849085524848281,0.0086586416926563,0.0054210653695543,0.0018592132445374,-0.009105230056174102,0.0046062073042216,99.0
퀀타매트릭스,2020,Dec_20,185.0,1.5,25500.0,167,2020-12-09,14589324,22240845242.0,5510220244.0,2311753978.0,2455404589.0,6441162000.0,-116845000000.0,1162097.0,-7252056257.0,-7233190003.0,1407810769.0,-0.043179843,9.620766506,-5.151300456,-5.137899327,0.065516598,-495.7865082,-3.169295177,32.73,2,59.54,-0.005378754,-5.170357775,12.810737,73.50686223,596426454.0,-0.551245537,3878.036843,-1.160324131,92.86,100.0,0.0847062171544433,0.0,0.6572584660362243,0.0059245442080624,0.1196179342166271,-0.0039977986003998,0.6572584660362243,0.0048550722504793,-0.0047899930920744,0.0032081027794739,-0.0008784174960361976,0.0118400016365046,-5.5
