latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,date
1.8788395,0.22783038,0,1.1495851,0,0.018536612,0.7526079,0,0,0,2.5634735,3.1169899,1.1949078,0.19624525,0.31266722,2022-09-20
1.8794454,0.23292533,0,1.1334481,0,0.031891786,0.7611422,0,0,0,2.6005518,3.1169624,1.1866934,0.16662556,0.31748697,2022-09-21
1.8803844,0.2424728,0,1.1203623,0,0.041818097,0.7740714,0,0,0,2.631621,3.1154609,1.1829654,0.13691413,0.32212162,2022-09-22
1.8822021,0.25229192,0,1.1078324,0,0.048487782,0.78435093,0,0,0,2.657388,3.114982,1.181778,0.111701675,0.32697526,2022-09-23
1.8806161,0.2600283,0,1.09346,0,0.055317793,0.79433465,0,0,0,2.6822577,3.1110287,1.1770866,0.0840484,0.3318197,2022-09-26
1.8844097,0.26614392,0,1.0766014,0,0.0602892,0.8078632,0,0,0,2.7132103,3.111926,1.1675225,0.047733035,0.34031624,2022-09-27
1.8923645,0.26938713,0,1.0555366,0,0.06515532,0.81533134,0,0,0,2.7440567,3.116277,1.1570243,0.012029432,0.35280347,2022-09-28
1.9095551,0.27696747,0,1.0342921,0,0.068198,0.8207077,0,0,0,2.7710383,3.1220932,1.1476779,0,0.3716237,2022-09-29
1.9287087,0.28200373,0,1.0088505,0,0.06995547,0.81481904,0,0,0,2.790391,3.1271539,1.1347609,0,0.3924923,2022-09-30
1.9485071,0.28391105,0,0.9814948,0,0.07714168,0.8075028,0,0,0,2.8116071,3.1326761,1.117921,0,0.41368693,2022-10-04
1.9724554,0.29448006,0,0.9708771,0,0.083963245,0.81694704,0,0,0,2.8315904,3.1406522,1.113791,0,0.42246658,2022-10-05
2.0018544,0.30273443,0,0.96645546,0,0.08960251,0.82418853,0,0,0,2.8501236,3.1578245,1.1136376,0,0.4244936,2022-10-06
2.029118,0.3212697,0,0.9749354,0,0.0943695,0.84413457,0,0,0,2.861246,3.171269,1.1239805,0,0.42094266,2022-10-07
2.0589964,0.3397261,0,0.98708665,0,0.09613943,0.8602721,0,0,0,2.8652923,3.187928,1.1392013,0,0.41473442,2022-10-11
2.0950632,0.36013603,0,1.0011383,0,0.093396276,0.87522745,0,0,0,2.866855,3.2094507,1.1567596,0,0.41128874,2022-10-12
2.1350355,0.38724583,0,1.0256585,0,0.09659406,0.9009427,0,0,0,2.8789685,3.2344403,1.1823716,0,0.40755028,2022-10-13
2.1760697,0.41220406,0,1.0468137,0,0.097029924,0.9218723,0,0,0,2.8879168,3.258894,1.2048354,0,0.40687484,2022-10-14
2.2071562,0.43450305,0,1.0658057,0,0.09853339,0.946326,0,0,0,2.8935091,3.273755,1.2240965,0,0.4015478,2022-10-17
2.239159,0.45617542,0,1.0837852,0,0.09414113,0.964294,0,0,0,2.8931046,3.2917194,1.24275,0,0.400324,2022-10-18
2.2700317,0.47517392,0,1.1009129,0,0.09253301,0.981686,0,0,0,2.8972514,3.3127677,1.2611309,0,0.3974774,2022-10-19
2.2942588,0.49151397,0,1.1237608,0,0.09205111,1.0073309,0,0,0,2.9036005,3.3281476,1.2810811,0,0.39008075,2022-10-20
2.3210967,0.5134348,0,1.1507567,0,0.08179747,1.031019,0,0,0,2.9005377,3.3456323,1.3024136,0,0.38900495,2022-10-21
2.3477795,0.5284932,0,1.1706296,0,0.0738482,1.0501243,0,0,0,2.9042578,3.3656626,1.3196155,0,0.39126772,2022-10-24
2.375491,0.54969823,0,1.1943539,0,0.055697974,1.0639744,0,0,0,2.8899128,3.382781,1.3387234,0,0.39887536,2022-10-25
2.3961093,0.56111056,0,1.2097747,0,0.046736725,1.076779,0,0,0,2.8863723,3.394871,1.3530463,0,0.40346754,2022-10-26
2.4146044,0.56754124,0,1.2198141,0,0.03514138,1.0876335,0,0,0,2.8836193,3.4077024,1.3642274,0,0.41076487,2022-10-27
2.430647,0.5764142,0,1.2333019,0,0.026372366,1.1008036,0,0,0,2.8813634,3.420119,1.3769141,0,0.41552848,2022-10-28
2.4437907,0.5760648,0,1.2411689,0,0.01720298,1.1076478,0,0,0,2.8820012,3.4360693,1.3848065,0,0.41670305,2022-10-31
2.455629,0.57432705,0,1.2496226,0,0.011415958,1.1142281,0,0,0,2.8879201,3.4532566,1.3919319,0,0.41487062,2022-11-01
2.4599426,0.5850519,0,1.2737737,0,0.01046738,1.1354996,0,0,0,2.8875117,3.4586096,1.4094259,0,0.40590346,2022-11-02
2.4638293,0.5927551,0,1.2982688,0,0.00221172,1.1441838,0,0,0,2.8733757,3.4662147,1.4273584,0,0.39420164,2022-11-03
2.4645123,0.60803294,0,1.332416,0,0,1.1655265,0,0,0,2.8638406,3.4680772,1.4522076,0,0.38100478,2022-11-04
2.4575884,0.6275804,0,1.3716024,0,0,1.1919787,0,0,0,2.8524086,3.4613655,1.4785695,0,0.36669844,2022-11-07
2.4457862,0.6403495,0,1.4087371,0,0.000961915,1.2130921,0,0,0,2.8452072,3.4541824,1.5044184,0,0.35120636,2022-11-08
2.4314547,0.6470555,0,1.4426899,0,0.004708372,1.2280931,0,0,0,2.839048,3.4465597,1.5289083,0,0.33527786,2022-11-09
2.4114232,0.65235984,0,1.477762,0,0.013825834,1.247346,0,0,0,2.8353028,3.4331353,1.5547855,0,0.31643647,2022-11-10
2.3937654,0.6615987,0,1.5153902,0,0.013478324,1.2734132,0,0,0,2.8289678,3.4234955,1.5813046,0,0.30073535,2022-11-11
2.3694284,0.67056084,0,1.5538162,0,0.02057387,1.2964569,0,0,0,2.8184094,3.404615,1.6100507,0,0.28164363,2022-11-14
2.3489442,0.6736157,0,1.5883487,0,0.024074353,1.3125669,0,0,0,2.8084574,3.3928297,1.6379731,0,0.26206657,2022-11-15
2.3243597,0.67248166,0,1.6186794,0,0.029081978,1.327361,0,0,0,2.7975655,3.3759003,1.6651245,0,0.24192752,2022-11-16
2.3008106,0.66912055,0,1.6383682,0,0.03782901,1.3345321,0,0,0,2.7890172,3.3600655,1.6789285,0,0.22893725,2022-11-17
2.2791626,0.6651039,0,1.6549397,0,0.04071918,1.3425726,0,0,0,2.7775075,3.3432946,1.6896193,0,0.21723211,2022-11-18
2.261337,0.66444707,0,1.6712788,0,0.0428039,1.3509526,0,0,0,2.76758,3.3276427,1.6976995,0,0.20927118,2022-11-21
2.242048,0.65917885,0,1.6817802,0,0.047711357,1.3579707,0,0,0,2.7602549,3.3087978,1.7009889,0,0.20127034,2022-11-22
2.223148,0.6538111,0,1.6894662,0,0.050755516,1.3674108,0,0,0,2.75365,3.2888858,1.7001212,0,0.19432844,2022-11-23
2.2108438,0.6453378,0,1.6930861,0,0.050633132,1.3672559,0,0,0,2.7433257,3.2738743,1.6983559,0,0.18851545,2022-11-24
2.1970217,0.63832474,0,1.6977966,0,0.05056548,1.3727993,0,0,0,2.7347372,3.2582726,1.6969978,0,0.18168736,2022-11-25
2.1866367,0.6348599,0,1.704632,0,0.04868283,1.376168,0,0,0,2.7244473,3.24552,1.6974411,0,0.17693974,2022-11-28
2.176392,0.6307754,0,1.7091427,0,0.04661318,1.3788046,0,0,0,2.7141368,3.2315025,1.6963453,0,0.17300181,2022-11-29
2.164988,0.6247355,0,1.7118564,0,0.043056913,1.3805454,0,0,0,2.7043283,3.218276,1.6952654,0,0.16973218,2022-11-30
2.1574695,0.6174257,0,1.7140605,0,0.038191147,1.3736303,0,0,0,2.6884968,3.2076101,1.6964384,0,0.16490495,2022-12-01
2.133894,0.6204182,0,1.7219784,0,0.048664138,1.3850744,0,0,0,2.6855738,3.1787183,1.700408,0,0.16154745,2022-12-02
2.101961,0.6161204,0,1.718032,0,0.05789858,1.390423,0,0,0,2.6846437,3.1402385,1.6961477,0,0.16155827,2022-12-05
2.071879,0.6154601,0,1.7115024,0,0.07148765,1.3999726,0,0,0,2.6955466,3.1025176,1.6869925,0,0.1673152,2022-12-06
2.0385973,0.61260915,0,1.698912,0,0.07650345,1.4027935,0,0,0,2.6952584,3.0562446,1.6728694,0,0.17383924,2022-12-07
2.0093632,0.61216545,0,1.6849831,0,0.07311763,1.4086558,0,0,0,2.697573,3.017132,1.6553538,0,0.18399145,2022-12-08
1.9794545,0.6119243,0,1.6715329,0,0.074961364,1.4112396,0,0,0,2.6994367,2.9750662,1.640542,0,0.192521,2022-12-09
1.944912,0.6156825,0,1.6602757,0,0.07669852,1.4197747,0,0,0,2.695619,2.9257944,1.6253513,0,0.19951056,2022-12-12
1.910115,0.60816973,0,1.6377318,0,0.08235745,1.4138073,0,0,0,2.6931894,2.8785508,1.6034366,0,0.2065996,2022-12-13
1.8851873,0.60062057,0,1.6122078,0,0.08334666,1.4033642,0,0,0,2.692301,2.8438308,1.5775491,0,0.2169553,2022-12-14
1.8580419,0.5977509,0,1.5920905,0,0.08466193,1.4007483,0,0,0,2.6878328,2.8061419,1.554793,0,0.2247746,2022-12-15
1.8349783,0.59200275,0,1.5709898,0,0.08730887,1.3958375,0,0,0,2.6859396,2.7734568,1.5332952,0,0.23102428,2022-12-16
1.8186889,0.5866538,0,1.5510464,0,0.08920637,1.390735,0,0,0,2.6885011,2.7495975,1.5137067,0,0.23805417,2022-12-19
1.800649,0.58274335,0,1.5333906,0,0.0891747,1.3882321,0,0,0,2.6849344,2.723365,1.4961759,0,0.24224518,2022-12-20
1.7851312,0.5750799,0,1.5111514,0,0.090020865,1.3804919,0,0,0,2.6813512,2.6990345,1.4758893,0,0.24777983,2022-12-21
1.7762628,0.5661576,0,1.4886428,0,0.08901008,1.3705634,0,0,0,2.6795816,2.6827717,1.4577551,0,0.25365725,2022-12-22
1.7602314,0.5733075,0,1.4829274,0,0.09412886,1.3878922,0,0,0,2.6822443,2.6588666,1.4488597,0,0.25652897,2022-12-23
1.7487444,0.57305235,0,1.4690763,0,0.09397718,1.3837004,0,0,0,2.6725848,2.6377237,1.4359431,0,0.2620077,2022-12-26
1.7302147,0.5732346,0,1.457105,0,0.10163051,1.3859131,0,0,0,2.6638343,2.6091726,1.423708,0,0.26215374,2022-12-27
1.7188157,0.5704458,0,1.4427881,0,0.1036802,1.380831,0,0,0,2.654499,2.591287,1.4108783,0,0.26443464,2022-12-28
1.7080503,0.5669873,0,1.4261452,0,0.10288823,1.374305,0,0,0,2.6400423,2.5715456,1.3956269,0,0.26787364,2022-12-29
1.7005504,0.5607972,0,1.4058634,0,0.10469768,1.3698932,0,0,0,2.6382325,2.5572917,1.3778884,0,0.27364248,2023-01-02
1.7050818,0.5611173,0,1.4022976,0,0.10069288,1.3692303,0,0,0,2.6223593,2.5519135,1.3699255,0,0.2699716,2023-01-03
1.7134553,0.5758414,0,1.4142512,0,0.08228515,1.3797865,0,0,0,2.5826406,2.5480053,1.380144,0,0.2597136,2023-01-04
1.7225469,0.59172285,0,1.434285,0,0.06768003,1.395641,0,0,0,2.5460165,2.5464344,1.3972234,0,0.24613449,2023-01-05
1.7260545,0.6093802,0,1.4610353,0,0.054034796,1.4135997,0,0,0,2.5024538,2.5369256,1.4193878,0,0.2302165,2023-01-06
1.7296888,0.6353743,0,1.4980515,0,0.032499157,1.4431942,0,0,0,2.4594095,2.5315995,1.4508728,0,0.21497919,2023-01-09
1.7270795,0.658304,0,1.5397594,0,0.017657116,1.4672089,0,0,0,2.416144,2.5230381,1.48572,0,0.19687098,2023-01-10
1.7203629,0.67708015,0,1.5822948,0,0.004426725,1.4889355,0,0,0,2.3751583,2.5148804,1.5195262,0,0.17788915,2023-01-11
1.7133983,0.69535756,0,1.6263531,0,0,1.5141498,0,0,0,2.3416123,2.5108807,1.5538255,0,0.16107285,2023-01-12
1.7064865,0.7116983,0,1.6689241,0,0,1.534419,0,0,0,2.306657,2.5089586,1.5879114,0,0.14686269,2023-01-13
1.7048087,0.7233461,0,1.71138,0,0,1.547885,0,0,0,2.2781134,2.5160246,1.6222237,0,0.13488008,2023-01-16
1.6939975,0.7221801,0,1.7448148,0,0,1.5545678,0,0,0,2.2526815,2.5096416,1.645032,0,0.121021405,2023-01-17
1.684701,0.7183318,0,1.7743973,0,0,1.5598469,0,0,0,2.2297845,2.5029845,1.6641572,0,0.108142935,2023-01-18
1.6773701,0.7215979,0,1.8058952,0,0,1.5719784,0,0,0,2.2032347,2.4973981,1.6860507,0,0.09799283,2023-01-19
1.6655354,0.7223908,0,1.8339447,0,0,1.5904642,0,0,0,2.1899166,2.4856036,1.7016832,0,0.08899383,2023-01-20
1.6570148,0.72648084,0,1.8592882,0,0,1.6022245,0,0,0,2.168454,2.4753785,1.7199079,0,0.08188412,2023-01-25
1.6487055,0.72767055,0,1.8830258,0,0,1.6149925,0,0,0,2.157196,2.46684,1.7335973,0,0.074056916,2023-01-26
1.6410314,0.72454786,0,1.903682,0,0,1.620945,0,0,0,2.1389773,2.457597,1.7480147,0,0.06368756,2023-01-27
1.6317731,0.72911465,0,1.9293488,0,0,1.6364126,0,0,0,2.122803,2.447834,1.7668854,0,0.051248103,2023-01-30
1.6234751,0.729144,0,1.9501778,0,0,1.6475838,0,0,0,2.112011,2.4382584,1.7825023,0,0.039583765,2023-01-31
1.6142004,0.71698284,0,1.9605961,0,0,1.649089,0,0,0,2.105783,2.4271421,1.7883018,0,0.028095812,2023-02-01
1.6063246,0.70249104,0,1.9707861,0,0,1.6522595,0,0,0,2.1081939,2.4179978,1.7912992,0,0.017589457,2023-02-02
1.5992714,0.698262,0,1.9867454,0,0,1.6654843,0,0,0,2.1108744,2.4099002,1.7994244,0,0.007777289,2023-02-03
1.5958043,0.6999631,0,2.0066564,0,0,1.6785443,0,0,0,2.106039,2.4064376,1.8151834,0,0,2023-02-06
1.5890669,0.69230294,0,2.0180416,0,0,1.6846238,0,0,0,2.1094365,2.3978584,1.8217332,0,0,2023-02-07
1.5840288,0.68878996,0,2.0326939,0,0,1.6987941,0,0,0,2.1229656,2.3933754,1.8268013,0,0,2023-02-08
1.5795583,0.686625,0,2.0457876,0,0,1.7093834,0,0,0,2.128328,2.388271,1.8353795,0,0,2023-02-09
1.5753177,0.6898608,0,2.060962,0,0,1.7229654,0,0,0,2.1301782,2.3844693,1.8472275,0,0,2023-02-10
1.5687802,0.7006924,0,2.0788422,0,0,1.74104,0,0,0,2.1293137,2.3760772,1.8629874,0,0,2023-02-13
1.5628734,0.70196855,0,2.0880644,0,0,1.7471582,0,0,0,2.1315665,2.3699002,1.8723323,0,0,2023-02-14
1.5535203,0.696404,0,2.0895398,0,0,1.7474021,0,0,0,2.134144,2.3583772,1.8748549,0,0,2023-02-15
1.5421448,0.6863501,0,2.084256,0,0.004333332,1.7445751,0,0,0,2.1382873,2.3442988,1.8664391,0,0,2023-02-16
1.5320052,0.6833185,0,2.0860639,0,0.017715871,1.7518482,0,0,0,2.143,2.3315642,1.8622793,0,0,2023-02-17
1.5222962,0.6854042,0,2.0888581,0,0.023724794,1.7605499,0,0,0,2.13999,2.317755,1.8621444,0,0,2023-02-20
1.5173815,0.6874548,0,2.0948484,0,0.02341406,1.7655056,0,0,0,2.135673,2.3111613,1.8681643,0,0,2023-02-21
1.5074527,0.6861479,0,2.1013136,0,0.038167976,1.7784176,0,0,0,2.1454518,2.3028116,1.8673745,0,0,2023-02-22
1.5017326,0.69595206,0,2.1114252,0,0.03664679,1.7916394,0,0,0,2.1432881,2.2968073,1.8764838,0,0,2023-02-23
1.4949708,0.6933906,0,2.1173766,0,0.045888774,1.8001426,0,0,0,2.1549916,2.2943788,1.8777314,0,0,2023-02-24
1.4857713,0.69464743,0,2.1231554,0,0.057143297,1.8127933,0,0,0,2.1651845,2.287604,1.8772588,0,0,2023-02-27
1.4777719,0.69734514,0,2.1309378,0,0.06787774,1.8278387,0,0,0,2.1778328,2.282379,1.8779094,0,0,2023-02-28
1.4707447,0.7011912,0,2.1377141,0,0.075224996,1.8438442,0,0,0,2.1907022,2.27879,1.8773147,0,0,2023-03-02
1.4569727,0.69326735,0,2.132635,0,0.085099116,1.8419523,0,0,0,2.2050583,2.2662437,1.8683205,0,0,2023-03-03
1.438973,0.69304836,0,2.1305697,0,0.0928066,1.8495169,0,0,0,2.2230706,2.250221,1.8600506,0,0,2023-03-06
1.4173297,0.69120455,0,2.1285324,0,0.11092606,1.859701,0,0,0,2.2496705,2.2319946,1.8482919,0,0,2023-03-07
1.3936682,0.68199015,0,2.1175995,0,0.1322673,1.8612322,0,0,0,2.276527,2.2109191,1.832207,0,0,2023-03-08
1.3773931,0.68240213,0,2.113036,0,0.14464264,1.8700665,0,0,0,2.3026884,2.1983292,1.8235123,0,0,2023-03-09
1.3616797,0.6759863,0,2.0994222,0,0.15719126,1.8690848,0,0,0,2.3289034,2.18685,1.8105031,0,0,2023-03-10
1.3499315,0.6732122,0,2.0853016,0,0.16396895,1.8681488,0,0,0,2.3514857,2.1784573,1.7988888,0,0,2023-03-13
1.342157,0.67579806,0,2.077057,0,0.17161798,1.8748642,0,0,0,2.3784583,2.175991,1.7896675,0,0,2023-03-14
1.3370734,0.67205465,0,2.0589159,0,0.1781471,1.8703511,0,0,0,2.404914,2.173597,1.7761716,0,0,2023-03-15
1.3361447,0.6685909,0,2.0407817,0,0.1844899,1.8622674,0,0,0,2.4290059,2.173234,1.7665273,0,0,2023-03-16
1.3348998,0.6831763,0,2.0340064,0,0.18347168,1.8648108,0,0,0,2.4337184,2.1658144,1.7694525,0,0,2023-03-17
1.3326312,0.6900728,0,2.025796,0,0.19310857,1.8646492,0,0,0,2.4477847,2.1603124,1.7659135,0,0,2023-03-20
1.3295932,0.69363,0,2.0163143,0,0.21161172,1.867557,0,0,0,2.4688036,2.155629,1.7560152,0,0,2023-03-21
1.3239552,0.69165444,0,2.0015266,0,0.22397137,1.8601764,0,0,0,2.478872,2.1464243,1.7467186,0,0,2023-03-22
1.3199811,0.69047296,0,1.989158,0,0.23798913,1.8579584,0,0,0,2.4915507,2.1408167,1.7379664,0,0,2023-03-23
1.3181847,0.70350325,0,1.990185,0,0.24901652,1.8699348,0,0,0,2.4984014,2.1357431,1.7393415,0,0,2023-03-24
1.3108178,0.71164215,0,1.9891305,0,0.2662856,1.8821583,0,0,0,2.5070224,2.1259983,1.7346368,0,0,2023-03-27
1.305294,0.7130588,0,1.9842576,0,0.2859841,1.8906003,0,0,0,2.520807,2.1211967,1.7282232,0,0,2023-03-28
1.3003103,0.71708953,0,1.9825782,0,0.3031603,1.9043318,0,0,0,2.5329528,2.1171992,1.7241555,0,0,2023-03-29
1.2974501,0.72069716,0,1.9813439,0,0.31651306,1.9140182,0,0,0,2.5420763,2.1160467,1.7226979,0,0,2023-03-30
1.2932483,0.72068894,0,1.9784894,0,0.3285175,1.9177744,0,0,0,2.545163,2.1128225,1.7229056,0,0,2023-03-31
1.291671,0.72150457,0,1.9784309,0,0.34018552,1.9224595,0,0,0,2.5496488,2.1146379,1.7256362,0,0,2023-04-03
1.2877653,0.7215842,0,1.9759256,0,0.35572916,1.9293135,0,0,0,2.5623674,2.1152651,1.7266138,0,0,2023-04-04
1.2812393,0.7191318,0,1.9694084,0,0.37611365,1.9379082,0,0,0,2.582306,2.1149714,1.724355,0,0,2023-04-05
1.2713131,0.71138597,0,1.9582238,0,0.3951641,1.9415967,0,0,0,2.5999808,2.1109035,1.7180518,0,0,2023-04-06
1.2662677,0.70458615,0,1.9463934,0,0.4162683,1.9498795,0,0,0,2.6260564,2.1121266,1.7092849,0,0,2023-04-07
1.2567859,0.69832134,0,1.934552,0,0.43354616,1.9590367,0,0,0,2.6447113,2.1064725,1.6983553,0,0,2023-04-10
1.2479935,0.6947862,0,1.9275794,0,0.45008713,1.9702858,0,0,0,2.6614666,2.1012142,1.6894239,0,0,2023-04-11
1.2349415,0.6853651,0,1.9184757,0,0.4724943,1.9815339,0,0,0,2.6796858,2.094298,1.6776025,0,0,2023-04-12
1.2225513,0.68926287,0,1.921506,0,0.4874629,2.0013604,0,0,0,2.6890628,2.0866725,1.6733204,0,0,2023-04-13
1.211013,0.6818588,0,1.9195825,0,0.50130975,2.0077336,0,0,0,2.6999571,2.0834107,1.6711134,0,0,2023-04-14
1.1963726,0.67520607,0,1.91881,0,0.51991844,2.0200226,0,0,0,2.7120223,2.0778346,1.6655227,0,0,2023-04-17
1.1792289,0.6640326,0,1.9156002,0,0.5395794,2.0274088,0,0,0,2.7202265,2.068761,1.6577927,0,0,2023-04-18
1.1646167,0.6525965,0,1.9128147,0,0.5562501,2.0359776,0,0,0,2.7289329,2.061493,1.6506839,0,0,2023-04-19
1.1526786,0.6414609,0,1.9094427,0,0.5744663,2.0478473,0,0,0,2.7417016,2.0573745,1.6421871,0,0,2023-04-20
1.1431472,0.6335754,0,1.9091213,0,0.5874938,2.0628285,0,0,0,2.7527032,2.0537312,1.635997,0,0,2023-04-21
1.1329036,0.6279913,0,1.9092654,0,0.5972637,2.0776331,0,0,0,2.7610805,2.0476718,1.6291192,0,0,2023-04-24
1.122614,0.6217012,0,1.9075049,0,0.60859203,2.0898104,0,0,0,2.770184,2.0398872,1.6204008,0,0,2023-04-25
1.1117301,0.61774236,0,1.9066002,0,0.6166941,2.105733,0,0,0,2.7801006,2.030426,1.6107777,0,0,2023-04-26
1.1004686,0.61423206,0,1.9034134,0,0.6238576,2.1191761,0,0,0,2.7895887,2.0186276,1.5991372,0,0,2023-04-27
1.0947429,0.6154075,0,1.9044427,0,0.62803346,2.1318612,0,0,0,2.8012269,2.0135722,1.591319,0,0,2023-04-28
1.0888312,0.614933,0,1.9024713,0,0.6289546,2.1384768,0,0,0,2.8081865,2.0067556,1.5844024,0,0,2023-05-02
1.0793378,0.6130799,0,1.8974546,0,0.6331962,2.1435003,0,0,0,2.8196661,1.9953095,1.5771674,0,0,2023-05-03
1.0689895,0.61491215,0,1.8932986,0,0.6378227,2.1499732,0,0,0,2.8316188,1.9803826,1.5703089,0,0,2023-05-04
1.0597551,0.61992574,0,1.8892354,0,0.6395576,2.1552634,0,0,0,2.8414178,1.9644309,1.5641521,0,0,2023-05-08
1.0507109,0.6258321,0,1.8855957,0,0.64716285,2.1628368,0,0,0,2.8557365,1.9503748,1.557759,0,0,2023-05-09
1.0370874,0.62887454,0,1.87972,0,0.6513199,2.1634693,0,0,0,2.8628495,1.9321139,1.5508391,0,0,2023-05-10
1.020263,0.630069,0,1.8717245,0,0.65310824,2.1598215,0,0,0,2.8659651,1.9113693,1.5435277,0,0,2023-05-11
1.0054655,0.63292134,0,1.8640488,0,0.6606584,2.1615572,0,0,0,2.8741806,1.8938512,1.535085,0,0,2023-05-12
0.9915051,0.63868487,0,1.8570701,0,0.66460085,2.1636865,0,0,0,2.878989,1.8766626,1.5261552,0,0,2023-05-15
0.97968227,0.6379317,0,1.844092,0,0.6676859,2.1556277,0,0,0,2.885554,1.8642243,1.5163673,0,0,2023-05-16
0.9778239,0.64433086,0,1.834257,0,0.667264,2.15265,0,0,0,2.8960009,1.861421,1.5122172,0,0,2023-05-17
0.97667825,0.6524737,0,1.8264126,0,0.66393054,2.1492035,0,0,0,2.9038546,1.85921,1.5140126,0,0,2023-05-18
0.9682646,0.662161,0,1.8220005,0,0.66252595,2.1485996,0,0,0,2.905983,1.8487369,1.51762,0,0,2023-05-19
0.95451546,0.6639904,0,1.8159384,0,0.6660288,2.1408594,0,0,0,2.9074178,1.8357105,1.5171076,0,0,2023-05-22
0.9341157,0.6606475,0,1.8123087,0,0.67757136,2.1381476,0,0,0,2.9105434,1.8179322,1.5113994,0,0,2023-05-23
0.9145988,0.6595242,0,1.8125988,0,0.68981457,2.1401951,0,0,0,2.9115286,1.8011727,1.5073715,0,0,2023-05-24
0.8963639,0.65834606,0,1.8133467,0,0.69797975,2.1407874,0,0,0,2.907647,1.7861521,1.5042659,0,0,2023-05-25
0.8781471,0.6625531,0,1.817316,0,0.6958959,2.1399899,0,0,0,2.892389,1.7679123,1.5066617,0,0,2023-05-26
0.8661762,0.676154,0,1.8302699,0,0.7085845,2.1622915,0,0,0,2.8936024,1.7545217,1.5081146,0,0,2023-05-30
0.8420528,0.6653757,0,1.8265003,0,0.7221924,2.1641421,0,0,0,2.89461,1.7352881,1.4957627,0,0,2023-05-31
0.82674396,0.6564598,0,1.8229274,0,0.7310427,2.1665335,0,0,0,2.8985472,1.7247523,1.4854013,0,0,2023-06-01
0.8079096,0.64866996,0,1.8166578,0,0.7298052,2.1709912,0,0,0,2.8975532,1.7095033,1.4734234,0,0,2023-06-02
0.7855555,0.6406728,0,1.8107206,0,0.7343822,2.1860168,0,0,0,2.9018,1.6918094,1.4601661,0,0,2023-06-05
0.7612429,0.6311506,0,1.8051672,0,0.7411604,2.2041595,0,0,0,2.9062698,1.6730076,1.4455364,0,0,2023-06-07
0.7375417,0.6140851,0,1.7955863,0,0.7549667,2.224047,0,0,0,2.9209747,1.658759,1.4270228,0,0,2023-06-08
0.7215144,0.5994899,0,1.7876596,0,0.7647698,2.2472608,0,0,0,2.9372883,1.65182,1.4120587,0,0,2023-06-09
0.704251,0.5880822,0,1.7822317,0,0.7664046,2.26908,0,0,0,2.9424152,1.6409047,1.4002367,0,0,2023-06-12
0.68934965,0.5763909,0,1.7771937,0,0.77225375,2.2916293,0,0,0,2.9503808,1.6313177,1.3903791,0,0,2023-06-13
0.67620796,0.5601399,0,1.7706122,0,0.7843536,2.3079894,0,0,0,2.9606915,1.6226313,1.3810143,0,0,2023-06-14
0.6718803,0.5523219,0,1.7653483,0,0.78631014,2.3313632,0,0,0,2.9747965,1.6260684,1.374438,0,0,2023-06-15
0.66617435,0.5481866,0,1.7631564,0,0.7901416,2.3596725,0,0,0,2.9884074,1.6253318,1.3712432,0,0,2023-06-16
0.6580942,0.54259574,0,1.7666844,0,0.7984663,2.3781605,0,0,0,2.9958096,1.6188389,1.3717785,0,0,2023-06-19
0.65015185,0.53852,0,1.7730273,0,0.80863935,2.39494,0,0,0,3.0006182,1.6106745,1.3729185,0,0,2023-06-20
0.64375293,0.53405493,0,1.7781883,0,0.8236533,2.415812,0,0,0,3.0122747,1.6048614,1.3721828,0,0,2023-06-21
0.6395963,0.5305955,0,1.7843515,0,0.8336505,2.4333494,0,0,0,3.023296,1.6027068,1.3731519,0,0,2023-06-22
0.6368889,0.528772,0,1.7901137,0,0.8421179,2.4521246,0,0,0,3.0353255,1.6020788,1.374434,0,0,2023-06-23
0.6382715,0.5299077,0,1.7940637,0,0.8480605,2.473606,0,0,0,3.0535893,1.6073222,1.376938,0,0,2023-06-26
0.6375187,0.52980125,0,1.7963324,0,0.85246277,2.491655,0,0,0,3.0681636,1.6088966,1.3799275,0,0,2023-06-27
0.63872135,0.5293349,0,1.8002818,0,0.8637998,2.5104454,0,0,0,3.0879643,1.61248,1.3826681,0,0,2023-06-28
0.64042455,0.5346725,0,1.8033084,0,0.8664346,2.532334,0,0,0,3.1033714,1.6159071,1.3883427,0,0,2023-06-29
0.6424992,0.5461992,0,1.8080657,0,0.8741296,2.5619519,0,0,0,3.1218185,1.6165292,1.3950194,0,0,2023-06-30
0.6403867,0.5533098,0,1.8118901,0,0.88530034,2.5837915,0,0,0,3.1370285,1.6129054,1.3999317,0,0,2023-07-03
0.6361664,0.5593095,0,1.818101,0,0.89899504,2.6033201,0,0,0,3.152304,1.608147,1.4056572,0,0,2023-07-04
0.62729514,0.5655048,0,1.826718,0,0.9115073,2.6244662,0,0,0,3.1622236,1.5973163,1.4128553,0,0,2023-07-05
0.61950684,0.5688425,0,1.8323694,0,0.922667,2.63975,0,0,0,3.1735086,1.5894499,1.4201045,0,0,2023-07-06
0.6171079,0.57926667,0,1.8376826,0,0.930109,2.6609344,0,0,0,3.1883867,1.5871387,1.4306359,0,0,2023-07-07
0.61419594,0.5887071,0,1.8393737,0,0.93896073,2.6839716,0,0,0,3.2085903,1.5857208,1.4408821,0,0,2023-07-10
