Date,category_scores,weighted_avg_scores
2024-06-12,"{'성장_긍정': 0.17437994866472167, '성장_부정': 0.2595705446714271, '민감_긍정': 0.22403016473844184, '민감_부정': 0.26793634238928365, '방어_긍정': 0.23059885715679776, '방어_부정': 0.25300040729610773, '금융_긍정': 0.2394299492116455, '금융_부정': 0.2573978472590554}","{'성장_긍정': 0.24301553952093125, '성장_부정': 0.2825283441910058, '민감_긍정': 0.2523037750678426, '민감_부정': 0.2569410248175778, '방어_긍정': 0.2517885609003208, '방어_부정': 0.254142702174381, '금융_긍정': 0.28872194318791433, '금융_부정': 0.27068018733066374}"
2024-06-13,"{'성장_긍정': 0.22366232276452183, '성장_부정': 0.26187424343146753, '민감_긍정': 0.24775468207829154, '민감_부정': 0.2546164571682024, '방어_긍정': 0.260402263226689, '방어_부정': 0.24798785969535306, '금융_긍정': 0.28214503415464554, '금융_부정': 0.25626843404459165}","{'성장_긍정': 0.23429674281447724, '성장_부정': 0.27942984534624743, '민감_긍정': 0.24848145494406554, '민감_부정': 0.2581544975176399, '방어_긍정': 0.2487702625097103, '방어_부정': 0.25399861382217626, '금융_긍정': 0.28225875941114076, '금융_부정': 0.26868124308780883}"
2024-06-14,"{'성장_긍정': 0.2765382976249235, '성장_부정': 0.27340534105767045, '민감_긍정': 0.27059712930454766, '민감_부정': 0.23666376851499782, '방어_긍정': 0.2785320359731873, '방어_부정': 0.234535765192202, '금융_긍정': 0.2937145723047676, '금융_부정': 0.24588175001259177}","{'성장_긍정': 0.23260420013615196, '성장_부정': 0.27669384854665346, '민감_긍정': 0.2480963056432709, '민감_부정': 0.2574420100461739, '방어_긍정': 0.24984402259462216, '방어_부정': 0.25302069417787804, '금융_긍정': 0.2818831557342731, '금융_부정': 0.2666390080990952}"
2024-06-15,"{'성장_긍정': 0.2838212558552966, '성장_부정': 0.2850143272390812, '민감_긍정': 0.2689133131693655, '민감_부정': 0.23972434768052753, '방어_긍정': 0.2826947405945795, '방어_부정': 0.2545368410445584, '금융_긍정': 0.2949130191566234, '금융_부정': 0.24799713684361724}","{'성장_긍정': 0.23779709112091346, '성장_부정': 0.275582252071987, '민감_긍정': 0.25050926572801996, '민감_부정': 0.25423088627696117, '방어_긍정': 0.25306770215971697, '방어_부정': 0.25016185220878007, '금융_긍정': 0.2827839109554996, '금융_부정': 0.26321914565993165}"
2024-06-16,"{'성장_긍정': 0.27607283612781863, '성장_부정': 0.2726273897752639, '민감_긍정': 0.29446963092489725, '민감_부정': 0.25783628759904925, '방어_긍정': 0.2981741790585831, '방어_부정': 0.2561597542260861, '금융_긍정': 0.32896509485274855, '금융_부정': 0.2681777391283997}","{'성장_긍정': 0.24344552189397353, '성장_부정': 0.2760828606332358, '민감_긍정': 0.2526740207350841, '민감_부정': 0.25171709763263894, '방어_긍정': 0.2567468179147803, '방어_부정': 0.25010888532478204, '금융_긍정': 0.2839023591840636, '금융_부정': 0.26026919970840934}"
2024-06-17,"{'성장_긍정': 0.23080755896996247, '성장_부정': 0.26312341919579785, '민감_긍정': 0.24375236837959424, '민감_부정': 0.235537917654355, '방어_긍정': 0.24623274812247584, '방어_부정': 0.23868336770366133, '금융_긍정': 0.27650610332820524, '금융_부정': 0.26069145836692675}","{'성장_긍정': 0.2480242846551236, '성장_부정': 0.27515774215455674, '민감_긍정': 0.25814641605943195, '민감_부정': 0.25188021148702955, '방어_긍정': 0.2624884456800446, '방어_부정': 0.25051574589992487, '금융_긍정': 0.28961150888592885, '금융_부정': 0.2604330653415959}"
2024-06-18,"{'성장_긍정': 0.23136844817253047, '성장_부정': 0.26321617752909654, '민감_긍정': 0.2621774927284682, '민감_부정': 0.2524802614076893, '방어_긍정': 0.2707609015752568, '방어_부정': 0.24670871525644938, '금융_긍정': 0.2949076578533192, '금융_부정': 0.2580080206063953}","{'성장_긍정': 0.2462422811149537, '성장_부정': 0.27333145094951283, '민감_긍정': 0.25653261256201326, '민감_부정': 0.24932641059779861, '방어_긍정': 0.2609748921926829, '방어_부정': 0.24885581366004794, '금융_긍정': 0.28814235713456526, '금융_부정': 0.2600659781313349}"
2024-06-19,"{'성장_긍정': 0.2539386088730217, '성장_부정': 0.25970711307275773, '민감_긍정': 0.2617940545621736, '민감_부정': 0.2443975846157881, '방어_긍정': 0.267349208392646, '방어_부정': 0.23713739561951813, '금융_긍정': 0.29268153222276866, '금융_부정': 0.25233070775752087}","{'성장_긍정': 0.24448372557464557, '성장_부정': 0.2715855148686101, '민감_긍정': 0.2574509457946113, '민감_부정': 0.24920657985987613, '방어_긍정': 0.26272356306712447, '방어_부정': 0.24829807379718488, '금융_긍정': 0.2890674482929168, '금융_부정': 0.2592775500998615}"
2024-06-20,"{'성장_긍정': 0.21790902418370553, '성장_부정': 0.2685456201121282, '민감_긍정': 0.24814045197572773, '민감_부정': 0.26643118371366653, '방어_긍정': 0.24596669055700815, '방어_부정': 0.2510487601356928, '금융_긍정': 0.2773231182447913, '금융_부정': 0.2642620620107544}","{'성장_긍정': 0.24561536852532934, '성장_부정': 0.26949845394243394, '민감_긍정': 0.25818623878502384, '민감_부정': 0.2480887985368864, '방어_긍정': 0.2637769858881049, '방어_부정': 0.24652186883501906, '금융_긍정': 0.28959481514129676, '금융_부정': 0.2579654534766238}"
2024-06-21,"{'성장_긍정': 0.24789523101486852, '성장_부정': 0.28109609200477764, '민감_긍정': 0.25031497922365326, '민감_부정': 0.2566176354625672, '방어_긍정': 0.25782327255186727, '방어_부정': 0.2521374592346441, '금융_긍정': 0.2686579474646529, '금융_부정': 0.2616445195807769}","{'성장_긍정': 0.24198434899570645, '성장_부정': 0.26884898325392526, '민감_긍정': 0.2570450697324052, '민감_부정': 0.2500760038490218, '방어_긍정': 0.26179013966652, '방어_부정': 0.2467981219638924, '금융_긍정': 0.28799321265421296, '금융_부정': 0.2583708658763458}"
2024-06-22,"{'성장_긍정': 0.2862521083780076, '성장_부정': 0.3166620692808581, '민감_긍정': 0.2605235339917319, '민감_부정': 0.2738727217556075, '방어_긍정': 0.2764313169212479, '방어_부정': 0.27841179919431647, '금융_긍정': 0.2946870475187532, '금융_부정': 0.2879200966746811}","{'성장_긍정': 0.24273254742912242, '성장_부정': 0.2699637708350257, '민감_긍정': 0.2564013457736206, '민감_부정': 0.2506816920785588, '방어_긍정': 0.26159205620951187, '방어_부정': 0.2471558469811348, '금융_긍정': 0.285537105694451, '금융_부정': 0.25849262624904595}"
2024-06-23,"{'성장_긍정': 0.2582951218384067, '성장_부정': 0.3062296208828827, '민감_긍정': 0.28272868135762197, '민감_부정': 0.28982625529623757, '방어_긍정': 0.2808995091547359, '방어_부정': 0.27769804403857024, '금융_긍정': 0.33463643507501684, '금융_부정': 0.3171220822639305}","{'성장_긍정': 0.24842570939229922, '성장_부정': 0.2758611347601224, '민감_긍정': 0.25706894769874206, '민감_부정': 0.25380568357054545, '방어_긍정': 0.2636793008391686, '방어_부정': 0.2510867273474157, '금융_긍정': 0.2865430753181334, '금융_부정': 0.26219342500809684}"
2024-06-24,"{'성장_긍정': 0.26411996478951166, '성장_부정': 0.28991330728438836, '민감_긍정': 0.25909442256406523, '민감_부정': 0.2518763011854908, '방어_긍정': 0.26808354277997387, '방어_부정': 0.2652001080854801, '금융_긍정': 0.3162444372665102, '금융_부정': 0.2790319010723977}","{'성장_긍정': 0.2501995956899454, '성장_부정': 0.280140604885913, '민감_긍정': 0.2607250269843268, '민감_부정': 0.2588957847769959, '방어_긍정': 0.26639772656333566, '방어_부정': 0.2548488232275491, '금융_긍정': 0.29296587178682726, '금융_부정': 0.26965414874704524}"
2024-06-25,"{'성장_긍정': 0.2140870508508554, '성장_부정': 0.2786568161773509, '민감_긍정': 0.23181600687038, '민감_부정': 0.2511085127086123, '방어_긍정': 0.23536519354992122, '방어_부정': 0.24483605420347304, '금융_긍정': 0.29057115671141154, '금융_부정': 0.2745607140417286}","{'성장_긍정': 0.2529605090294889, '성장_부정': 0.2821445116038829, '민감_긍정': 0.26127658785576824, '민감_부정': 0.2587071105680417, '방어_긍정': 0.2674611186223089, '방어_부정': 0.2567831573789664, '금융_긍정': 0.2969231685657084, '금융_부정': 0.2717107564351344}"
2024-06-26,"{'성장_긍정': 0.2445464758185801, '성장_부정': 0.2697553274348164, '민감_긍정': 0.2693790119004211, '민감_부정': 0.25663933068174194, '방어_긍정': 0.26136370004964987, '방어_부정': 0.24929415321111345, '금융_긍정': 0.30253103726654385, '금융_부정': 0.275571575058262}","{'성장_긍정': 0.2487821760889248, '성장_부정': 0.2824916010468711, '민감_긍정': 0.2579048563783011, '민감_부정': 0.2582427857899186, '방어_긍정': 0.2638460582710919, '방어_부정': 0.2557972938349829, '금융_긍정': 0.29707657075172017, '금융_부정': 0.27302821218978635}"
2024-06-27,"{'성장_긍정': 0.19460066121295017, '성장_부정': 0.3096402598069223, '민감_긍정': 0.2316216284810927, '민감_부정': 0.26897638037758737, '방어_긍정': 0.21025540058683892, '방어_부정': 0.2817270279229912, '금융_긍정': 0.2931032322624339, '금융_부정': 0.30948180406950837}","{'성장_긍정': 0.2486345845018007, '성장_부정': 0.2815100058313709, '민감_긍정': 0.25947818261389094, '민감_부정': 0.2583763577174644, '방어_긍정': 0.2634629853289979, '방어_부정': 0.2553404920638351, '금융_긍정': 0.2985056318599655, '금융_부정': 0.27423495105790346}"
2024-06-28,"{'성장_긍정': 0.19775970363656742, '성장_부정': 0.21904413683770954, '민감_긍정': 0.20649950281476992, '민감_부정': 0.2159755671854264, '방어_긍정': 0.20598437918730206, '방어_부정': 0.2035469564567305, '금융_긍정': 0.21952734960158352, '금융_부정': 0.22365326863529758}","{'성장_긍정': 0.2411592983276987, '성장_부정': 0.28574940366773827, '민감_긍정': 0.25558529727774193, '민감_부정': 0.2602624601921472, '방어_긍정': 0.25597247395478767, '방어_부정': 0.2592433712455566, '금융_긍정': 0.2980766895576161, '금융_부정': 0.2797899706722896}"
2024-06-29,"{'성장_긍정': 0.2575125345580397, '성장_부정': 0.2653799523848607, '민감_긍정': 0.24622350317173977, '민감_부정': 0.24829187242737175, '방어_긍정': 0.25162897651847205, '방어_부정': 0.22880818512725498, '금융_긍정': 0.27414932145175885, '금융_부정': 0.2419003350186775}","{'성장_긍정': 0.2343819955391416, '성장_부정': 0.277454403999873, '민감_긍정': 0.2484964433155804, '민감_부정': 0.2549450264011191, '방어_긍정': 0.24839008222863773, '방어_부정': 0.25240091548675153, '금융_긍정': 0.2877332657756506, '금융_부정': 0.27339439156187695}"
2024-06-30,"{'성장_긍정': 0.2610381950996012, '성장_부정': 0.27803027552957227, '민감_긍정': 0.2603837928562085, '민감_부정': 0.25054295848288405, '방어_긍정': 0.26855340662913507, '방어_부정': 0.24548640319834802, '금융_긍정': 0.3093051009592455, '금융_부정': 0.2693322563550607}","{'성장_긍정': 0.2363220091971461, '성장_부정': 0.27585523882610363, '민감_긍정': 0.24731457631996515, '민감_부정': 0.25413346379787016, '방어_긍정': 0.24758456687793795, '방어_부정': 0.24922175506244948, '금융_긍정': 0.2853793165518341, '금융_부정': 0.2696434544585559}"
2024-07-01,"{'성장_긍정': 0.23176515936504954, '성장_부정': 0.24131810430275566, '민감_긍정': 0.23297601487389857, '민감_부정': 0.2241022119490843, '방어_긍정': 0.2704929955059806, '방어_부정': 0.2379190238643603, '금융_긍정': 0.27085267041802247, '금융_부정': 0.23448975551589177}","{'성장_긍정': 0.23898267017780886, '성장_부정': 0.27612977745119316, '민감_긍정': 0.2482368413774945, '민감_부정': 0.25354045052824337, '방어_긍정': 0.24933150662843234, '방어_부정': 0.24851139186588653, '금융_긍정': 0.2879105540976335, '금융_부정': 0.26960817164603773}"
2024-07-02,"{'성장_긍정': 0.2768521227163643, '성장_부정': 0.2818664898713464, '민감_긍정': 0.2723559590987262, '민감_부정': 0.2512533175015968, '방어_긍정': 0.2781877517595878, '방어_부정': 0.24903136740236823, '금융_긍정': 0.3079642578330994, '금융_부정': 0.25474969864555747}","{'성장_긍정': 0.2378834467846097, '성장_부정': 0.2714579038579042, '민감_긍정': 0.2458293630666081, '민감_부정': 0.24949146466474006, '방어_긍정': 0.25161916082373903, '방어_부정': 0.24689369572029413, '금융_긍정': 0.2855020389416842, '금융_부정': 0.264916226652805}"
2024-07-03,"{'성장_긍정': 0.23739390485124848, '성장_부정': 0.27524105844182284, '민감_긍정': 0.2546297203986416, '민감_부정': 0.24115532019079045, '방어_긍정': 0.2332227279648386, '방어_부정': 0.23448990257924912, '금융_긍정': 0.2999828617797255, '금융_부정': 0.26145118613731677}","{'성장_긍정': 0.2427866985011564, '성장_부정': 0.2724001513394087, '민감_긍정': 0.24877517592384824, '민감_부정': 0.24917153769114578, '방어_긍정': 0.25470173254444556, '방어_부정': 0.2467649248449057, '금융_긍정': 0.28809557765927063, '금융_부정': 0.26317514743734716}"
2024-07-04,"{'성장_긍정': 0.27331482655822187, '성장_부정': 0.2930428321618482, '민감_긍정': 0.28225997843583356, '민감_부정': 0.2639403254893586, '방어_긍정': 0.2613006717358799, '방어_부정': 0.24686435898251752, '금융_긍정': 0.3020926962166674, '금융_부정': 0.26527597135710174}","{'성장_긍정': 0.2419956766495559, '성장_부정': 0.2722813859413363, '민감_긍정': 0.24926055251278895, '민감_부정': 0.24751689625616866, '방어_긍정': 0.25171823585266817, '방어_부정': 0.24467517149647355, '금융_긍정': 0.2895005816651713, '금융_부정': 0.2623586315251794}"
2024-07-05,"{'성장_긍정': 0.28619827479547283, '성장_부정': 0.2803633220797022, '민감_긍정': 0.28558752256362524, '민감_부정': 0.24655218990948277, '방어_긍정': 0.2809852932744423, '방어_부정': 0.22344185845103112, '금융_긍정': 0.3104238110294915, '금융_부정': 0.24071800236320104}","{'성장_긍정': 0.24615167963528306, '성장_부정': 0.2743882480357523, '민감_긍정': 0.253498195260627, '민감_부정': 0.2489311342364768, '방어_긍정': 0.2528034790963421, '방어_부정': 0.24426055988790835, '금융_긍정': 0.29111736045735975, '금융_부정': 0.2619652252767945}"
2024-07-06,"{'성장_긍정': 0.28129623755058053, '성장_부정': 0.2831665310488084, '민감_긍정': 0.27344889721206744, '민감_부정': 0.25600696488394503, '방어_긍정': 0.2840851072411632, '방어_부정': 0.2595570242649061, '금융_긍정': 0.2942528637481851, '금융_부정': 0.2552684110600558}","{'성장_긍정': 0.2514978014109816, '성장_부정': 0.2745712020044563, '민감_긍정': 0.25785456268778856, '민감_부정': 0.2480506765987473, '방어_긍정': 0.2563673006291684, '방어_부정': 0.24076279964803232, '금융_긍정': 0.29360905381533553, '금융_부정': 0.25828776688306715}"
2024-07-07,"{'성장_긍정': 0.2682238762696241, '성장_부정': 0.27505033627493397, '민감_긍정': 0.28212730093674987, '민감_부정': 0.2551590564159084, '방어_긍정': 0.29512029881937946, '방어_부정': 0.2564568250958007, '금융_긍정': 0.3100994738049336, '금융_부정': 0.2599216404870254}","{'성장_긍정': 0.2558255273275459, '성장_부정': 0.27513489593023227, '민감_긍정': 0.26025651775055225, '민감_부정': 0.24852671701049928, '방어_긍정': 0.2601238400173425, '방어_부정': 0.24235368628604073, '금융_긍정': 0.2935468507399482, '금융_부정': 0.2567496631462306}"
