link,성장_긍정,성장_부정,민감_긍정,민감_부정,방어_긍정,방어_부정,금융_긍정,금융_부정
https://n.news.naver.com/mnews/article/366/0000550057,0.20218318275237881,0.3427871535621078,0.3008849226360494,0.35511502958185803,0.2809686305513129,0.33052127256479097,0.3705789262343239,0.41759229291103933
https://n.news.naver.com/mnews/article/057/0001473703,0.0582563265131397,0.221060116375554,0.09410240015275419,0.1339342762178397,0.11937818309515606,0.2069968252718747,0.1303277318318168,0.24208841222274624
https://n.news.naver.com/mnews/article/009/0004608574,0.15934446121204104,0.38162634507079596,0.2818120117936245,0.38835186782499703,0.20780907594581885,0.3424701092314446,0.33643861802707464,0.45382515777362864
https://n.news.naver.com/mnews/article/057/0001473696,0.07865329678868177,0.21138491248772406,0.12540520257248833,0.21206171393166173,0.08985509189711606,0.15615367530479685,0.07075282559430898,0.11106179692863592
https://n.news.naver.com/mnews/article/057/0001473686,0.1767241601306134,0.2634506359355532,0.2563951458304958,0.2847742491239505,0.22199998877185637,0.23596624870316063,0.2165646881805559,0.30288008837706926
https://n.news.naver.com/mnews/article/215/0000883471,0.1486772737774248,0.3817874076858365,0.28763804531326376,0.3997162185446084,0.18261582407274723,0.34362239586388116,0.35079632783921016,0.4951105939916752
https://n.news.naver.com/mnews/article/421/0004734453,0.021122735145091318,0.24405336120684668,0.10071621343697125,0.16868768924904667,0.016293440858649446,0.18623305258355935,0.15639654380891724,0.19690298576110205
https://n.news.naver.com/mnews/article/031/0000545994,0.1500241275084517,0.3394539126437996,0.17863670192291614,0.29824395421432365,0.1379774033142495,0.2847589827735853,0.30401474905505155,0.38136061148880257
https://n.news.naver.com/mnews/article/018/0004680457,0.26701681791282345,0.2721168567888338,0.2564349790234854,0.25470012468467645,0.26554145247559496,0.20273702671623567,0.41250315052557834,0.3393202458936995
https://n.news.naver.com/mnews/article/015/0004373535,0.18786524062787033,0.36119158519465633,0.3130458083188384,0.36422679366296445,0.23172657429919497,0.32189726233861454,0.3511306213209968,0.4348610870795346
https://n.news.naver.com/mnews/article/018/0004680442,0.12166864294321082,0.2676825035635058,0.13565654707231709,0.2690357769630959,0.18248311429038147,0.27430284096097113,0.25151659394342507,0.2922721858722166
https://n.news.naver.com/mnews/article/018/0004680440,0.22266116876227635,0.2615619636837843,0.21484607662684133,0.20977873069139713,0.20488805834433582,0.23292377099860104,0.21326456508186814,0.24776325794575532
https://n.news.naver.com/mnews/article/014/0004455002,0.2295207031432361,0.28347226298710543,0.34037455982751547,0.301539033978848,0.23139066665656385,0.22475634715961187,0.3311665639434996,0.30911580353137663
https://n.news.naver.com/mnews/article/018/0004680433,0.1878223875857219,0.3586450218247232,0.2895997479401807,0.35063415689026595,0.22231220367142054,0.28934869739321706,0.3496329563617074,0.4119675817051916
https://n.news.naver.com/mnews/article/015/0004373525,0.30568786912865636,0.3626880082810569,0.11878675880178231,0.3012399574542387,0.12271777439693607,0.2688739348715906,0.16302161958146935,0.2897743541335093
https://n.news.naver.com/mnews/article/015/0004373524,0.34015379164327086,0.34131322609427567,0.1225238806253065,0.28920199844622496,0.16798223804363593,0.2298612903919998,0.147978911782513,0.275683347011295
https://n.news.naver.com/mnews/article/015/0004373523,0.37889843381091415,0.2583043383946212,0.2688445625002142,0.18834050950611828,0.2584987658590047,0.17541130328671062,0.2756351004130012,0.1662836841714951
https://n.news.naver.com/mnews/article/014/0004455221,0.17796597194575542,0.3740538259738044,0.31523677146208967,0.38719864256780523,0.24551674621888905,0.33812871131577177,0.3775688605002323,0.44801064000151875
https://n.news.naver.com/mnews/article/057/0001473863,0.17550595053239432,0.11423456964147544,0.13910820507526492,0.07282980455096917,0.20173738233482558,0.10806200275542625,0.15992476663113644,0.10378844109493869
https://n.news.naver.com/mnews/article/011/0003763409,0.2692803128570797,0.17519928814692567,0.18646839529723108,0.2214954825804943,0.3926887746621187,0.3037132131039952,0.1905445595134107,0.07659751136595591
https://n.news.naver.com/mnews/article/277/0004711900,0.3736658285249818,0.2951428371845771,0.39914790765608127,0.2740230343966891,0.3087221674395998,0.1868670949927911,0.3304153754873064,0.18928170179885437
https://n.news.naver.com/mnews/article/031/0000546012,0.24128578449611257,0.2584581530075459,0.2511711912744746,0.25634022361221226,0.2676994040476489,0.2707635978510529,0.27661351208895923,0.2432281271686419
https://n.news.naver.com/mnews/article/011/0003763392,0.4342298149749837,0.3438382458368438,0.2969899707409833,0.2384855189880405,0.3153536029868073,0.22645041774976432,0.3621979709741058,0.223805416479703
https://n.news.naver.com/mnews/article/277/0004711870,0.25981320035478567,0.3507186323145947,0.281087275897883,0.34546836670285497,0.3279611832335625,0.3995291639814552,0.21213515892128268,0.24889299173068258
https://n.news.naver.com/mnews/article/277/0004711868,0.42705659913820265,0.27756759620654803,0.31944177368979226,0.1859506324694119,0.37530755497042806,0.2595935869502708,0.37359569674413856,0.201926288953913
https://n.news.naver.com/mnews/article/011/0003763387,0.22683501564972744,0.13054846824585045,0.07190987259623453,0.04546308079578287,0.18739100712413576,0.10924050026023843,0.15911886763451707,0.10428002250448468
https://n.news.naver.com/mnews/article/277/0004711853,0.40546178124486115,0.2901862583676679,0.46322607300945595,0.3320812307404087,0.5305531319630834,0.40052237804754004,0.44816756785945155,0.24880623576449196
https://n.news.naver.com/mnews/article/277/0004711848,0.2994995241761862,0.2861786900336657,0.5019026999326031,0.3791453512044127,0.3889380832633285,0.2970388446271311,0.28412945849052373,0.24808917077643616
https://n.news.naver.com/mnews/article/277/0004711844,0.3561730892758471,0.30352449491550554,0.28152318851417646,0.28681945452257007,0.274233846776242,0.2496847425961774,0.335822280132944,0.2431959736644322
https://n.news.naver.com/mnews/article/031/0000546008,0.39581535331365336,0.3394750849940812,0.3622966962365052,0.2730595077183127,0.3335913847499965,0.2041640635177033,0.3386705964654051,0.18450554727697804
