기업명,year_key,month_key,(희망)공모가격 하한가,(희망)공모가격 상한가,단순 기관경쟁률,의무보유확약비율,(확정)공모가격,청약경쟁률,수요예측 시작일,수요예측 종료일,상장일,공모후 발행주식수,유동자산,비유동자산,유동부채,비유동부채,자본금,이익잉여금,기타자본항목,영업이익,당기순이익,종가대비등락율,매출액,부채비율,유동비율,영업이익률,당기순이익률,ROE,EPS,EV/영업이익,최대주주 소유주 비율,최대주주 보호예수 기간,보호예수 비율,부채비율 변화율,유동비율 변화율,영업이익률 변화율,당기순이익률 변화율,매출액 변화율,ROE 변화율,EPS 변화율,EV/영업이익 변화율
저스템,2022,2022-10,9500,11500,283.4,9.64,"10,500",82,2022-10-13,2022-10-14,2022-10-28,6941600,19744647602,31276612663,13778824518,8198832553,2585000000,24475255821,-28179623,4319989154,3890230882,18.1,22960666629,0.8130214235126358,1.4329703942601586,0.1881473749783783,0.16943022364544605,0.14391165715520673,560.4227961853175,6.723073174178622,25.79,2,49.49,-0.12600243567166036,-0.034765695495649895,0.027669877540243443,0.041562621901649055,22960666628.0,-0.10953443181299719,-265.30642575198806,3.579230659004706
전진건설로봇,2024,2024-08,13800,15700,870.2,6.55,"16,500",1087,2024-07-30,2024-08-05,2024-08-19,15360574,110456801755,51135059601,55114870159,1478650358,8774543000,81391509055,-8745519943,8002054349,7987597765,24.5,41700190448,0.6950767705515778,2.0041197853926707,0.1918949113428759,0.19154823225473053,0.0981029914421643,520.0064636256432,13.121423107070177,20.04,6,83.8,-0.0019398098384153517,-0.04667477097893258,-0.015876523359660777,0.008762797984204457,41700190447.0,-0.27606395800199524,-1364.5443567408354,9.948904936905976
전진바이오팜,2018,2018-12,15000,17000,14.69,27.2,"10,000",24,2018-11-28,2018-11-29,2018-12-14,4733428,2550141653,1074668784,2769010588,432473190,2109214000,-13942713660,-1032305278,-1613432097,-1756111764,27.5,1245091612,-0.2488366482647508,0.9209577110508326,-1.2958340426117978,-1.4104277525242856,0.1364945118057253,-371.0021075634825,-0.26237649529046153,10.69,1,29.76,0.09125572785975247,-0.8984195780681946,-0.4161414961959451,-0.4407124325461206,1245091611.0,-0.13371203288981365,271.4393826207983,-0.17901638822699117
제너셈,2015,2015-09,9000,10500,326.77,4.15,"10,500",797,2015-09-09,2015-09-10,2015-09-25,4384587,13843834056,13478967618,9234002648,5003541254,1522793500,8055209011,3507255261,2541095035,2222163720,0.0,16305050828,1.088059872421136,1.4992235310868627,0.15584710908329588,0.13628683181925252,0.16982192928251014,506.81255041808953,5.149456274467909,44.04,6,54.49,-0.20934812809629366,0.22228437810979518,-0.018351587549655046,-0.019903066981340506,16305050827.0,-0.2902167431263135,-639.9914890501659,3.200447919822673
제노레이,2018,2018-05,17500,20500,907.12,30.41,"23,000",1028,2018-05-09,2018-05-10,2018-05-28,4028700,24703577548,13029610281,10583989488,2851612582,1777612000,14704977882,484343810,6203087701,5169983224,62.4,44491538033,0.7918697811812018,2.334051595195613,0.13942174119490053,0.11620149476885584,0.3047093433528107,1283.288213071214,3.9170147078660498,33.65,6,39.88,-0.8175911312876151,0.7912981120508371,0.01947087293042249,0.031955142765409214,44491538032.0,0.025504491783218508,482.82641249038136,0.6934512965832704
제노코,2021,2021-03,27000,33000,1452,21.85,"36,000",2095,2021-03-09,2021-03-10,2021-03-24,2442140,28806826723,4431712823,24248325778,1229800928,1000720000,2209236902,85010092,1641595961,1212648644,122.5,24389761911,7.732437609358342,1.1879923994231318,0.06730676449365525,0.04971957694482801,0.36803058914040215,496.5516489636139,4.727358634138355,43.06,1,62.22,4.4485559705655415,-0.17384262273839912,0.09966573389799072,0.07698515551899338,24389761910.0,0.5752250664273839,833.1109039612799,11.589848527992391
제노포커스,2015,2015-05,8000,9000,842.79,60.4,"11,000",1207,2015-05-13,2015-05-14,2015-05-29,7356170,8376169203,8565038471,3490844688,3788987937,3060085000,-2109342813,128719962,1391658801,2181557522,130.0,6148463824,6.743944316847,2.3994677367897843,0.2263425208045918,0.35481342729617726,2.020967130733548,296.56159686358524,6.942344662396886,50.1,1,63.2,11.084855938270987,-6.1759173244889976,0.12500501066832315,0.29379213493439715,6148463823.0,2.1167218111667467,276.6231757830501,-2.7095069111004033
제놀루션,2020,2020-07,12000,14000,1,21.36,"14,000",894,2020-07-08,2020-07-09,2020-07-24,4065584,7677851519,10623868095,10416208569,4213536876,1620792000,-6599219363,0,737161437,-1079249933,76.8,3301702672,-2.938627879504526,0.7371061618188303,0.2232670564952676,-0.3268767785035733,0.21678531277187182,-265.4600010724167,4.981234753602554,25.14,2,32.34,-0.19687815964561084,0.0763854217435167,0.1857983987242002,-0.2542322569847406,3301702671.0,0.1438579407571156,-194.86967456581885,-12.844881023367506
제닉스,2024,2024-09,28000,34000,1051.52,1.6,"40,000",895,2024-09-05,2024-09-11,2024-09-30,4372640,38157939625,23231132338,26514874619,3936298584,398000000,22743331803,498992887,2891995483,3445427331,15.0,30740261859,1.2881030020658315,1.439114465872557,0.09407842705651169,0.11208191221023261,0.14574365522388263,787.9512905247174,10.697768700491432,36.59,30,71.43,-0.7544213566449245,0.32538555141465286,0.04206381452878331,0.06098994233004832,30740261858.0,-0.0190836300096012,71.68835943503245,4.367340121033784
제이아이테크,2022,2022-11,13000,16000,616.71,3.8,"16,000",29,2022-10-20,2022-10-21,2022-11-04,8196186,28871915969,18067375372,16186206811,728426896,651545000,22554642649,-29536702,6849442630,5459738427,-25.6,31496649226,0.7298135414680973,1.783735763797291,0.21746575582858796,0.1733434686281825,0.23557063699519157,666.1315918159983,4.383518376005435,55.91,2,62.7,0.05251176055537732,-0.0329271712469803,-0.05712486151467211,-0.05785247066701241,31496649225.0,-0.031951914572134504,87.9428960006519,0.22092136679998386
제이앤티씨,2020,2020-03,8500,10500,1,6.72,"11,000",3,2020-02-19,2020-02-20,2020-03-04,57848466,157278683573,265060901957,127321898650,49729910904,25924233000,168745579470,3867693198,32626056531,37013933125,-5.9,224901706090,0.8917801649531701,1.2352838375851536,0.14506807039491232,0.1645782674062417,0.18643295129785573,639.8429497681062,7.518155794983595,71.38,6,72.13,-0.09598320834845908,0.21617605647704585,0.033904967881527484,0.04199874113299032,224901706089.0,0.008666921135878858,153.84084530435086,-0.5185689941585236
제이에스코퍼레이션,2016,2016-02,19000,23000,433.6,35.9,"23,000",478,2016-01-20,2016-01-21,2016-02-04,12687732,117182,48500,59656,7198,1188,73500,704,18716,20559,64.1,195684,0.886751910016978,1.9642952930132762,0.0956439974653012,0.1050622432084381,0.2726947156196944,0.0016203841632216065,5.280401795255396,55.85,6,79.3,-0.3218963367925872,0.35223915435561737,-0.03662731246646997,-0.012618594061173827,195683.0,-0.06465063015087752,0.00011822443916690542,2.6575841311717436
제이엘케이인스펙션,2019,2019-12,11000,14500,69.81,0,"9,000",8,2019-11-26,2019-11-27,2019-12-11,14894862,21083839055,1706248497,710930540,2133847117,1283486200,-23200006378,1443284771,-7749966319,-7658330535,0.0,115892489,-0.13895105489908754,29.656679336071285,-66.87203274234622,-66.08133625467308,0.3740654753757944,-514.1592137610943,-2.5735995582460287,25.81,3,52.43,0.09044732620916832,24.492443511097605,-54.14973065959763,-48.784318956467715,115892488.0,-0.058643037578277823,-92.72228859857853,-1.2534529045258036
제이오,2023,2023-02,10000,13000,352.61,5.79,"13,000",142,2023-02-01,2023-02-02,2023-02-16,31359350,45947902046,38618020423,18203871051,10529400840,2725935000,-7775335336,149615148,-2790215030,-7732192791,65.4,32726222377,-5.864190120287371,2.52407314451263,-0.08525930667637839,-0.23626902921842233,1.578067709975697,-246.5673807333379,-20.010160499350476,7.01,1,75.44,-37.427127505240115,-0.2147756626516495,-0.035256929779270856,-0.05069641167223615,32726222376.0,9.1660117785283,219.1656145296379,-13.147932958364134
제일모직,2014,2014-12,45000,53000,465,58.25,"53,000",195,2014-12-03,2014-12-04,2014-12-18,135000000,1652382108,7135024213,1214332521,3141923748,12500000,2465060997,1953589055,135270960,429259241,113.2,3614930239,0.9830983419380717,1.3607328136442127,0.03742007481655305,0.11874620327908353,0.09687309975121555,3.1796980814814817,32.7575856044786,23.24,6,88.27,-0.1829185703866063,0.40845515767129437,0.002983988198594252,0.10473773284115949,3614930238.0,0.08542953792215253,2.84494142962963,-2.790458145632847
제일엠앤에스,2024,2024-04,15000,18000,645.91,4.9,"22,000",1438,2024-04-05,2024-04-12,2024-04-30,18103287,175708,45691,155522,16195,9078,-24334,333,1763,-4363,22.7,143173,-11.506868592106144,1.1297951415233858,0.012313774245143986,-0.0304736228199451,0.29236748643034244,-0.00024100595654258809,28.180374361883153,39.04,30,82.23,-6.794243129876879,0.03189612744331516,-0.020000085636528123,0.26972682333439846,143172.0,-0.7976718397421056,0.000784829848855625,13.940254301853138
제일전기공업,2020,2020-11,15000,17000,1196,8.32,"17,000",1396,2020-11-10,2020-11-11,2020-11-26,11110000,61747175782,49232683812,36685902116,708601869,4800000000,68785355609,0,11585204880,10058604977,68.5,77852155628,0.5081786134689331,1.6831309091638749,0.14881032884121337,0.1292013675904224,0.13669302667295613,905.3649844284429,6.351666316754858,60.52,2,73.9,-0.0880010892108739,0.24318646712372516,0.03340810557374947,0.032542399630720156,77852155627.0,-0.08567828057102114,-366.1495594959496,2.585068685764809
제일홀딩스,2017,2017-06,20700,22700,114,2.88,"20,700",21,2017-06-12,2017-06-13,2017-06-30,70718000,1950912,5117145,2769541,1984076,5033,707632,-358856,450742,371782,-8.0,6196497,13.435545732301891,0.7044170857192582,0.0727414214837835,0.059998737996645526,1.050798594722011,0.005257247094092027,5.134733395157318,29.74,6,66.5,-2.9141374329608123,-0.23106363330921564,0.004061669029342643,0.02589717218864608,6196496.0,0.47861245144248443,0.002791623066263186,-0.2872505724932166
제주맥주,2021,2021-05,2600,2900,1356,5.18,"3,200",1748,2021-05-10,2021-05-11,2021-05-26,55995890,25714288173,37175017654,23393186039,5566984685,23691515000,-41430974723,908700365,-4395696565,-10611327531,53.1,21554912796,-1.7206692881765104,1.099221291624423,-0.2039301483889891,-0.4922927608860088,0.6304722980877403,-189.5018997108538,-7.718716385738514,21.96,2,67.84,0.8905987972467739,0.8578433082256505,1.0966729862975821,1.414981223601795,21554912795.0,0.00106747933207052,59.713577389340514,-9.339819201070435
제주항공,2015,2015-11,23000,28000,378.67,77.9,"30,000",449,2015-10-21,2015-10-22,2015-11-06,25906758,228856155510,114347984499,166886205150,59728332424,112033790000,2601365410,501793426,30678400478,32314604393,60.3,286765702030,1.9682173261060412,1.3713305740537416,0.10698071722255885,0.11268643413158037,0.28066233055236356,1247.342658351925,3.8003807440550355,57.2,6,73.32,-0.32405902548551446,0.06144281903157678,0.0491720055760225,0.05000578959094841,286765702029.0,-0.1189716016592911,11.87307257820521,1.0872057436388074
제테마,2019,2019-11,36000,48000,12.41,0,"21,000",590,2019-10-30,2019-10-31,2019-11-14,8508012,16610761881,39363432424,41206973055,9436858432,3237039500,-27028829691,1776522528,-4309768802,-6961077219,-17.6,6356016501,-2.3003959008009085,0.4031056068794277,-0.6780612985070034,-1.0951949570780386,0.3161931676487925,-818.1790551071155,-1.236809458439251,24.88,2,50.77,0.9796208410512852,-0.04016413671986491,-0.27200646244014803,0.3102418110580947,6356016500.0,-0.600964830964495,1033.1967216313283,-2.3452962689297836
젠큐릭스,2020,2020-06,22700,26100,77,0,"22,700",12,2020-06-10,2020-06-11,2020-06-25,6216726,5061432587,1014304628,8322446747,441102152,2696363000,-41556695084,2288299392,-1498581367,-2901415156,-4.6,221133241,-0.23962433187141371,0.6081664131794534,-6.776825411788724,-13.120664911703619,0.07933426015542948,-466.7111202906482,1.7935707350884205,17.69,3,53.47,-0.17343985809273438,-0.009741370915361425,41.23857783954561,53.94387530347398,221133240.0,-0.19230870318035392,1007.0962318429346,1.8172270652104483
지노믹트리,2019,2019-03,17000,25000,372,22.8,"27,000",13,2019-03-11,2019-03-12,2019-03-27,20008001,8950782820,5618895032,1281402427,1295585144,7974589000,0,-8678742864,-1717048561,-1669396314,1.1,261525636,-3.6596938577617464,6.9851458303816685,-6.565507639182264,-6.383298935940643,2.3707834315029763,-83.4364369533968,-6.9844793871266635,17.66,2,55.31,-2.9920577428364474,-0.9681534754067904,-2.1419174156254543,-1.7246212243637,261525635.0,1.6956281779990323,22.17055142090406,-2.849546623580708
지놈앤컴퍼니,2020,2020-12,36000,40000,1,7.56,"40,000",1175,2020-12-07,2020-12-08,2020-12-23,13188237,30747727876,3790703730,24314623730,4576038311,4649179000,-119926760751,-5798708,-10590670659,578563588,72.0,52631580,-0.25060561137235937,1.2645775734568605,-201.22273849654522,10.99270795214584,-0.005018620946891503,43.86966870552902,-0.533277801458258,26.56,2,59.16,0.39142985825144105,0.7975496543291498,100.33357096931883,1858.3059840780604,52631579.0,-0.7347515964058828,6463.87292918682,-3.377320163370478
지누스,2019,2019-10,80000,90000,45.68,13.73,"70,000",0,2019-10-16,2019-10-17,2019-10-30,14646140,385887640595,208271517965,291669941857,85126919853,6224570000,211439405663,-301678813,42247308222,32618625149,18.6,338460162367,1.7334968721370503,1.3230284825996677,0.12482209996752967,0.09637360249691923,0.150065699625496,2227.114116688766,5.144997539436372,35.7,6,44.52,-0.1872696795651112,-0.09675876477601175,0.039441421609259106,0.026236295912487884,338460162366.0,-0.09736091770753608,-750.3853043873673,1.8249594568957619
지니너스,2021,2021-11,24700,32200,66.03,0.10,"20,000",162,2021-10-21,2021-10-22,2021-11-08,10869315,15817938681,8460800202,3449646841,3611151433,4434657500,0,-16850058379,-3420026285,-4853267596,-33.0,3121323171,-0.5687128706365793,4.58537914461256,-1.0956975928590895,-1.554875073844124,0.39090703903158275,-446.51089751286077,-5.034446865077237,37.26,1,68.26,3.139518684123342,3.998769904303132,-0.1034584412930728,0.8569755601061708,3121323170.0,-0.4244659099442395,395.4599942130668,-8.281159252887319
지니언스,2017,2017-08,12000,13500,620.04,14.5,"13,500",923,2017-07-17,2017-07-18,2017-08-02,4854900,21971799477,5175596305,4887489470,2131663182,625000000,12967333020,260897288,4208086975,3657962582,12.6,20614790949,0.5066798498214934,4.495518529884423,0.20412950028989402,0.17744359334274226,0.2640512357531218,753.457863601722,4.783228875634159,50.45,6,61.44,-0.9898983047073983,0.4480143287203431,-0.02553104042174284,-0.014668549957406962,20614790948.0,-0.035815721284982005,141.1964285567159,1.9936424461315965
지아이이노베이션,2023,2023-03,16000,21000,26.7,2.49,"13,000",262,2023-03-15,2023-03-16,2023-03-30,22004200,98452520296,47261273773,11398092233,4723879823,10002100000,-34150030071,9284604270,-45844682268,-44667883758,55.8,3500000000,-1.084681333898724,8.637631481078751,-13.098480648,-12.762252502285714,3.0052415156636583,-2029.9708127539288,-2.8267579924630923,0.07,1,40.06,-0.39214212366768086,-16.96003470387714,-11.022143306965331,-5.8697565127555515,3499999999.0,-2.5672892203213866,1420.8782978704066,4.623909327630667
지아이텍,2021,2021-10,11500,13100,2068,25.28,"14,000",2968,2021-10-05,2021-10-06,2021-10-21,7871428,12081452588,20552846208,4323846188,6528321237,2900000000,14337335600,89218071,1912563145,1905555335,160.0,8380495876,0.6263315620095654,2.7941448568475304,0.22821598784830666,0.22737978315306076,0.10997890123928039,242.08508735644918,11.388973706800149,3.24,12,69.13,-0.27331933492428784,0.6910261909430386,-0.20152429574341996,-0.13390028604002793,8380495875.0,-0.06557227947678371,-99.8493275934176,5.208391223198708
지앤비에스엔지니어링,2021,2021-10,14300,17400,1134,4.38,"17,400",1479,2021-10-14,2021-10-15,2021-10-29,7164618,30979453428,14560331021,14178966268,4901099921,3048434000,12933076101,201205607,5830306653,5406574699,10.3,29272937464,1.179039818364212,2.184888012458032,0.1991705362733118,0.18469532501304428,0.33409563614389115,754.62148840315,4.538306445062385,31.05,6,50.54,-1.2140771250863676,0.6073525934665709,0.026745687987136668,0.07726312558867932,29272937463.0,-0.09226950031210612,118.96550102182698,1.6709590042453857
지오엘리먼트,2021,2021-11,7600,8700,1613.84,15.34,"10,000",1537,2021-10-28,2021-10-29,2021-11-11,6193410,20158981249,8713326726,3106491272,1385309914,2300000000,21835850174,154653690,3881616944,3104069580,59.0,11549968592,0.1849200498741865,6.4893088323474934,0.3360716449643485,0.26875134380452004,0.12778942739843366,501.1890993814393,6.281018230478953,72.96,1,75.97,0.03070530417689868,-1.20900091966067,0.11802419073748635,0.08234284643258358,11549968591.0,0.012249887384370606,104.50607080751962,-1.149487856063728
지투파워,2022,2022-04,13500,16400,1729.63,10.87,"16,400",2029,2022-03-17,2022-03-18,2022-04-01,3686835,20598044883,5199532315,7833004055,418006969,1479592500,5792651247,176828311,2762814162,2266371069,114.9,26979753452,1.1076562234538663,2.629648183298432,0.10240323978183698,0.08400266047768479,0.3042487777475598,614.7199614303325,6.350975905414517,42.41,2,73.04,-3.5335824469721446,1.0087952637348379,-0.00021151595853305394,0.00980803002902296,26979753451.0,-0.23648006982711783,28.40993643599461,5.013816693022917
지티지웰니스,2018,2018-09,9000,9800,946.89,3.95,"11,000",514,2018-09-04,2018-09-05,2018-09-21,5652665,19900951648,8849919052,9241411684,5882905500,2414332500,6227646185,365972173,550113693,818140423,28.6,10377595527,1.678996413548152,2.153453641985808,0.05300974503860137,0.07883718544159829,0.09082425469421894,144.73534571746248,24.770431438797143,52.02,2,56.57,-0.360709945922171,-1.0192786790810944,-0.03181668974157466,-0.006941779951125104,10377595526.0,-0.22028736118897424,-220.16263337735384,18.752276460675084
진시스템,2021,2021-05,16000,20000,934,1.50,"20,000",354,2021-05-06,2021-05-07,2021-05-26,6811080,11409636655,7509348992,2667630991,3935714730,2671665000,-15518299267,314757644,3309482340,-2224057324,-13.0,13258238376,-0.5269239332344486,4.277067065682474,0.24961704912402308,-0.16774908256484344,0.17747200925343806,-326.53519324394955,3.7213191250931406,24.23,2,58.95,0.6261804830446349,4.147076541309382,2.4474270391296957,3.3930437953934875,13258238375.0,-0.1387969661307236,266.7633880383141,-1.3687577109871931
진에어,2017,2017-12,26800,31800,274.55,7.3,"31,800",134,2017-11-23,2017-11-24,2017-12-08,30000000,250412000000,101358000000,204817000000,49658000000,27000000000,70382000000,-87000000,46558000000,33507000000,-9.3,423927000000,2.615499254843517,1.222613357289678,0.10982551241133497,0.07903955162091586,0.34438563132740635,1116.9,2.0897590102667642,60.0,6,68.0,-0.26384207020717954,0.06245261940570046,0.037182798289782534,0.024385562934387393,423926999999.0,-0.1604402022840114,-194.19999999999982,0.5994091565970308
차백신연구소,2021,2021-10,11000,15000,206,1.93,"11,000",42,2021-10-05,2021-10-06,2021-10-22,26429162,23147281314,1147772639,5127502088,20657897978,11194126500,-31622770592,534557164,-2017672925,-3148949459,18.2,500000000,-1.2961338793442312,4.514338739748554,-4.03534585,-6.297898918,0.1582856991827054,-119.14677654176096,0.7386460384801962,40.29,3,60.64,0.14019319095603966,-0.695213066602836,50.394134115728015,73.91574271836795,499999999.0,-0.21248489334009252,116.96890540835157,1.1101279056581679
차이나크리스탈신소재홀딩스,2016,2016-01,2900,4200,36.3,0.9,"3,000",180,2016-01-14,2016-01-15,2016-01-28,61622771,131987158,34722462,16032478,0,30008466,86995099,40255,19792757,16978018,29.0,45250584,0.13697842397830146,8.232486456554003,0.4374033493136796,0.37519997531965554,0.1450569367951251,0.27551532857878136,7.612741469013135,38.19,1,69.66,-0.003502795165065631,-0.39810977320909835,0.004508078514587788,0.010921596046352067,45250583.0,-0.06336903266419158,-0.0629360532975708,2.218360626945178
창해에탄올,2014,2014-07,6000,6900,553,93.2,"8,300",675,2014-07-14,2014-07-15,2014-07-30,6175230,137139703720,164713562357,177346244276,22957120209,2661825000,76333458367,18545356586,6452000788,3385863020,75.9,60475954424,2.053537526322528,0.7732878938590464,0.10668704362670647,0.055986929883926125,0.03471233141008178,548.2974755596148,15.739288467055284,30.37,6,64.67,-0.007154012197457149,0.03582064055653189,0.04267750307211726,-0.08939320735859144,60475954423.0,-0.1760655283872301,-2658.788324159586,4.50404789269624
천랩,2019,2019-12,63000,78000,51.11,0,"40,000",638,2019-12-12,2019-12-13,2019-12-26,3808948,15390838063,2190033748,1888882238,664821241,1683024000,-3124942838,1236142151,-3381219178,-3248280165,-3.7,3507187594,-12.410071890213686,8.148119429243106,-0.9640827835341619,-0.9261780494881621,15.785462446482093,-852.8024444019713,-4.444304714043592,25.24,1,60.77,-9.041933811395703,2.0556616834424952,-0.09601722615076103,-0.12726922837010424,3507187593.0,10.652791921272,-29.75354008508384,-1.2804126259225543
천보,2019,2019-02,35000,40000,891.1,15.8,"40,000",426,2019-01-21,2019-01-22,2019-02-11,10000000,59299764200,61881475202,20148282954,2154916956,3988147000,86469726234,632585274,17660130477,14851179447,18.3,83618876773,0.24484671913295097,2.9431671341615404,0.2111978916547985,0.17760558405151108,0.16303770658587363,1485.1179447,5.598941617151451,59.78,6,64.32,-0.09236993966538382,1.1331971967456838,0.005037998523367532,0.00818073771040409,83618876772.0,-0.038745734295085904,2.885202199999867,1.3323768895150208
청담글로벌,2022,2022-06,8400,9600,24.79,2.27,"6,000",42,2022-05-17,2022-05-18,2022-06-03,21257999,32010983591,5174218110,7076469521,3860000000,7662870000,9342281658,-55727077,9364857608,5817839989,27.3,135548008229,0.6452413454353835,4.523581073302838,0.0690888618014855,0.04292088142801123,0.34324705014007934,273.6776866439781,2.8028970945139435,5.64,1,58.65,-4.003379429130843,-1.5207232575535627,0.01611167461825634,0.029464874493080842,135548008228.0,0.11360998820300577,229.12388517846858,1.576845461173518
체리부로,2017,2017-12,4300,4700,265.38,0.4,"4,700",591,2017-11-16,2017-11-17,2017-12-04,27872369,98801622813,172552967604,135765015664,52721046503,11767320000,58317503000,80519671,24515056511,19847171007,-15.3,223920088679,2.686312857485738,0.7277399286537897,0.10948127367948433,0.08863506228533097,0.28286288146645117,712.0733442858768,3.3803115327438293,63.41,6,67.24,-0.5174125740346529,0.16441280893819088,0.028146924869013545,0.03605355634767097,223920088678.0,-0.022873081012434127,118.94160073009937,0.9378414695718393
칩스앤미디어,2015,2015-08,9300,10500,123.2,0,"10,500",83,2015-07-20,2015-07-21,2015-08-05,3397702,12229430310,5264866195,1059339522,495866059,1507601000,6386996825,-1238204751,177238140,275642706,56.2,2364028005,0.23364088684525905,11.544391628956896,0.07497294432432072,0.11659874816076893,0.04141022066089602,81.12621589533161,89.93036670323893,42.82,6,44.57,-0.359801717329976,7.240925997548524,-0.11282179688764044,-0.11638597809138873,2364028004.0,-0.3541050024726043,-659.9952026399019,82.22016375795516
카카오게임즈,2020,2020-09,20000,24000,1,55.7,"24,000",1521,2020-08-26,2020-08-27,2020-09-10,73204731,272652082702,448809716437,148001564262,74011393182,5720473100,126029132231,9784148013,28735476116,27807203725,160.0,202954279341,1.5686219873247764,1.8422243309492137,0.14158595822322714,0.13701215769034786,0.1964704748372931,379.85528182597926,17.380914089566986,53.64,6,68.31,-0.4537225492951036,-0.4862537516663674,0.05207594340305979,0.11433938724243262,202954279340.0,0.09364383084075656,258.7433749876084,5.456448974081672
카카오뱅크,2021,2021-08,33000,39000,1732,45,"39,000",182,2021-07-20,2021-07-21,2021-08-06,475100237,28014225745490,602137612440,351558976296,25415329378312,2048251185000,32833067812,5739818080,53979324306,46656185491,79.0,224910114524,12.347417644839656,79.68570747544511,0.24000398746068802,0.20744369629504303,0.022357507823386906,98.2028251250904,52.78826735897601,27.26,6,72.99,0.63843999952784,-9.972318441117693,0.14456717905619781,0.1115474446616689,224910114523.0,0.013289471035360028,59.32046964438791,-99.34863085658256
카카오페이,2021,2021-11,60000,90000,1714,70.44,"90,000",29,2021-10-20,2021-10-21,2021-11-03,130367125,1538410363512,64211611909,551713340822,24168381766,11114446000,-191008350116,25211151093,10780817525,11986010978,114.4,107143736899,-3.72298599122018,2.788423352641638,0.10062013736894984,0.11186851723585785,-0.07748770140015405,91.94044110430448,95.23769885280569,47.83,1,61.09,-0.37039094450121146,0.6973714274024889,0.16160901389567842,0.1579230581134348,107143736898.0,-0.09152723377100119,110.35222081487186,294.9457403503274
카페24,2018,2018-02,43000,57000,672.71,42.9,"57,000",731,2018-01-23,2018-01-24,2018-02-08,8863869,48506353362,19153304522,54893962469,3327590888,3970307000,0,-6880460471,2876178375,2275605893,48.6,83479623012,-20.006351533410246,0.8836373105583835,0.03445365792543836,0.027259417458951475,-0.7819539126292353,256.728285695558,3.2814739895956557,36.02,6,50.81,-13.11966878104025,0.19457346836151745,0.07971373995519945,0.07864043630548942,83479623011.0,-1.5032156190565371,678.6986067822077,5.455409676478276
캐리소프트,2019,2019-10,7000,9000,924.83,2.4,"9,000",1067,2019-10-14,2019-10-15,2019-10-29,5761200,3991749377,11749472179,3546495170,9176423431,2411950000,-1454594027,-632161448,89362250,-73307635,53.9,5334067169,39.124024615728075,1.1255476704906946,0.016753116743513582,-0.01374329056560105,-0.22542702710016413,-12.724369055057974,33.77604027427689,26.38,2,64.17,70.27123994221456,-0.5580738512996946,0.05401044317986775,0.20579471653383932,5334067168.0,-7.152980882895369,367.1451956189683,40.142243043753965
캐스텍코리아,2014,2014-05,5000,5800,595,85.45,"6,500",807,2014-05-08,2014-05-09,2014-05-27,12373089,70371825567,110415546929,63124274503,43489380449,4899044500,27233717544,42040955500,8566983319,7455819657,50.8,135599601286,1.4373508364166399,1.1148140096826864,0.06317852882864265,0.05498408244781305,0.10051834940829536,602.5835308385804,8.658090576585609,23.58,2,56.65,-0.01377082031992316,0.015639149391534213,-0.024022579847233966,-0.0024294047231581337,135599601285.0,-0.00878071195216934,12.498332631406697,2.5531396594229516
캡스톤파트너스,2023,2023-11,3200,3600,952,3.44,"4,000",1345,2023-10-26,2023-11-01,2023-11-15,13346380,34240222045,1128472798,5763131638,4785088225,2340500000,18514212785,300087634,1207846478,940668827,129.5,3371858096,0.4986206276626561,5.941252811098812,0.3582139116212677,0.2789763982404555,0.04446597502074028,70.48119617454321,20.549362383453502,35.73,24,66.69,-0.12828170525482935,0.3322038785322796,-0.22304311258453458,-0.22232313608888676,3371858095.0,-0.25996073371050293,-388.3789191526091,17.572498953266027
컨텍,2023,2023-11,20300,22500,198.93,1.25,"22,500",9,2023-10-20,2023-10-26,2023-11-09,14389041,49814351873,29732675048,4168394891,3030992010,6169890000,-85823438343,1992346328,-4067648306,-52132058866,-29.2,3156092272,-0.09270249125952831,11.950487699846862,-1.2888242660352738,-16.517913410992946,0.6712754568997126,-3623.0391494471382,-17.786109952840157,27.65,3,71.3,3.4111939952222206,11.41545913401898,-0.5295720704900229,-12.63924434555466,3156092271.0,0.4427588599440112,-3106.9358821063893,-39.07142591889562
컬러레이,2017,2017-08,3800,5800,60.49,0,"3,800",0,2017-07-25,2017-07-26,2017-08-10,54657894,258246769,79660677,66813131,63698,34371405,236659212,0,40079227,33666785,6.6,66162040,0.24675008949265684,3.865209804342203,0.6057737488142748,0.5088534906118373,0.12421764512309692,0.6159546688718011,6.762371365096437,52.62,1,74.39,-0.0026585525114038444,0.1310687211898407,0.027799582854079907,0.01501539080738501,66162039.0,-0.34131473219376407,-1.405721266904283,4.926990182234631
컴퍼니케이파트너스,2019,2019-05,3600,4000,865.66,27.8,"4,500",850,2019-05-08,2019-05-09,2019-05-23,15610000,27063776537,1739605009,4433706622,1143973819,7695000000,15584486630,-637097653,8156161804,6198119643,136.7,14861383788,0.24633798344625973,6.104097281202563,0.5488157711521985,0.4170620805853049,0.2737396504095046,397.060835554132,2.8476263300232096,41.64,6,74.38,0.0004537981956356796,-28.80075078958678,0.09180656690221212,0.07892720259507441,14861383787.0,0.14162964296177952,183.34583536194748,-2.7689267552949826
