단순 기관경쟁률,의무보유확약비율,(확정)공모가격,청약경쟁률,공모후 발행주식수,유동자산,비유동자산,유동부채,비유동부채,자본금,이익잉여금,기타자본항목,영업이익,당기순이익,매출액,최대주주 소유주 비율,최대주주 보호예수 기간,보호예수 비율,DLR,PPI (%),기업경기실사지수(BSI),기준금리,대표매매감정점수,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,Growth,Infra,Protective,Sensitive,등락율_이진
1582.84,5.62,8400,1018,9346160,14755351668,7092703968,3644806261,161465374,3614240000,12535893283,-146989332,1768649675,1557028060,10510626339,1.87,6,65.52,94.12,100,-3.658536585,20,0.589025,4.817216,0.60211366,2.3365002,1.4148039,1.3228079,0,0.84585077,0,0.1673362,0.37900117,0.6652343,0,0,0,0,0,0,1,0,1
304,9.31,10000,1253,5179609,36450986438,11679994618,22004988606,11948262277,2201332500,15917839408,-10834511400,5101259217,4349020421,40639501330,19.07,2,69.04,93.33,115.38,2.702702703,0,-0.738332,1.8657876,3.1187162,4.300013,7.3246503,0.08518433,0,0,3.367506,0.13125803,1.1214719,3.4628494,0,0,2.4556348,0,1,0,0,0,1
268.25,73.2,7100,9,6200000,18545250127,35537475329,15922823114,14281451216,2156250000,18198941663,-319257537,5034902194,3727782661,35317120418,30.74,6,37.54,93.33,122.22,1.408450704,0,-1.226357,0,1.5440766,3.0226796,4.4617977,0,0,0,1.9299237,0.70148873,1.7713377,2.1330092,0.84872353,1.2681097,3.891244,1.2534801,1,0,0,0,1
1713,8,5300,2774,12875550,27874146376,13003246461,18493155748,6345711814,4955832000,1235464533,2280247,2061202483,1380648272,36733558625,26.97,2,70.36,93.33,183.33,-1.176470588,25,-0.02568,1.5892991,1.6707573,3.6137538,0,0.44052702,0,0,0,3.2907162,3.0107384,0,0,0.732288,0,0,0,0,0,1,1
861.66,13.3,11000,1401,4025902,26401367183,3807355463,11225243274,2420717629,1483751000,14475179069,34853254,-184799765,-104396457,11635924367,24.43,1,58.62,94.44,208.33,-8.75,0,-0.48948,0,1.0239636,2.5856266,1.3958551,0,0,0,0.093681194,1.7101042,1.8569816,0,1.1372797,1.2874204,2.801365,1.0800698,1,0,0,0,1
510.36,0.58,10000,49,9805000,21518816482,9030931112,6828209714,2572218010,840429000,-224803277,758666755,685179971,-560633830,16267964769,49.62,3,73.64,93.75,-40,2.702702703,0,0.581907,6.7610135,0.91702753,4.009527,3.0260189,1.227976,0,0,0,1.2815629,3.6983285,0,0,0,0,0,1,0,0,0,1
44.25,12.42,10000,78,20837140,23122971264,8046278320,8020858502,2798059626,1767047400,-49338001101,2768767024,-6076710118,-6303500055,7007943098,3.32,6,73.5,94.74,-166.67,3.797468354,0,-0.612291,4.045105,0.67236865,2.128848,1.0377783,1.2903972,0,0.8742697,0,0.30961755,0.25254753,0.42313683,0,0,0,0,1,0,0,0,1
11.07,0.4,20000,419,13875738,19668783179,14264253454,17924441025,36127097624,6577369000,-1.14E+11,414590954,-9678782316,-9037530266,512908833,17.42,1,50.93,85.71,-212.5,1.408450704,0,-0.496142,0.59414345,0.14653918,2.0577981,0.3807798,1.4051,0,0,0,0.902769,1.5387368,0.16669449,0.33317408,2.309721,2.849433,0.7731615,1,0,0,0,1
876.72,50.84,36000,847,6441544,13792597888,5445902620,427869083,1960621103,2602772000,-14270959793,527600048,-2005961982,-1942489177,0,30.68,1,50.47,93.75,250,-2.43902439,0,-0.371984,0,1.664151,2.617497,1.3069221,0,0,0,0.028040254,2.1804473,1.8140166,0,1.3258002,1.0366907,2.940536,0.97939765,1,0,0,0,1
94.57,11.6,10000,463,14217258,6522714000,13791121000,5566155000,1235006000,5964441000,0,-11641827000,-69126000,-76068000,6881782000,32.99,3,48.67,93.33,0,0,0,-0.121101,0.101358674,0.9883209,2.2488487,0.80821353,0,0,0,0,1.6752031,1.3396707,0,0.67969346,1.3480048,2.9178693,1.1493427,1,0,0,0,1
1,9.48,16000,1357,6763282,4357164887,3948612839,7392081871,2146807711,2866641000,-13631690692,320557746,-3581862780,-3670465811,21601677207,31.11,3,43.79,93.75,133.33,7.142857143,0,0.019901,0.7281776,1.8687713,4.4409018,0.21654555,2.8660479,0,0,0,2.9114451,5.533133,0,0,3.03676,0.15520354,0,1,0,0,0,1
1821.64,14.11,9000,1917,15831354,15476166918,3886366782,7350663460,863419821,6370677000,-15104555877,50844807,-435498328,-572434054,29780532001,21.92,1,62.47,94.12,200,-1.315789474,0,-0.454234,7.1838465,0.98365957,4.2169724,3.340327,1.3546777,0,0,0,1.3167851,3.9558828,0,0,0,0,0,1,0,0,0,1
227,4.7,9000,835,14823148,12366943501,9455781531,12760087490,819835856,6160949000,-98688407723,6554881118,-5777533001,-5710658169,856156961,29.75,5,73.74,76,0,0,0,-0.602529,8.134221,0.7362874,5.1140385,4.4573216,0.7110688,0,0,0,1.6325113,5.0644226,0.11151336,0,0.19633093,0,0,1,0,0,0,1
1696.19,30.73,28000,2939,5393000,20645818495,12583143347,4115989979,497129583,2387500000,21356711367,348864282,3524168291,3018119692,13045645016,54.42,6,57.07,93.75,175,3.571428571,0,-0.559905,0.67225116,2.7073686,4.1174293,0,1.0343925,0,0,0,4.0865664,3.636107,0,0,1.0328869,0,0,1,0,0,0,1
706,42.75,21000,842,3602600,38317049936,41789564097,21285231635,15605509578,1542850000,26784404863,-141964571,11079762474,7742772715,49939560590,46.52,6,62.31,93.75,225,2.53164557,0,-0.641104,0,1.6615855,1.6632713,1.827028,0.68882215,0,0,0.21331865,1.0133455,0.86721295,1.0618283,1.1182318,1.1615758,3.28332,0.57976717,0,0,0,1,1
800.57,0.52,12000,961,14221573,36170236083,46762365257,19856463347,19345719042,5585620000,34275594213,3869204738,1387885843,2251318723,24375402366,28.82,18,75.11,69.57,283.33,0,-7.142857143,-0.163427,6.2179008,0.5692967,4.2682343,3.196088,0.05324834,0,0,0,1.6741142,4.0415206,0,0,0.41289675,0.77843475,0,0,0,0,1,1
407,8,11000,712,37141356,44855751088,11236692173,7125109184,1941124023,16713610000,8098366930,1912831345,-621477876,257514763,11073619873,27.25,6,75.46,93.33,100,3.773584906,0,0.031634,0.47738513,0,2.574765,0.15198915,3.9486427,0,0,0,0.5578942,3.4471672,0,0.50026125,3.73746,1.4066763,0,1,0,0,0,1
28.1,0.1,7000,291,48133333,2.89E+11,6.82E+11,4.08E+11,2.50E+11,1.90E+11,1.24E+11,-895778823,26430358769,11572555466,1.76E+11,35.99,6,69.72,94.12,-100,4.225352113,0,-0.028737,0,1.5028208,1.1214514,2.7736635,1.2759818,0,0,0.042966723,0.2551157,1.2637018,2.6807873,2.7688985,1.6873608,3.7054274,0.15582004,0,0,1,0,1
455.1,40.4,2210,639,61221800,71538893007,1.69E+11,88619766986,54884179951,25799610000,64901651822,-11975540537,5964360816,3247475787,44581091230,69.33,6,73.15,93.75,100,-2.702702703,0,-0.607668,0,1.3213547,1.3018894,2.5399232,1.4259505,0,0,0,0.4092974,1.5141313,2.527738,2.867896,2.0123923,3.9741862,0.39647105,0,0,1,0,1
1,6.3,4200,1037,12858000,40527777577,62740006221,63815096922,19972766642,1000000000,17257273251,-11992397,3217599059,1758582166,56362235234,45.24,6,67.04,93.33,100,-2.702702703,0,-1.241969,0.524082,0.42607298,2.0991776,0.42118675,1.2238146,0,0,0,1.0843009,1.5196652,0,0.2701943,2.0566351,2.6616979,0.6804962,0,0,1,0,1
129.06,0.77,15000,11,7622000,72606698385,30056831315,24054256336,1290227191,3111000000,70354520080,1507080290,3459144492,2593872251,34343902011,53.21,6,60.32,93.33,0,5.479452055,0,0.016914,0,1.0418401,2.613251,1.356655,0,0,0,0.07802411,1.7649059,1.8668349,0,1.106686,1.3393807,2.865432,1.1090723,0,0,0,1,1
1,15.5,5300,2707,9271339,23247344297,16697709144,5461452996,1617661521,3574769500,11741164720,9040321,5874298651,4532708708,30398728955,40.99,6,87.64,75,166.67,-1.449275362,0,-0.120773,7.3732333,0.56832606,4.939569,3.905702,0.7783998,0,0,0,1.7266842,5.194115,0,0,0.5125625,0,0,1,0,0,0,1
793.26,12.11,6500,1781,16120000,30037710935,5229105496,1382767439,88385597,1200000000,32596541298,-877903,982044017,1198587470,7519073723,64.58,6,73.6,66.67,250,0,0,0.714784,8.024751,0.8474999,5.0565343,4.4682326,0.4381805,0,0,0.08446529,1.6414797,4.711159,0.16503483,0,0,0,0,0,0,0,1,1
406,1.8,54300,348,4294143,1.31E+11,1.07E+11,74946339767,50496886679,1945456000,1.19E+11,-19843687483,16291675112,11320769091,1.86E+11,57.12,6,58.62,93.75,100,11.29032258,0,-0.518485,0.3324969,0.24224499,2.4791496,0.010890706,3.1810522,0,0,0,0.8969011,3.210767,0,0.18059358,3.154058,0.9657425,0,0,0,0,1,0
1464,44.31,65000,1623,5020191,46039895014,30024723423,40982401164,10047533381,400000000,24816263657,-181579765,4760102002,-557509029,16219177209,40.64,6,61.06,95.45,162.5,-1.149425287,0,-0.296511,0.7620155,2.4329538,4.028226,0,0.69121283,0,0,0,3.9130003,3.5041733,0,0,1.0274751,0,0,1,0,0,0,1
1503,10.77,35000,1731,4703068,7963901523,7264273277,5320950114,6590550828,1988000000,-32388792477,-28535694,408960610,-2575015341,5702561553,13.88,3,73.97,93.75,100,-6.666666667,50,-0.146041,0.45752823,3.2338843,4.415667,0,1.1624207,0,0,0,4.57341,3.7786577,0,0,1.0386833,0,0,1,0,0,0,1
1159.89,0.04,15000,1126,12420111,25371319815,30516519838,33444212245,7940290164,5442705500,-87372657393,1355501234,-1704801368,-2481911023,14561982570,19.63,60,65.64,61.11,266.67,0,-7.142857143,-1.107665,6.165881,0.5975352,4.2508216,3.202278,0.01769353,0,0,0,1.6664886,3.9893577,0,0,0.39495182,0.8062984,0,0,0,0,1,0
438.83,33.54,7200,1114,6734000,17736637436,18884166221,7345120230,8086348290,2303000000,16443792001,174236,873021513,704497492,6502495093,49.31,6,55.6,94.74,100,4.47761194,0,-0.432012,0,1.504616,1.9888002,3.9262881,0,0,0,1.0659999,0.4031118,2.0263119,2.6669047,3.1730585,1.1741369,3.808571,0.6326206,1,0,0,0,1
614,6.8,26000,1075,6630322,16964176308,22893720890,14649666979,3961179070,2815611000,16080844134,-530875272,4635786590,4891551403,59045319690,36.62,6,39.76,93.75,100,-2.739726027,0,-0.276931,0.09611114,0.3957514,1.7899319,0.8592393,0.28317058,0,0,0,0.9425813,1.0936955,0.43307722,0.6660183,1.5142149,2.8029761,1.0723796,1,0,0,0,1
955,1.39,16200,111,15393405,1.51E+11,1.29E+11,1.61E+11,20655361485,4982795000,64933494817,-33626826,34435723653,24919142327,4.86E+11,64.56,6,66.7,92.86,100,1.162790698,0,-0.464014,2.8562448,0.9941628,2.6683738,0.3587953,0,0,0.42769414,0,1.9692137,1.3334081,0,0,0,0,0,0,0,1,0,0
1,16.52,15900,1082,8792415,59570540000,26863740000,22630260000,5964615000,1550000000,56165247000,124157000,6734650000,5281582000,38207533000,52.49,2,78.61,93.33,100,3.773584906,0,-0.398656,0.61844885,0,2.340242,0.12177206,4.3160734,0,0,0,0.2840993,2.8327382,0,0.43049675,3.7510948,1.7041992,0,1,0,0,0,1
1,22.78,25000,1185,5091800,64131267423,21356693367,28294515417,190513191,2000000000,51845474004,82645688,2676249129,3479292692,22851103829,66.45,6,79.95,93.75,100,-5.797101449,0,-0.112495,0.75305253,0.09397464,3.3338957,0.41286254,2.4587386,0,0,0,1.4360319,4.516827,0,0.1549707,3.4374409,1.1132861,0,0,0,0,1,1
1,6.85,12000,1076,4292500,6288973396,8964448838,4659536999,1869427181,1700000000,6916771123,107686931,372156877,326740569,12680273993,28.61,1,41.73,95.24,166.67,2.702702703,0,-0.456662,0.9115321,0.45166656,2.1770444,0.32572478,1.5974452,0,0,0,1.0806361,1.6799532,0,0,2.1765778,2.4367173,0.3742642,1,0,0,0,1
177.33,0.43,11000,6,8798060,14979626600,6630005195,2508666563,0,3266280000,3342053674,27268267,3962028114,3694117040,18295740482,32.96,6,54.78,92.86,50,0,0,-0.15149,0.08957592,0.7004918,1.6792107,0.6161196,0.39154622,0,0.07994706,0,1.1260717,0.8513601,0.21073413,0.5367324,1.3716143,2.9337254,1.0822666,1,0,0,0,0
997.37,0.15,6400,223,12416000,56607,33410,56913,6842,5163,19426,107,1714,358,48793,50.1,6,69.85,82.61,100,-2.777777778,-7.692307692,0.436013,6.011281,0.51448643,4.166318,3.110329,0,0,0,0.046089686,1.6159608,3.7898226,0.031431314,0,0.41541904,0.9117748,0,0,0,0,1,1
444,84.8,8300,590,6600300,24333262171,21074112619,19323731560,1600757258,2435550000,14886576438,0,1890660798,1509890455,14270888847,47.1,1,75.97,93.33,188.89,-3.947368421,0,0.601722,1.0410053,2.8473651,3.8165705,6.533203,0.04134082,0,0,2.9884288,0.23228195,1.2308382,3.0623584,0,0.13132955,2.8029828,0.14346509,0,0,0,1,1
1,18.18,12500,532,4862000,19323322879,23607635156,13334517631,8322094138,1926315000,19037267530,245274286,259692622,159017342,10613331626,59.63,1,75.84,93.33,100,2.739726027,-14.28571429,-0.479084,0.17968652,0.5007645,1.716628,0.21666822,0.7770014,0,0.025282055,0,1.1026965,1.0564927,0,0.48245335,1.7070029,2.7134888,0.89679927,0,0,0,1,1
131.15,0,2000,0,40710000,381311518,123979755,158501715,10336345,39000125,297453088,0,95418530,61804890,288855603,51.1,3,74.94,93.75,0,-5.194805195,16.66666667,0.35741,0.3317803,0.7091989,1.8281695,0.6152651,0.33927533,0,0.10251695,0,1.227245,0.95356846,0.06381432,0.3712834,1.3636094,2.877484,1.099287,0,0,1,0,1
25.52,0,5000,1,14689733,20814686112,16761235317,11993048149,10868825546,5817136500,4921596619,136190952,2648308771,3184539735,19860874855,24.64,1,29.59,93.75,100,0,0,-0.408426,0,1.0768268,1.6745602,2.051408,1.1798024,0,0,0.15051214,0.45440343,1.0287359,1.6437893,1.229202,1.7471699,3.2558157,0.55375004,0,0,0,1,0
233.84,0,10300,1003,6008760,17161976382,30052164145,11070854438,10021386472,2231880000,22197722425,1692297192,6600416668,5306977655,30447671841,68.6,6,77.53,95,0,5.633802817,0,-0.278469,0,1.7476975,1.0235101,2.017144,1.5665674,0,0,0,0.6165455,0.9371266,1.9981767,2.2328045,1.6746136,3.7831774,0.2782936,0,0,0,1,1
455.8,21.7,14000,1113,3310650,34001193068,4734564248,20107792487,415653677,1400000000,17037049001,-224737849,6142464711,4921245133,66704703092,35.06,6,40.89,94.74,100,-2.898550725,0,-0.191325,0,1.0013208,1.7501246,3.5497322,0.94429964,0,0,0.4802455,0,1.979501,3.0171545,2.9668822,1.8672563,3.4158216,0.21425802,0,0,0,1,1
1065.86,0.59,21000,1080,4330068,22049492055,4857838803,6197452301,4262348308,2051919000,11281202098,3114409151,54014122,103978448,11032550251,28,60,44.29,77.78,100,0,0,-0.218436,7.0138526,0.8558218,4.7549295,3.5629542,0.25798598,0,0,0,1.9776651,4.7716947,0,0,0.19288798,0,0,1,0,0,0,1
31.09,0,6000,10,24231986,6143853825,7343673844,4202726958,4957267626,10467993000,-29492049477,320184908,-6020798250,-5554507682,2089467684,24.21,3,56.31,93.33,0,0,0,-0.274672,0,1.0738417,1.8243197,2.209649,1.1960258,0,0,0.21125685,0.4407092,1.1728694,1.609459,1.1231139,1.7511638,3.1402385,0.48605564,1,0,0,0,0
377.4,4,30000,638,7043754,19015399856,16116605592,10880647888,14045185313,2268711000,4878733202,27726767,475991392,117914363,7643176234,20.13,1,38.93,93.33,100,0,0,-0.178494,0,1.7809124,1.6365237,3.1721249,0.51657265,0,0,0.5692957,0.56283987,1.5729582,2.3029637,2.7848449,1.2416661,3.6496704,0.34648496,1,0,0,0,0
1756.45,15.92,10000,2535,8580846,20639996231,15634529974,11543047098,4847217095,3183173000,10910432162,-2015042696,2533626884,2639543278,25059614585,48.65,2,72.56,95.45,150,3.529411765,0,-0.341553,1.7250504,1.0019629,3.1630971,0,0,0,0,0,2.6998875,2.514913,0,0,0.6597053,0,0.2268053,1,0,0,0,1
1,22.1,16000,683,10590044,37541449507,13111844966,23815545296,6597374126,4404697000,11067408396,291459550,6571145326,4857544050,45082847260,41.98,1,68.26,95.24,166.67,7.142857143,0,-0.317334,0.76560414,2.0894332,4.5499606,0.106372826,2.8170643,0,0,0,3.1646113,5.5119553,0,0,2.762927,0,0,0,0,0,1,1
643.7,55.4,15000,857,11548800,77333867004,34365445537,25763705307,23562764853,4913500000,43898329651,38316049,15961073097,13670800158,77318964313,47.46,6,64.72,94.44,162.5,-1.282051282,0,0.398884,0,1.621723,2.724285,4.190948,0,0,0,1.4789109,0.8102232,1.9696696,2.1791437,1.7212262,1.3169287,4.004859,0.9968047,0,0,0,1,1
914,21,17000,1506,6261485,28087878257,27634598890,26645788308,5916377063,2642733500,10039265382,917448916,4436005255,4046949430,23231897516,43.04,2,66.66,72.73,247.06,-5.479452055,0,-0.19898,8.151931,0.7976425,5.0975285,4.527525,0.40696976,0,0,0.07011784,1.635745,4.748561,0.19356057,0,0,0,0,1,0,0,0,1
351.1,22.76,9000,21,4915300,26015795911,40956137506,14902463942,25962001555,1937500000,19818250389,43517717531,3201790733,2565338765,14285029621,24.86,6,53.66,93.33,100,-2.53164557,-14.28571429,0.133069,0,1.722875,2.5997982,4.105712,0,0,0,1.2424082,0.8982469,2.2644253,2.1465235,2.7394865,1.1100848,3.8986104,0.8639456,0,0,0,1,1
1276,2.34,4400,1287,11287196,41480391623,2745727567,7867867554,2592602961,5051020000,19085165067,-8655062,555562560,1236029732,16887814423,44.76,2,68.85,93.33,183.33,-5.479452055,0,0.321222,8.151931,0.7976425,5.0975285,4.527525,0.40696976,0,0,0.07011784,1.635745,4.748561,0.19356057,0,0,0,0,1,0,0,0,1
5.05,0.4,25000,3,5542865,27991371987,26693649268,19412878900,4863250000,2229632500,18147501090,352417906,10408020359,7672666983,27102631472,38.75,6,43.31,93.75,-60,2.564102564,0,-0.560418,0,2.1790402,2.6243274,1.656809,0,0,0,0.044864684,2.3764668,1.8988698,0,1.688967,1.0074397,3.3928819,0.9530122,1,0,0,0,0
597.2,18.63,50000,322,7265388,33316479877,17661332214,6455316383,468199362,3258289000,-24334432118,4459527337,-9223296570,-8778674091,287345000,38.4,3,59.92,92.86,100,0,0,-0.05282,0.08277449,0.7038308,1.6629899,0.6380481,0.41088155,0,0.07933198,0,1.091355,0.8204277,0.24912053,0.5277157,1.3642946,2.9259365,1.067678,1,0,0,0,1
8.74,0,6000,21,8522980,26910853987,33979466975,29498305226,9376200362,3900990000,17516911619,597913755,6090605603,3308561851,69628233058,52.89,6,63.48,92.86,0,-2.777777778,0,-0.619108,0,1.3134092,1.8208331,3.3664153,0.563506,0,0,0.5894237,0.29886466,1.8404113,2.533721,2.6689122,1.5390776,3.440112,0.35311276,1,0,0,0,0
67.49,4.86,49000,1,7979048,1.43E+11,58858646980,1.37E+11,19038457052,628350000,38799845881,0,14674964787,13773971464,1.08E+11,58.41,2,70.21,94.74,-44.44,-3.797468354,8.333333333,0.437216,5.7577953,0.8549447,2.6747425,1.9184316,1.8679128,0,0.67563105,0,0.07974173,0.65997785,0.74515593,0,0,0,0,0,0,0,1,0
1573,6.48,18000,629,6950135,18315877537,11625770921,9330550024,2393622775,2934317500,2171305486,800525191,-2837139113,-2704433501,8541843525,40.81,6,45.22,93.33,100,-1.123595506,0,-0.662688,0.20433104,3.1901839,4.6789966,0,0.8066676,0,0,0,4.514385,4.312973,0,0,1.3590989,0.026999077,0,1,0,0,0,1
1495.69,5.95,12500,781,5141760,14850410445,7032610419,3171258979,757264350,2042847000,7524071834,-47369277,1560613497,1466098756,8111075582,8.56,6,57.67,93.33,100,-3.658536585,20,-0.178494,4.5193796,0.579122,2.273881,1.253413,1.236853,0,0.8268455,0,0.23873547,0.37172392,0.5766543,0,0,0,0,1,0,0,0,1
765.22,10.53,26000,791,4825108,23533936980,564769396,9027756801,0,1791321000,7788278325,6594027,3827111198,3179260894,16055968824,40.62,1,74.16,93.33,125,0,0,-0.080325,0.16550508,0.7145778,1.7385604,0.6003937,0.3507401,0,0.089358225,0,1.2075642,0.9170093,0.11855893,0.48450094,1.3655324,2.9206202,1.1027642,1,0,0,0,1
273.09,52.4,68000,204,20000000,1.02E+12,95245092195,6.66E+11,23012032973,9000000000,4.17E+11,1095881085,17933301864,15536117173,2.27E+11,28,6,71,93.75,57.14,-12.98701299,0,-0.541161,0,1.564624,2.5353723,4.253426,0,0,0,1.264469,0.66743886,2.3370872,2.4032223,2.9079971,1.2112126,3.862466,0.81937563,0,0,1,0,0
598.87,1.2,43300,1151,9375694,13656240993,10385146619,2333201305,1884677305,8022600000,-1.68E+11,1399304426,-15929213281,-83246975113,231425455,21.01,36,70.51,71.43,100,-2.702702703,0,-0.489153,7.3204193,0.89629227,5.113668,3.9978795,0.41890952,0,0,0,2.0306447,5.3158937,0,0,0.29920125,0,0,0,0,0,1,0
1869.47,5.96,15000,2113,7819826,8595157829,34714595210,15283774865,13123314259,3446413000,-22203228627,9327572512,-1795251839,-4812607844,16878208538,0.8,1,55.94,93.33,100,-1.315789474,0,-0.011671,6.8876767,0.95251256,4.064165,3.0959969,1.263257,0,0,0,1.3043094,3.7602751,0,0,0,0,0,1,0,0,0,1
1603.33,6.28,3000,1643,12030000,6084322421,1632611343,1154020903,62508357,930000000,5455404504,0,1224277390,1095326274,6882126368,4.75,1,57.8,92.86,100,-2.857142857,0,0.207503,5.1339855,0.71727383,2.587122,1.4691182,1.8728786,0,0,0,0.44951022,1.4840024,0.032497678,0,0,0,0,0,0,0,1,1
128.89,2.83,18000,463,4969184,8831818630,3115748142,439879288,1361636589,2227092000,-13206148503,108974231,-1914864994,-1923696250,301690640,29.41,1,51.65,93.75,-44,-4.225352113,0,-0.496025,0.064189985,0.4290216,1.88159,0.9178606,0.21158847,0,0,0,1.0207834,1.2401867,0.37972644,0.76420945,1.5185404,2.8166816,1.0792972,1,0,0,0,1
670.6,28.06,14000,1997,9071428,61791284198,31306105807,14203275336,510973586,3000000000,75123515790,259625293,7866179932,8076980002,93373486764,66.14,18,81.05,71.43,266.67,1.470588235,0,-0.325176,7.3795757,0.5150603,4.946279,3.8923914,0.749849,0,0,0,1.7386682,5.204104,0,0,0.54134303,0,0,0,0,0,1,1
588.13,25.95,5000,1160,6586600,17750273205,22458934731,16877890119,12602942104,2427500000,6914012058,1256041775,4425796531,3263307275,28569861116,64.53,6,68.99,94.74,100,0,0,-0.673261,0,2.6799996,2.2622356,1.7558943,0.21277714,0,0,0.049525425,2.432652,1.4774028,0,1.8167199,0.7331555,3.6128135,0.7792752,0,0,0,1,1
1,7.8,9000,3039,7065000,17409766172,11095954881,10226411201,3170894743,2910000000,9790110620,244499183,701387081,801854175,5140929992,43.95,2,49.4,94.12,100,12.72727273,0,-0.178494,0.45453134,0,2.5953488,0.15088356,3.8839633,0,0,0,0.6136085,3.4775255,0,0.4815848,3.7008562,1.3478327,0,1,0,0,0,1
1427,20,11500,2262,7803000,19632023798,13112516830,7157353576,7716128425,220000000,17398058627,0,5297023874,4702461742,44844543577,63.77,2,73.6,93.33,100,7.692307692,0,-0.425276,0.594586,2.433197,4.4214344,0,1.8623729,0,0,0,3.675538,4.634854,0,0,2.0874867,0,0,1,0,0,0,1
23.29,2.38,10000,559,5227400,18369045701,1282279701,6034474893,5497990191,1800000000,6658931418,-340071100,5240171819,4215015076,44970161508,42.09,1,67.77,92.86,-150,-2.777777778,0,0.209871,0,1.3134092,1.8208331,3.3664153,0.563506,0,0,0.5894237,0.29886466,1.8404113,2.533721,2.6689122,1.5390776,3.440112,0.35311276,1,0,0,0,1
630.64,1.52,20000,381,9465149,2274984641,5171821308,12417253609,1641757629,4150624500,-34237236016,21732990,-4353776321,-4808043488,2186117279,30.21,36,57.25,84,137.5,1.470588235,0,-0.430612,7.3271675,0.6455263,4.7625637,3.8293853,0.6714018,0,0,0,1.6940713,4.87443,0,0,0.44105485,0.1574189,0,1,0,0,0,1
1,8.57,14400,808,9353300,31205441628,14756981039,30428324342,2067218031,3410335000,7452236307,-340816372,5485043299,2971894193,25308128772,20.06,3,28.94,93.75,100,3.773584906,0,-0.028975,0.47964013,0,2.5683966,0.15106675,3.972238,0,0,0,0.54774845,3.434465,0,0.5020523,3.7488813,1.4252574,0,0,0,0,1,1
949.3,0.47,15300,928,9349954,20656201,19982269,2609400,2758742,4415688,0,-65312205,-2929307,-2903334,1790340,21.35,60,66.69,71.43,100,0,0,0.201855,6.884446,0.7819432,4.6398067,3.4676673,0.22025499,0,0,0,1.9069982,4.6092057,0,0,0.22018526,0.09351024,0,1,0,0,0,1
