date,KOSPI_1001,KOSPI_1005,KOSPI_1008,KOSPI_1011,KOSPI_1012,KOSPI_1013,KOSPI_1014,KOSPI_1015,KOSPI_1017,KOSPI_1018,KOSPI_1020,KOSPI_1021,KOSPI_1024,KOSPI_1026,KOSPI_1035,KOSPI_1155,KOSPI_1156,year_key,month_key,국고채 금리 (3년),국고채 금리 (10년),기업경기실사지수(BSI),기준금리,무역수지,산업생산지수(IPI),생산자물가 상승률 (PPI),소비심리지수(CSI),소비자물가 상승률 (CPI),수출입 물량지수,외환보유액,원달러 환율,통화량 (M2),성장_긍정,성장_부정,민감_긍정,민감_부정,방어_긍정,방어_부정,금융_긍정,금융_부정
2022-01-14,2921.92,3822.28,6430.44,4908.7,1104.83,29910.71,2811.05,2140.58,763.5,116.42,408.81,431.75,2112.47,1704.05,2699.85,3755.11,721.5,2022,Jan-22,2.06,2.492,84,1.25,6510.9,110.2,111.04,105,104.85,6510.9,461526656,1194.01,3647481.5,0.239543,0.308198501,0.25161262,0.298358178,0.264366967,0.286213143,0.298813562,0.310165397
2022-01-17,2890.1,3785.9,6347.27,4813.73,1083.35,29790.1,2857.24,2098.32,757.74,113.93,404.23,425.99,2090.06,1695.13,2676.42,3704.38,711.59,2022,Jan-22,2.06,2.492,84,1.25,6510.9,104.8,111.04,105,104.85,6510.9,461526656,1194.01,3647481.5,0.211808402,0.295225972,0.218777076,0.26388967,0.226092787,0.273596654,0.266888856,0.288460761
2022-01-18,2864.24,3741.72,6286.75,4731.14,1054.1,29745.92,2951.91,2066.7,746.46,109.02,407.97,422.46,2074.3,1674.34,2660.86,3728.28,710.27,2022,Jan-22,2.06,2.492,84,1.25,6510.9,110.2,111.04,105,104.85,6510.9,461526656,1194.01,3647481.5,0.222400681,0.312821572,0.198675417,0.242189846,0.190730155,0.259433583,0.24996517,0.284173131
2022-01-19,2842.28,3717.31,6162.82,4725,1042.56,29480.62,2901.13,2043.13,747.13,109.14,407.93,421.54,2070.23,1651.37,2638.64,3693.56,715.89,2022,Jan-22,2.06,2.492,84,1.25,6510.9,110.2,111.04,105,104.85,6510.9,461526656,1194.01,3647481.5,0.24690582,0.264726174,0.252885347,0.22998746,0.243130749,0.227840647,0.311143531,0.260042658
2022-01-20,2862.68,3736.2,6310.04,4737.95,1046.95,29618.75,2999.36,2059.95,749.99,110.35,410.25,420.22,2082.6,1677.1,2653.36,3736.23,700.92,2022,Jan-22,2.06,2.492,84,1.25,6510.9,110.2,111.04,105,104.85,6510.9,461526656,1194.01,3647481.5,0.262825248,0.328988634,0.264230325,0.294734093,0.260988367,0.296899947,0.308344816,0.324500769
2022-01-21,2834.29,3708.51,6216.96,4699.93,1034.55,29063.48,3036.4,2039.02,752.94,107.73,413.42,422.87,2071.12,1664.74,2624,3648.46,706.05,2022,Jan-22,2.06,2.492,84,1.25,6510.9,110.2,111.04,105,104.85,6510.9,461526656,1194.01,3647481.5,0.255579282,0.298784473,0.251678999,0.252748682,0.239826568,0.248024044,0.281907714,0.277238946
2022-01-24,2792,3751.18,6061.61,4549.35,1008.14,28889.82,3042.55,1992.67,746.42,106.09,409.42,414.57,2040.39,1634.23,2594.56,3633.04,691.24,2022,Jan-22,2.06,2.492,84,1.25,6510.9,104.8,111.04,105,104.85,6510.9,461526656,1194.01,3647481.5,0.197478263,0.317119287,0.203585406,0.298291974,0.222728241,0.293796033,0.258314213,0.335445173
2022-01-25,2720.39,3663.01,5826.55,4440.26,969.65,28359.35,3004.31,1947.86,737.52,103.15,402.65,401.79,1982.82,1593.67,2535.85,3531.54,672.02,2022,Jan-22,2.06,2.492,84,1.25,6510.9,110.2,111.04,105,104.85,6510.9,461526656,1194.01,3647481.5,0.274452805,0.287901597,0.264464028,0.23786205,0.269074913,0.246667155,0.30474456,0.270439084
2022-01-26,2709.24,3649.54,5888.6,4471.02,978.32,28056.53,3060.2,1932.09,741.23,103.02,406.56,405.28,2010.19,1569.98,2521.85,3497.22,685.2,2022,Jan-22,2.06,2.492,84,1.25,6510.9,110.2,111.04,105,104.85,6510.9,461526656,1194.01,3647481.5,0.224776179,0.28190882,0.218103209,0.252630107,0.237995612,0.265847576,0.280988105,0.298741476
2022-01-27,2614.49,3498.56,5586.38,4287.61,949.85,27149.59,2962.74,1902.38,717.16,99.44,398.3,393.74,1951.56,1505.88,2436.98,3357.41,672.21,2022,Jan-22,2.06,2.492,84,1.25,6510.9,110.2,111.04,105,104.85,6510.9,461526656,1194.01,3647481.5,0.241724051,0.294003293,0.248659692,0.267640476,0.252353137,0.268670804,0.281009144,0.291512416
2022-01-28,2663.34,3630.62,5745.19,4399.64,967.84,27332.44,3206.78,1957.79,736.15,105.3,404.95,399.99,1985.76,1538.97,2501.1,3444.8,683.15,2022,Jan-22,2.06,2.492,84,1.25,6510.9,110.2,111.04,105,104.85,6510.9,461526656,1194.01,3647481.5,0.218022204,0.254112074,0.242701246,0.22340296,0.247009912,0.226193684,0.297326441,0.245838528
2022-02-03,2707.82,3706.36,5877.27,4476.99,988.58,27645.45,3957.84,1969.26,754.39,106.1,409.78,407.27,2045.06,1556.64,2521.99,3460.27,692.62,2022,Feb-22,2.285,2.69,85,1.25,6547.6,99.3,111.57,103.6,105.42,6547.6,461766293,1198.34,3664966.3,0.203532851,0.295701842,0.22794734,0.29070531,0.220535981,0.272603084,0.253346066,0.298271886
2022-02-04,2750.26,3845.4,5989.06,4520.56,1002.63,28068.36,3535.38,1969.91,766.77,108.45,412.08,415.29,2044.39,1595.07,2552.35,3491.2,706.89,2022,Feb-22,2.285,2.69,85,1.25,6547.6,108.4,111.57,103.6,105.42,6547.6,461766293,1198.34,3664966.3,0.28271306,0.282827154,0.290632813,0.243269703,0.291715934,0.24225417,0.30782755,0.254409496
2022-02-07,2745.06,3908.38,5886.15,4518.44,992,28097.67,3629.23,1945.83,780.36,106.98,409.13,415.11,2046.61,1601.52,2524.14,3429.5,708.69,2022,Feb-22,2.285,2.69,85,1.25,6547.6,108.4,111.57,103.6,105.42,6547.6,461766293,1198.34,3664966.3,0.229283268,0.292097321,0.205035659,0.234998736,0.217891621,0.245952334,0.243004105,0.256922796
2022-02-08,2746.47,3914.59,5793.3,4478.2,991,28153.32,3429.02,1935.41,786.9,106.68,409.32,416.63,2055.14,1593.74,2526.32,3431.06,710.44,2022,Feb-22,2.285,2.69,85,1.25,6547.6,108.4,111.57,103.6,105.42,6547.6,461766293,1198.34,3664966.3,0.262114831,0.279904788,0.238489747,0.231851568,0.242587244,0.231393462,0.286725092,0.24768097
2022-02-09,2768.85,3939.04,5866.35,4665.33,1007.25,28269.61,3324.01,1963.2,785.98,109.68,412.46,423.85,2106.67,1601.76,2559.56,3486.13,732.2,2022,Feb-22,2.285,2.69,85,1.25,6547.6,108.4,111.57,103.6,105.42,6547.6,461766293,1198.34,3664966.3,0.216212947,0.318387334,0.233745635,0.276506729,0.207359546,0.274484574,0.265101857,0.311545253
2022-02-10,2771.93,3953.48,5999.94,4633.3,1003.3,28190.05,3325.37,1955.66,803.71,109.41,409.37,422.35,2085.21,1609.9,2586.36,3510.8,733.31,2022,Feb-22,2.285,2.69,85,1.25,6547.6,108.4,111.57,103.6,105.42,6547.6,461766293,1198.34,3664966.3,0.263639828,0.275995169,0.284317203,0.252355153,0.266201136,0.240518968,0.309860094,0.261847363
2022-02-11,2747.71,3904.37,5868.62,4714.2,989.35,28082.99,3208.16,1928.9,793.21,107.19,405.22,420.84,2080.73,1590.19,2569.14,3479.92,738.21,2022,Feb-22,2.285,2.69,85,1.25,6547.6,99.3,111.57,103.6,105.42,6547.6,461766293,1198.34,3664966.3,0.254871764,0.276010044,0.268882673,0.257209257,0.265048319,0.267027891,0.287272014,0.253601535
2022-02-14,2704.48,3862.15,5770.05,4646.52,946.97,27531.09,3172.09,1871.85,788.92,104.57,404.52,417.34,2064.22,1565.25,2532.3,3424.11,727.39,2022,Feb-22,2.285,2.69,85,1.25,6547.6,108.4,111.57,103.6,105.42,6547.6,461766293,1198.34,3664966.3,0.2255038,0.318149919,0.237497612,0.317266705,0.260480472,0.301433737,0.277403989,0.327031441
2022-02-15,2676.54,3812.52,5721.52,4569.06,927.63,27262.84,2967.84,1888.06,770.59,103.36,405.01,412.98,2037.31,1554.23,2517.64,3379.89,722.8,2022,Feb-22,2.285,2.69,85,1.25,6547.6,108.4,111.57,103.6,105.42,6547.6,461766293,1198.34,3664966.3,0.244901249,0.297033529,0.242144404,0.259805682,0.243377859,0.259094119,0.287052466,0.295368994
2022-02-16,2729.68,3864.23,5873.95,4606.8,965.52,27737.82,3066.37,1923.1,787.6,105.64,408.72,420.88,2072.41,1588.09,2563.51,3452.79,732.38,2022,Feb-22,2.285,2.69,85,1.25,6547.6,108.4,111.57,103.6,105.42,6547.6,461766293,1198.34,3664966.3,0.20112002,0.282597946,0.233760832,0.26753573,0.219773302,0.254411461,0.245001508,0.275829791
2022-02-17,2744.09,3850.83,5916.74,4629.35,974.51,27896.84,2968.97,1929.3,783.95,106.22,408.87,425.1,2069.99,1587.97,2579.34,3493.33,742.15,2022,Feb-22,2.285,2.69,85,1.25,6547.6,108.4,111.57,103.6,105.42,6547.6,461766293,1198.34,3664966.3,0.233551764,0.268094084,0.22948324,0.25160387,0.244642635,0.254478159,0.249986991,0.261703321
2022-02-18,2744.52,3885.98,5932.25,4644.42,1003.33,27721.22,2982.83,1930.38,793.68,107.87,405.98,426.38,2072.19,1589.43,2565.09,3482.77,738.3,2022,Feb-22,2.285,2.69,85,1.25,6547.6,99.3,111.57,103.6,105.42,6547.6,461766293,1198.34,3664966.3,0.164147243,0.297789393,0.168906909,0.251045023,0.167429167,0.269361589,0.21875179,0.291877114
2022-02-21,2743.8,3912.89,5891.73,4633.63,1020.28,27638.11,2932.86,1936.66,794.59,109.59,403.65,424.4,2069.75,1599.8,2560.72,3473.66,731.43,2022,Feb-22,2.285,2.69,85,1.25,6547.6,108.4,111.57,103.6,105.42,6547.6,461766293,1198.34,3664966.3,0.218686703,0.280588759,0.247371065,0.265265872,0.23163494,0.266257168,0.271842688,0.286046334
2022-02-22,2706.79,3877.22,5749.38,4591,1010.96,27231.76,2860.5,1910.53,790.35,108.04,404.62,418.52,2056.5,1575.35,2526.67,3420.07,720.95,2022,Feb-22,2.285,2.69,85,1.25,6547.6,108.4,111.57,103.6,105.42,6547.6,461766293,1198.34,3664966.3,0.220693969,0.284007326,0.247267036,0.266045805,0.248381298,0.267159285,0.277082872,0.282498646
2022-02-23,2719.53,3867.29,5767.67,4621.98,1029.16,27272.56,2936.54,1947.33,803.02,111.24,404.67,419.82,2056.76,1586.18,2525.77,3457.93,719.79,2022,Feb-22,2.285,2.69,85,1.25,6547.6,108.4,111.57,103.6,105.42,6547.6,461766293,1198.34,3664966.3,0.231160367,0.29553915,0.237292361,0.253034242,0.237646488,0.283023175,0.261347589,0.28365591
2022-02-24,2648.8,3806.13,5584.4,4599.43,999.85,26405.81,2933.87,1869.02,815.93,109.59,400.63,411.61,2021.36,1554.02,2457.31,3333.32,706.36,2022,Feb-22,2.285,2.69,85,1.25,6547.6,108.4,111.57,103.6,105.42,6547.6,461766293,1198.34,3664966.3,0.222718613,0.297753801,0.237365836,0.286469806,0.235508801,0.269361146,0.26853034,0.288439221
2022-02-25,2676.76,3776.37,5657.36,4589.19,1033.39,26637.42,2919.19,1891.48,792.72,110.28,399.6,413.35,2051.48,1595.11,2477.26,3384,698.23,2022,Feb-22,2.285,2.69,85,1.25,6547.6,99.3,111.57,103.6,105.42,6547.6,461766293,1198.34,3664966.3,0.274379616,0.261777924,0.274805854,0.207645645,0.255648168,0.223188254,0.324059249,0.266579821
2022-02-28,2699.18,3781.33,5721.53,4721.25,1073.32,26676.83,3008.83,1901.41,839.75,112.68,403.27,415.8,2044.34,1610.62,2496.85,3403.86,701.21,2022,Feb-22,2.285,2.69,85,1.25,6547.6,108.4,111.57,103.6,105.42,6547.6,461766293,1198.34,3664966.3,0.231831067,0.291982688,0.24097892,0.255513038,0.256707098,0.262589105,0.28186426,0.285296584
2022-03-02,2703.52,3792.64,5758.14,4777.11,1094.48,26814.16,3023.62,1899.09,843.97,113.91,401.02,410.38,2058.19,1618.08,2485.91,3398.85,683.32,2022,Mar-22,2.369,2.784,88,1.25,8043.6,109.9,113.27,103.8,106.1,8043.6,457810337,1221.03,3668663.7,0.225334557,0.285348083,0.248451781,0.265009174,0.244726018,0.260369083,0.292171017,0.271117309
2022-03-03,2747.08,3796.2,5809.23,4831.28,1099.69,27289.97,3102.65,1930.64,868.9,118.11,404.17,414.91,2097.89,1641.14,2532.88,3471.8,694.64,2022,Mar-22,2.369,2.784,88,1.25,8043.6,109.9,113.27,103.8,106.1,8043.6,457810337,1221.03,3668663.7,0.190911465,0.28919607,0.202488051,0.275976659,0.219419826,0.270535306,0.261787792,0.31640487
2022-03-04,2713.43,3794.09,5726.88,4897.51,1107.28,26670.14,3126.6,1916.12,876.36,118.91,412.64,410.91,2069.71,1614.67,2483.92,3374.69,687.35,2022,Mar-22,2.369,2.784,88,1.25,8043.6,109.9,113.27,103.8,106.1,8043.6,457810337,1221.03,3668663.7,0.183554714,0.300576059,0.204362164,0.306246737,0.219360415,0.284145763,0.267523192,0.333268627
2022-03-07,2651.31,3676.38,5593.73,4843.72,1088.73,25994.31,3025.95,1880.92,864,118.36,410.56,398.64,2005.54,1575.68,2421.65,3266.08,664.41,2022,Mar-22,2.369,2.784,88,1.25,8043.6,113.1,113.27,103.8,106.1,8043.6,457810337,1221.03,3668663.7,0.214132784,0.29967086,0.218548604,0.278933685,0.228923628,0.273804741,0.239430434,0.289442201
2022-03-08,2622.4,3601.37,5487.25,4662.48,1058.58,25730.25,3047.52,1851.48,852.31,115.21,409.61,393.95,1980.46,1572.02,2399.46,3222.75,654.6,2022,Mar-22,2.369,2.784,88,1.25,8043.6,109.9,113.27,103.8,106.1,8043.6,457810337,1221.03,3668663.7,0.233547426,0.314342344,0.242390702,0.303521451,0.260788624,0.289294756,0.272408102,0.301760136
2022-03-10,2680.32,3674.2,5506.16,4760.53,1082.89,26262.04,3108.11,1863.6,866.36,121.89,413.51,402.3,2002.72,1656.28,2461.74,3293.81,669.67,2022,Mar-22,2.369,2.784,88,1.25,8043.6,109.9,113.27,103.8,106.1,8043.6,457810337,1221.03,3668663.7,0.224824404,0.278177477,0.257226358,0.2619815,0.250244169,0.268429944,0.301233099,0.282786433
2022-03-11,2661.28,3668.87,5413.11,4754.53,1127.97,25646.72,3039.42,1853.77,874.55,126.25,414.27,404.87,1982.27,1663.83,2433.07,3234.08,672.41,2022,Mar-22,2.369,2.784,88,1.25,8043.6,109.9,113.27,103.8,106.1,8043.6,457810337,1221.03,3668663.7,0.213381929,0.300792318,0.206431348,0.258420947,0.191207333,0.265487049,0.230377325,0.277270432
2022-03-14,2645.65,3627.06,5279.35,4840.3,1133.42,25409.55,3043.2,1822.78,868.84,125.94,427.68,405.43,1982.17,1663.32,2430.6,3228.4,676.79,2022,Mar-22,2.369,2.784,88,1.25,8043.6,109.9,113.27,103.8,106.1,8043.6,457810337,1221.03,3668663.7,0.234504749,0.314768125,0.239749438,0.293997217,0.246972562,0.282671725,0.287081575,0.306867206
2022-03-15,2621.53,3616.38,5172.8,4747.38,1096.79,25125.7,3165.29,1799.28,860.49,122.74,423.47,407.27,1957.24,1651.36,2409.75,3195.02,683.22,2022,Mar-22,2.369,2.784,88,1.25,8043.6,113.1,113.27,103.8,106.1,8043.6,457810337,1221.03,3668663.7,0.249860331,0.291195604,0.286098215,0.292158084,0.290328256,0.283147903,0.31004111,0.283406072
2022-03-16,2659.23,3647.79,5269.78,4753.61,1111.97,25555.65,3227.59,1840.26,864.08,125.89,422.37,410.66,1978.6,1666.55,2444.13,3268.9,686.04,2022,Mar-22,2.369,2.784,88,1.25,8043.6,113.1,113.27,103.8,106.1,8043.6,457810337,1221.03,3668663.7,0.246599861,0.303464201,0.256267636,0.278520592,0.250652278,0.276542673,0.274469177,0.286440274
2022-03-17,2694.51,3699.08,5378.6,4762.85,1112.43,26108.47,3234.11,1845.57,850.09,124.05,416.37,414.24,2025.59,1698.64,2488.46,3356.74,693.88,2022,Mar-22,2.369,2.784,88,1.25,8043.6,109.9,113.27,103.8,106.1,8043.6,457810337,1221.03,3668663.7,0.2202789,0.245267015,0.245744383,0.241958755,0.268342201,0.227934605,0.301350093,0.241872515
2022-03-18,2707.02,3710.01,5408.63,4804.27,1117.47,26064.85,3263.02,1856.52,845.32,124.2,421.41,417.31,2027.52,1712.51,2491.68,3359.71,695.83,2022,Mar-22,2.369,2.784,88,1.25,8043.6,109.9,113.27,103.8,106.1,8043.6,457810337,1221.03,3668663.7,0.250303976,0.298133272,0.262246704,0.262580577,0.253920068,0.252934608,0.28240559,0.279774874
2022-03-21,2686.05,3726.76,5456.3,4808.57,1105.43,25890.8,3135.36,1833.72,818.57,122.24,417.74,413.1,2011.57,1683.43,2464.09,3333.92,690.55,2022,Mar-22,2.369,2.784,88,1.25,8043.6,109.9,113.27,103.8,106.1,8043.6,457810337,1221.03,3668663.7,0.222793199,0.255779938,0.249402722,0.233735702,0.232007637,0.230525317,0.289458009,0.258697203
2022-03-22,2710,3735.76,5514.57,4882.03,1116.18,26167.79,3179.19,1880.03,826.83,124.6,422.82,418.41,2024.27,1689.24,2484.7,3359.32,703.92,2022,Mar-22,2.369,2.784,88,1.25,8043.6,109.9,113.27,103.8,106.1,8043.6,457810337,1221.03,3668663.7,0.285797214,0.304742488,0.298892865,0.276428442,0.278858098,0.271357289,0.336333297,0.281325121
2022-03-23,2735.05,3754.45,5571.15,5088.56,1125.21,26322.39,3180.97,1897.53,829.15,126.04,429.03,425.13,2033.23,1704.79,2509.38,3378.75,720.37,2022,Mar-22,2.369,2.784,88,1.25,8043.6,113.1,113.27,103.8,106.1,8043.6,457810337,1221.03,3668663.7,0.222303987,0.290331339,0.24676217,0.265896326,0.239444503,0.254368233,0.286663602,0.282941147
2022-03-24,2729.66,3831.97,5628.35,5055.72,1142.51,26130.36,3220.07,1900.08,834.43,126.63,428.5,425.6,2023.07,1689.82,2495.05,3358.33,721.07,2022,Mar-22,2.369,2.784,88,1.25,8043.6,109.9,113.27,103.8,106.1,8043.6,457810337,1221.03,3668663.7,0.189588008,0.278273808,0.209073908,0.244184844,0.208618135,0.245005575,0.248740068,0.260378359
2022-03-25,2729.98,3802.67,5591.64,5001.45,1129.54,26361.98,3283.27,1891.48,828.98,126.47,429.1,424.62,2039.53,1680.6,2486.81,3345.96,719.6,2022,Mar-22,2.369,2.784,88,1.25,8043.6,109.9,113.27,103.8,106.1,8043.6,457810337,1221.03,3668663.7,0.316086921,0.303898006,0.310812732,0.242563881,0.301840346,0.254393689,0.367198187,0.267229123
2022-03-28,2729.56,3819.52,5598.77,5001.67,1127.75,26275.21,3178.98,1902.21,830.84,126.35,435.45,427.65,2049.41,1676.22,2485.64,3335.92,726.85,2022,Mar-22,2.369,2.784,88,1.25,8043.6,109.9,113.27,103.8,106.1,8043.6,457810337,1221.03,3668663.7,0.245745392,0.286454571,0.251942896,0.254359012,0.269405118,0.264633806,0.291900302,0.276542996
2022-03-29,2741.07,3816.87,5628.42,4991.17,1104.83,26491.63,3174.66,1907.76,808.1,122.94,433.76,429.07,2056.69,1684.54,2503.43,3370.95,726.43,2022,Mar-22,2.369,2.784,88,1.25,8043.6,113.1,113.27,103.8,106.1,8043.6,457810337,1221.03,3668663.7,0.231547799,0.315411146,0.218413982,0.27529783,0.242315094,0.29359481,0.262026005,0.299543025
2022-03-30,2746.74,3833.97,5641.57,4884.34,1089.2,26508.27,3233.99,1931.89,809.29,122.26,423.11,428.96,2058.51,1698.9,2510.97,3400.97,722.72,2022,Mar-22,2.369,2.784,88,1.25,8043.6,113.1,113.27,103.8,106.1,8043.6,457810337,1221.03,3668663.7,0.239432581,0.29493104,0.252268873,0.263840277,0.244080523,0.269018213,0.287257567,0.28523631
2022-03-31,2757.65,3848.52,5714.7,4946.41,1092.91,26506.48,3159.01,1934.16,810.89,123.19,431.72,434.31,2069.99,1706.42,2515.99,3418.55,734.28,2022,Mar-22,2.369,2.784,88,1.25,8043.6,109.9,113.27,103.8,106.1,8043.6,457810337,1221.03,3668663.7,0.284962152,0.273149646,0.264192327,0.242222133,0.283730059,0.245818446,0.300900176,0.253613841
2022-04-01,2739.85,3880.32,5737.07,4893.8,1086.92,26155.24,3132.03,1923.68,816.28,122.77,435.98,432.19,2074.03,1701.43,2496.53,3368.36,731.93,2022,Apr-22,2.941,3.219,83,1.5,5846.4,109.9,115.1,104.4,106.83,5846.4,449297713,1232.34,3675426.3,0.243453374,0.2832048,0.24349683,0.253039128,0.250370178,0.263637495,0.276784718,0.269408363
2022-04-04,2757.9,3930.72,5787.86,4978.87,1109.63,26328.37,3146.24,1922.58,824.06,121,442.17,434.15,2090.23,1714.46,2508.09,3374.14,733.61,2022,Apr-22,2.941,3.219,83,1.5,5846.4,109.9,115.1,104.4,106.83,5846.4,449297713,1232.34,3675426.3,0.257219062,0.290475538,0.273914268,0.271095935,0.265694209,0.271157319,0.314761565,0.294703469
2022-04-05,2759.2,3943.71,5815.75,4942.01,1106.59,26416.76,3164.4,1936.76,815.28,120.87,438.85,428.78,2079.93,1724.6,2507.56,3381.13,718.08,2022,Apr-22,2.941,3.219,83,1.5,5846.4,109.9,115.1,104.4,106.83,5846.4,449297713,1232.34,3675426.3,0.250089559,0.29367001,0.26996799,0.281630969,0.29199656,0.283572952,0.301842318,0.279481692
2022-04-06,2735.03,3942.01,5737.46,4952.44,1098.31,26070.68,3145.45,1951.69,808.71,119.96,440.99,428.81,2060.59,1691.41,2478.8,3322,722.42,2022,Apr-22,2.941,3.219,83,1.5,5846.4,110.8,115.1,104.4,106.83,5846.4,449297713,1232.34,3675426.3,0.195988806,0.24537451,0.21581586,0.234361225,0.2019907,0.219082668,0.235904225,0.239117256
2022-04-07,2695.86,3933.53,5614.7,4921.71,1077.39,25845.25,3082.31,1915.38,784.8,117.64,436.7,423.2,2046.45,1644.36,2443.47,3290.82,712.73,2022,Apr-22,2.941,3.219,83,1.5,5846.4,109.9,115.1,104.4,106.83,5846.4,449297713,1232.34,3675426.3,0.269655657,0.287660809,0.265110317,0.246002714,0.274017793,0.252370628,0.299559536,0.269217502
2022-04-08,2700.39,3921.17,5672.88,4937.34,1089.61,25919.96,3064.9,1903.2,787.49,118.13,447.96,423.04,2057.37,1630.3,2442.64,3325.69,711.06,2022,Apr-22,2.941,3.219,83,1.5,5846.4,109.9,115.1,104.4,106.83,5846.4,449297713,1232.34,3675426.3,0.246367591,0.268981666,0.254470049,0.251279771,0.243422324,0.244003144,0.269261333,0.259340453
2022-04-11,2693.1,3955.99,5660.83,4968.69,1078.58,25738.17,2961.26,1933.46,785.4,117.22,459.22,425.75,2067.13,1614.74,2439.79,3297.63,721.95,2022,Apr-22,2.941,3.219,83,1.5,5846.4,109.9,115.1,104.4,106.83,5846.4,449297713,1232.34,3675426.3,0.279562551,0.322258129,0.260947217,0.267328937,0.278659715,0.277291018,0.316247682,0.310935233
2022-04-12,2666.76,3919.52,5601.44,4937.49,1068.5,25378.64,3008.29,1926.69,781.81,116.21,454.67,423.52,2050.27,1596.14,2414.94,3269.35,718.29,2022,Apr-22,2.941,3.219,83,1.5,5846.4,109.9,115.1,104.4,106.83,5846.4,449297713,1232.34,3675426.3,0.276200523,0.306313648,0.271453999,0.268144805,0.283153054,0.282295982,0.288444636,0.269710306
2022-04-13,2716.49,3930.64,5708.51,5006.22,1096.55,26080.7,2990.76,1979.46,798.5,117.08,450.15,426.8,2075.17,1620.25,2462.12,3354.55,719.5,2022,Apr-22,2.941,3.219,83,1.5,5846.4,110.8,115.1,104.4,106.83,5846.4,449297713,1232.34,3675426.3,0.284586733,0.286346896,0.294615074,0.243770092,0.308592239,0.264032834,0.325147371,0.259381845
2022-04-14,2716.71,3955.93,5735.17,5048.74,1104.95,25911.79,2966.58,1967.49,796.81,115.81,444.16,428.61,2080.24,1620.52,2446.06,3352.17,721.33,2022,Apr-22,2.941,3.219,83,1.5,5846.4,110.8,115.1,104.4,106.83,5846.4,449297713,1232.34,3675426.3,0.251475196,0.242641931,0.274554691,0.24372405,0.275868239,0.228750341,0.293025727,0.212856393
2022-04-15,2696.06,3936.68,5686.33,5021.16,1116.17,25585.56,2862.44,1989.48,795.55,115.5,440.36,424.82,2053.95,1610.72,2417.95,3310.9,713.43,2022,Apr-22,2.941,3.219,83,1.5,5846.4,109.9,115.1,104.4,106.83,5846.4,449297713,1232.34,3675426.3,0.263223736,0.282707826,0.249404712,0.238436664,0.283319497,0.263735994,0.297168414,0.276556457
2022-04-18,2693.21,4004.54,5716.54,5030.19,1124.47,25538.62,2852.14,1999.83,797.15,114.9,442.64,422.21,2043.02,1595.81,2417.1,3285.68,709.99,2022,Apr-22,2.941,3.219,83,1.5,5846.4,109.9,115.1,104.4,106.83,5846.4,449297713,1232.34,3675426.3,0.213748966,0.254872973,0.214050638,0.230376025,0.235783317,0.257088659,0.251952766,0.259672509
2022-04-19,2718.89,4050.48,5751.7,5153.88,1129.66,25827.25,2889.78,2028.22,796.68,115.29,453.53,425.69,2050.34,1607.37,2444.02,3333.75,716.95,2022,Apr-22,2.941,3.219,83,1.5,5846.4,109.9,115.1,104.4,106.83,5846.4,449297713,1232.34,3675426.3,0.239761615,0.306686623,0.246145133,0.290673812,0.260222758,0.286925926,0.263342503,0.298501264
2022-04-20,2718.69,4160.14,5759.14,5231.75,1132.66,25848.62,2905.61,2037.74,786.84,113.44,453.82,425.45,2031.72,1604.66,2446.77,3331.03,717.93,2022,Apr-22,2.941,3.219,83,1.5,5846.4,109.9,115.1,104.4,106.83,5846.4,449297713,1232.34,3675426.3,0.265013231,0.309677599,0.248347292,0.272413618,0.271427111,0.284320528,0.278904033,0.290852548
2022-04-21,2728.21,4123.95,5811.26,5284.8,1141.16,25998.36,2863.65,2031.8,795.54,114.85,455.92,427.21,2046.36,1594.08,2454.75,3348.01,723.34,2022,Apr-22,2.941,3.219,83,1.5,5846.4,110.8,115.1,104.4,106.83,5846.4,449297713,1232.34,3675426.3,0.286664886,0.292572104,0.278915013,0.267342045,0.281778096,0.260363787,0.311666414,0.276755261
2022-04-22,2704.71,4169.02,5743.99,5243.33,1126.75,25735.64,2870.38,2011.35,789.09,114.65,454.18,427.36,2024.08,1566.15,2428.47,3296.15,731.02,2022,Apr-22,2.941,3.219,83,1.5,5846.4,109.9,115.1,104.4,106.83,5846.4,449297713,1232.34,3675426.3,0.245371732,0.295592271,0.27956432,0.294176279,0.289510872,0.298400022,0.321185073,0.307940581
2022-04-25,2657.13,4190.18,5623.24,5114.5,1093.91,25345.45,2734.88,1991.7,779.12,111.9,444.65,419.44,1986.86,1527.15,2385.59,3215.83,717.09,2022,Apr-22,2.941,3.219,83,1.5,5846.4,109.9,115.1,104.4,106.83,5846.4,449297713,1232.34,3675426.3,0.233488451,0.279120379,0.233748197,0.283583392,0.250720849,0.280160393,0.242742859,0.281378232
2022-04-26,2668.31,4212.58,5611.8,5033.53,1096.99,25339.06,2725.18,2035.85,778.98,112.19,443.11,419.66,2000.13,1539.69,2399.45,3244.27,713.31,2022,Apr-22,2.941,3.219,83,1.5,5846.4,109.9,115.1,104.4,106.83,5846.4,449297713,1232.34,3675426.3,0.261066133,0.299501579,0.242866977,0.251656649,0.273879229,0.270275042,0.283423602,0.281424548
